Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,234,45,1614.4,159.2,1985.7,1993.3,2004.8,2002.5,109.3,152.8,183.3,176.4,15.0,16.7,19.8,20.4,9.0,9.4,8.5,8.7,440.3,33977.0,34629.3,383761.6,2663292.5,3588967.9,1640.0,10255.4,13103.5
Ferry-RoPax,204,5,33.9,7.9,1967.9,1966.8,1967.6,1967.4,164.6,446.5,196.8,185.9,18.0,22.8,61.8,67.7,8.0,40.8,45.2,39.5,66.4,4985.7,5081.5,271775.9,587972.1,781740.7,1332.2,2974.2,4238.5
Container,134,25,324.7,406.2,2007.4,2007.8,2007.5,2007.4,110.1,210.6,190.6,196.1,10.5,17.6,29.3,30.4,5.0,6.7,5.7,5.6,84.7,6501.0,6625.8,439632.8,1560084.2,1776879.2,3280.8,12437.3,14980.4
General cargo,93,26,101.9,137.5,1991.1,1991.0,2002.2,2002.0,95.9,424.9,187.6,208.6,9.0,60.8,106.4,112.7,11.0,48.6,59.0,62.4,36.5,2785.0,2838.5,232763.4,686127.3,967713.8,2502.8,9514.2,12710.0
Oil tanker,47,7,39.1,62.6,1999.4,2002.4,2000.3,2000.1,152.5,197.6,187.2,185.1,24.0,24.4,35.0,35.2,11.0,17.2,16.4,15.9,25.3,1924.4,1961.3,110677.0,118574.0,111680.5,2354.8,8021.7,10662.4
Chemical tanker,46,7,43.4,67.9,2008.7,2006.1,2008.0,2007.8,139.6,196.1,160.8,160.6,14.0,22.3,28.2,28.3,18.0,46.8,26.7,26.0,28.5,2161.9,2203.4,95001.0,283599.9,350971.4,2065.2,6827.0,8475.2
Refrigerated bulk,35,7,158.1,172.7,2002.9,2001.1,1998.6,1998.7,97.6,717.5,334.1,329.1,8.0,44.3,179.3,178.0,6.0,6.1,8.0,8.0,63.1,4823.5,4916.1,512344.8,1119498.3,1261009.6,14638.4,31194.3,33680.5
Liquefied gas tanker,28,2,15.6,16.0,2009.9,2008.5,2009.8,2009.8,92.8,149.0,147.9,147.9,9.0,13.5,33.1,33.1,13.5,17.5,17.1,17.1,14.9,1129.4,1151.1,12042.4,34888.7,38528.3,430.1,2354.7,3096.5
Vehicle,23,13,105.3,32.6,2006.8,2004.3,2004.8,2004.7,105.5,123.1,117.3,117.8,12.0,14.2,15.0,15.0,3.0,9.2,10.0,9.9,8.8,681.5,694.6,32981.4,145412.8,168402.8,1434.0,5450.5,5866.0
Miscellaneous - fishing,21,1,0.6,0.5,1955.0,1955.0,1955.0,1955.0,172.2,172.2,140.5,140.5,18.0,18.0,26.6,26.6,47.0,47.0,182.4,182.4,6.0,450.2,458.9,3570.3,7919.7,9003.9,170.0,400.1,474.3
Service - tug,10,6,0.8,0.7,1983.3,1989.8,1995.2,1997.0,158.1,265.5,207.5,222.7,38.5,456.2,799.9,951.1,24.5,18.2,10.7,8.5,3.6,267.5,272.6,17977.3,42510.8,56919.7,1797.7,4642.0,6267.6
Ferry-pax only,2,2,0.7,0.9,1971.0,1971.0,1942.4,1931.8,1532.1,1532.1,791.7,2473.8,282.5,282.5,470.7,541.0,28.0,28.0,43.7,49.6,1.2,87.1,88.7,76321.7,155436.2,195801.6,38160.8,88741.2,116990.2
Ro-Ro,2,1,2.5,4.3,1975.0,1975.0,1975.0,1975.0,988.4,988.4,988.4,988.4,129.0,129.0,150.9,150.9,73.0,73.0,93.4,93.4,3.2,241.6,246.2,15664.2,120765.3,56988.0,7832.1,19113.7,27247.3
Bulk carrier,2,2,5.7,9.1,2012.5,2012.5,2012.7,2012.7,126.8,126.8,128.7,129.2,14.5,14.5,15.9,16.0,60.0,60.0,62.9,63.0,0.8,59.3,60.4,3979.3,8736.4,11777.1,1989.6,7172.0,8678.1
Service - other,1,1,0.5,0.1,2005.0,2005.0,2005.0,2005.0,2136.0,2136.0,2136.0,2136.0,195.0,195.0,195.0,195.0,94.0,94.0,94.0,94.0,1.4,104.1,106.1,864.5,1773.8,1911.3,864.5,1923.7,2172.1
