Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,233,45,1956.2,193.8,1985.5,1993.3,2002.8,2000.6,124.7,177.2,223.9,216.7,16.0,20.0,30.9,31.0,12.0,13.0,12.7,13.7,556.0,42824.2,43646.4,419764.3,3311229.9,4520733.4,1801.6,12613.4,16186.7
Ferry-RoPax,206,6,54.8,12.4,1967.9,1967.8,1967.6,1967.5,114.5,1438.6,316.2,288.8,14.0,167.5,1673.8,1569.0,17.0,27.2,19.2,19.9,76.3,5726.6,5836.6,425093.0,919665.2,1222744.7,2063.6,4606.9,6565.2
Container,135,25,540.3,668.1,2007.4,2007.8,2007.4,2007.3,114.5,287.0,316.4,321.2,11.0,22.8,65.7,65.9,9.0,9.9,20.6,20.6,144.9,11110.7,11324.0,917051.7,2873713.6,3263660.0,6793.0,22372.3,26384.9
General cargo,91,26,124.9,152.4,1990.9,1991.0,2001.4,2001.5,190.5,232.3,233.4,234.7,18.0,38.0,30.8,33.1,14.0,84.6,18.8,21.1,56.6,4341.8,4425.1,144116.4,447763.7,638841.9,1583.7,6819.7,9153.2
Oil tanker,48,7,52.0,83.1,1999.3,2002.4,2000.4,2000.2,199.9,277.7,245.0,241.1,21.5,25.0,37.6,37.2,19.0,32.5,35.4,35.2,36.2,2748.9,2801.6,146883.5,157363.8,148215.3,3060.1,10424.0,13855.7
Chemical tanker,48,8,68.1,108.0,2008.6,2006.2,2008.1,2007.9,185.4,392.7,240.0,242.4,16.5,136.4,56.5,55.8,18.5,57.6,37.8,37.4,49.6,3753.1,3825.2,145241.7,428635.6,525269.0,3025.9,9879.7,12109.4
Refrigerated bulk,35,7,39.8,43.9,2002.9,2001.1,2002.0,2002.0,70.7,109.1,84.0,83.7,7.0,8.5,9.2,9.2,9.0,9.1,9.6,9.6,24.2,1837.8,1873.1,130303.3,284719.1,320709.3,3723.0,7933.6,8565.9
Liquefied gas tanker,28,2,19.6,20.0,2009.9,2008.5,2009.9,2009.9,129.2,131.8,185.6,185.6,15.0,15.0,25.8,25.8,18.5,19.5,30.6,30.6,18.9,1433.0,1460.5,15111.5,43780.5,48347.6,539.7,2954.8,3885.7
Vehicle,22,12,169.8,52.5,2007.4,2005.2,2006.1,2006.0,181.5,199.7,200.0,201.3,18.0,24.8,31.9,31.9,6.0,8.5,10.0,9.9,14.2,1094.7,1115.8,53195.2,234533.7,271614.0,2418.0,9190.7,9891.2
Miscellaneous - fishing,21,1,1.0,0.9,1955.0,1955.0,1955.0,1955.0,271.9,271.9,237.1,237.1,29.0,29.0,26.1,26.1,15.0,15.0,63.5,63.5,6.9,517.4,527.3,6024.5,13363.6,15193.0,286.9,675.2,800.4
Service - tug,12,7,4.0,2.4,1983.0,1990.0,1990.3,1990.5,159.8,1654.5,872.8,700.0,36.0,235.5,1231.2,1203.4,51.0,78.1,152.9,150.3,10.7,800.6,816.0,62634.5,148111.8,198313.6,5219.5,13477.8,18197.3
Ferry-pax only,2,2,0.1,0.0,1971.0,1971.0,1999.9,1952.1,117.7,117.7,136.9,93.4,72.0,72.0,37.4,94.7,65.5,65.5,27.6,90.4,0.6,42.5,43.4,2881.0,5867.3,7391.0,1440.5,3349.8,4416.1
Bulk carrier,2,2,10.8,17.2,2012.5,2012.5,2012.1,2012.1,252.6,252.6,245.6,243.6,22.5,22.5,33.6,33.5,35.5,35.5,34.4,34.4,1.0,78.5,80.0,7149.5,18956.2,28766.9,3574.8,15992.0,20488.6
Ro-Ro,1,1,1.1,1.9,1975.0,1975.0,1975.0,1975.0,867.2,867.2,867.2,867.2,3546.0,3546.0,3546.0,3546.0,79.0,79.0,79.0,79.0,36.9,2774.1,2827.4,6871.2,52974.6,24998.2,6871.2,16768.7,23904.4
