Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,270,37,11925.5,14809.4,2006.6,2006.5,2007.0,2007.0,1093.9,1350.7,1766.4,1760.0,66.5,88.2,173.0,172.6,14.0,14.8,19.2,19.3,2343.0,181397.6,184880.5,12489917.9,45053566.3,49083685.8,46259.0,168248.1,196984.9
Cruise,222,44,2476.2,231.4,1999.3,1996.3,2007.4,2006.9,135.1,219.8,188.4,184.6,15.0,21.5,34.0,32.1,10.0,10.0,10.7,10.6,596.4,46132.6,47018.3,545128.3,3842967.4,4779303.8,2455.5,15233.0,17842.7
Ferry-RoPax,165,3,39.5,4.3,2005.8,1993.7,2004.6,2002.0,179.2,296.2,317.0,293.8,9.0,12.5,14.7,16.9,16.0,28.8,102.5,92.9,73.9,5547.1,5653.7,149091.7,322551.6,428849.9,903.6,2017.3,2874.7
Ro-Ro,159,3,160.0,120.6,1991.1,1998.0,1992.0,1991.6,170.2,149.7,160.4,160.8,18.0,17.3,23.4,23.7,10.0,8.7,18.1,18.6,69.9,5315.2,5417.2,424971.5,3245086.2,1538144.9,2672.8,6519.7,9265.4
General cargo,133,42,976.0,1393.8,2005.3,2006.8,2007.4,2007.2,130.9,1119.6,991.7,955.2,21.0,104.2,287.0,266.4,16.0,61.8,74.8,70.3,223.0,17116.2,17444.9,966912.0,3126748.7,4467808.2,7270.0,34882.5,46174.3
Ferry-pax only,132,4,34.9,3.9,2008.5,1999.2,2001.4,1997.5,201.8,4423.6,402.2,540.9,11.0,998.6,1152.7,1802.7,17.0,18.0,27.6,21.5,46.5,3491.2,3558.3,318250.6,648147.0,816465.0,2411.0,5606.6,7391.4
Chemical tanker,116,10,304.0,492.0,2006.7,2006.2,2006.0,2006.0,261.8,553.5,368.4,367.6,25.0,61.8,84.1,83.7,24.0,26.6,34.6,34.7,149.8,11363.8,11581.9,593949.3,1693849.2,2013035.4,5120.3,16111.4,18970.3
Vehicle,62,22,2434.4,715.9,2005.4,2005.1,2008.5,2008.2,145.4,607.9,1052.5,998.8,19.5,53.8,209.5,206.8,13.0,10.6,19.8,19.8,171.4,13256.8,13511.3,724986.7,3196413.9,3701773.1,11693.3,44446.4,47834.0
Service - tug,45,5,1.2,0.8,1974.3,1975.0,1974.6,1974.8,88.9,86.6,94.4,95.0,20.0,20.4,48.4,51.6,28.0,22.9,32.0,31.3,4.1,307.2,313.1,19693.0,46568.0,62352.0,437.6,1130.0,1525.7
Refrigerated bulk,38,12,225.2,242.6,1994.6,1995.2,1995.4,1995.4,122.0,584.6,488.6,482.2,15.5,40.5,183.7,183.0,5.0,5.0,5.3,5.2,91.3,6969.4,7103.3,719610.2,1572383.2,1771141.8,18937.1,40354.8,43571.0
Oil tanker,33,7,315.7,553.8,2001.9,2005.3,2009.2,2009.7,294.9,654.1,955.7,1021.2,28.0,68.0,129.4,129.7,19.0,20.9,9.9,8.1,48.4,3702.2,3773.2,318256.2,404033.9,397714.9,9644.1,30696.0,40154.5
Liquefied gas tanker,24,3,32.7,33.0,2010.3,2007.0,2009.8,2009.9,233.9,344.0,359.0,358.0,20.0,33.2,68.8,68.8,8.0,20.2,14.9,14.8,20.3,1550.4,1580.1,24943.4,72265.0,79803.7,1039.3,5690.2,7482.7
Bulk carrier,7,5,209.4,264.3,2011.9,2011.8,2012.0,2012.0,3626.4,2273.8,2067.3,1966.8,298.0,210.6,347.5,346.4,73.0,61.7,54.3,54.4,38.0,2932.9,2989.2,108344.8,300773.1,467460.8,15477.8,72919.1,94508.4
Service - other,3,3,48.0,23.3,2010.0,2010.0,2011.0,2011.0,3147.1,2380.4,2885.0,2377.3,309.0,368.7,440.7,419.9,46.0,60.7,54.6,54.1,20.3,1523.7,1552.9,162641.0,333703.6,359585.8,54213.7,120634.5,136213.4
