Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
China,219,120,21202.3,23590.3,2002.3,2002.4,2008.3,2006.1,3261.4,3301.9,3713.2,3553.9,368.0,515.3,404.6,457.1,63.0,101.7,63.8,80.7,2478.3,175143.5,178506.3,9476845.7,38227833.3,43617471.8,43273.3,240023.8,335239.4
Australia,204,98,7365.2,8200.6,2006.3,2006.6,2008.2,2011.5,1094.4,1513.3,1566.9,1716.3,91.0,189.5,279.9,336.6,37.0,91.2,82.3,113.1,1290.9,98094.3,99977.7,5497371.6,17745804.0,20126440.0,26947.9,97833.1,120553.6
Solomon Islands,141,57,1556.2,1877.7,2004.9,2002.4,2006.4,2006.7,717.9,1577.7,748.4,764.3,60.0,199.0,156.3,133.6,33.0,50.0,38.3,38.3,430.5,32919.2,33551.3,2106052.9,6798069.5,7874918.7,14936.5,53589.6,65120.5
Philippines,92,65,1558.3,2077.7,1998.1,1999.3,2004.0,2004.1,2027.5,2145.7,2226.8,2243.7,218.0,375.4,340.2,338.3,91.0,372.7,196.2,179.3,1009.1,76380.0,77846.5,2461199.3,6984448.1,8608725.9,26752.2,90987.6,109735.4
Japan,86,53,20030.0,15227.7,2008.7,2007.4,2011.7,2011.5,3476.0,4414.3,3933.5,3943.5,291.0,419.3,333.9,333.7,26.0,107.3,30.0,34.9,2042.3,132523.8,135068.2,5479523.2,29865341.4,28128636.1,63715.4,418519.8,610735.1
Singapore,77,51,5579.3,7695.2,2007.7,2008.5,2010.2,2010.0,3021.2,3069.1,3252.0,3173.9,293.0,326.7,334.1,332.6,26.0,96.0,53.1,55.9,748.8,56352.0,57434.0,3849912.4,14243332.3,16241690.5,49998.9,224979.3,285755.2
Malaysia,70,41,2657.3,3730.5,2007.3,2007.6,2008.7,2008.3,3303.8,3719.4,3320.8,3318.1,308.0,434.2,316.2,320.3,28.5,128.6,146.6,106.0,581.1,44593.6,45449.8,3416712.1,11534837.9,13294072.7,48810.2,183335.8,229433.6
Indonesia,42,34,2663.2,4728.5,2003.8,2005.4,2008.5,2008.4,2311.7,2215.0,2951.7,2999.1,237.0,248.6,357.1,360.0,21.0,58.8,36.1,35.0,288.1,22223.5,22650.2,2452816.4,6419772.6,7365604.2,58400.4,180291.9,225275.3
"Taiwan, Province of China",34,29,5831.0,5104.6,2006.8,2005.9,2011.8,2011.2,3258.2,3816.7,3458.4,3443.0,279.5,494.5,278.0,305.5,24.5,118.2,47.7,48.4,648.9,42631.8,43450.3,1959273.6,9887103.1,9559701.8,57625.7,360866.4,526450.3
Micronesia (Federated States of),27,24,277.7,271.0,2001.2,1999.6,2001.6,2000.9,4508.7,5334.7,4785.7,4967.2,569.0,728.7,954.5,976.1,103.0,188.6,202.0,198.7,140.2,10573.8,10776.9,1547682.3,3433506.2,3913066.9,57321.6,133098.7,156035.3
Viet Nam,24,11,841.3,1175.5,1998.3,1999.5,1996.8,1997.0,3102.4,3239.3,3115.7,3130.0,298.5,403.2,320.1,334.4,39.5,134.5,69.8,80.0,164.2,12654.0,12896.9,952987.9,2953119.4,4191444.5,39707.8,180594.8,234354.4
Thailand,22,16,2112.0,2819.5,2004.2,2002.6,2008.6,2008.6,4155.3,4857.1,4302.8,4317.8,314.0,441.7,349.0,347.4,46.0,114.3,68.6,65.4,430.2,33107.2,33742.8,2341174.4,7042572.0,7921075.0,106417.0,338621.4,400048.2
"Korea, Republic of",18,17,1930.6,2360.1,2006.8,2007.4,2010.5,2009.9,3803.1,4246.8,3794.5,3693.3,300.0,396.1,347.6,382.4,35.5,70.0,35.2,40.1,254.1,18631.7,18989.5,1041855.6,3930757.9,4380087.4,57880.9,276218.8,370198.6
Fiji,17,7,395.4,463.9,2004.2,2005.0,2002.2,2003.3,1987.1,1996.4,1994.2,2003.4,163.0,169.7,159.8,162.9,34.0,45.3,43.2,44.7,75.6,5800.7,5912.0,483624.6,1752897.8,2030788.6,28448.5,112581.9,136758.5
Marshall Islands,15,13,242.4,175.8,1999.6,2000.5,2004.6,2003.5,6214.2,11156.9,6817.9,4720.7,859.0,1334.5,2332.4,2251.8,235.0,635.1,1019.4,790.8,137.2,10315.7,10513.8,1067275.1,2363340.0,2684054.7,71151.7,165625.7,194489.2
New Caledonia,11,11,247.5,389.2,2005.0,2005.0,2010.2,2010.5,1384.4,2733.3,1423.8,1409.7,119.0,332.3,141.7,131.3,23.0,34.4,22.5,22.8,46.1,3531.3,3599.1,192903.8,760715.3,878345.9,17536.7,81458.6,99118.7
Tuvalu,9,9,113.3,114.7,1995.1,1995.1,2000.6,1999.2,1974.3,6533.8,4229.5,3613.6,142.0,605.6,974.0,875.0,248.0,434.4,434.7,433.0,96.5,7269.4,7409.0,619201.0,1368977.4,1553255.3,68800.1,158539.7,184517.5
Hong Kong,9,7,2490.8,2102.2,2012.2,2011.4,2014.0,2014.5,3486.6,3308.3,3444.9,3512.2,221.0,313.9,271.4,282.7,15.0,20.4,19.2,16.0,275.2,20794.8,21194.0,762855.0,4290109.6,3875609.4,84761.7,552289.4,787834.2
Guam,3,3,21.8,21.7,1997.0,1997.0,1996.0,1995.7,5875.4,6030.6,2499.4,2409.5,855.0,918.3,562.4,508.7,14.0,10.7,14.4,14.5,14.2,1071.3,1091.8,68602.2,171501.3,214177.9,22867.4,68706.7,84170.6
United Arab Emirates,2,2,448.7,795.2,2010.0,2010.0,2010.9,2010.9,4664.4,4664.4,6713.2,6781.3,508.0,508.0,748.3,750.7,9.5,9.5,17.5,17.6,39.0,3020.0,3077.9,444086.0,942307.8,1047948.3,222043.0,557607.9,696829.8
Russian Federation,2,2,75.5,101.9,2008.5,2008.5,2011.0,2010.7,4093.0,4093.0,4293.2,4263.8,345.5,345.5,366.1,363.7,210.5,210.5,297.5,287.4,16.1,1236.0,1259.7,74039.6,153707.0,201054.8,37019.8,163253.1,220135.8
New Zealand,2,2,130.6,210.8,2015.5,2015.5,2015.6,2015.6,2754.1,2754.1,2756.1,2755.5,280.0,280.0,283.4,283.1,167.0,167.0,167.0,167.0,13.5,1043.0,1063.0,94056.5,186154.4,230891.6,47028.3,150134.0,174558.7
