Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Rabaul,203,133,4760.9,5393.4,1999.4,1999.5,2003.5,2002.8,2780.6,4322.8,2685.6,2763.9,298.0,545.5,493.8,477.2,60.0,272.8,172.3,155.5,1763.1,133611.6,136177.0,9070003.1,24439480.4,29113651.3,44679.8,135747.6,163109.4
Port Moresby,159,123,9083.1,13528.7,2008.1,2007.7,2008.0,2008.6,2512.4,2669.2,2647.5,2797.4,243.0,297.1,407.9,435.4,27.0,65.5,50.5,52.7,1164.0,89290.9,91005.3,7845084.0,21871581.1,25978750.1,49340.2,171880.5,214169.1
Motukea Island,143,61,2473.7,2156.6,2005.7,2005.6,2007.3,2007.9,852.6,1936.5,1306.8,1080.1,68.0,254.6,286.8,332.8,39.0,126.3,57.3,61.3,474.7,36358.1,37056.2,2711580.0,9126412.2,10877245.1,18962.1,68113.0,84159.7
Lae,120,80,5130.4,7252.2,2006.0,2007.1,2009.1,2008.9,1921.1,2860.2,2407.0,2422.9,175.5,407.9,423.9,410.7,39.0,80.8,61.1,64.1,815.2,62753.8,63958.6,4068707.2,14306054.2,17233434.0,33905.9,145872.6,178675.4
Lese,93,28,40156.2,31996.4,2013.0,2013.7,2013.1,2013.1,3773.3,4066.1,4020.8,4009.2,260.0,313.8,305.6,305.4,24.0,35.4,34.8,35.4,3964.3,255835.2,260747.2,7395793.6,55216230.9,46505926.6,79524.7,718051.1,1107394.9
Londolovit,76,28,2970.2,3787.0,2006.3,2006.4,2007.8,2006.9,2164.6,2357.4,2270.8,2287.9,223.5,244.0,279.2,291.0,31.5,54.8,51.5,53.4,537.2,40737.1,41519.3,2850994.9,9460853.4,11018482.2,37513.1,143052.0,175885.0
Madang,63,49,2212.9,3236.1,1999.7,2000.5,2000.1,2000.5,2776.0,2639.9,2759.9,2735.8,297.0,382.4,318.3,320.7,84.0,317.8,129.5,127.2,639.9,48746.9,49682.8,2060398.2,6051786.4,8059301.8,32704.7,134600.7,169849.6
Vanimo,52,43,1283.2,2038.0,2001.7,2001.3,2000.1,1999.9,2506.1,2744.8,2614.9,2648.3,282.0,458.6,506.1,507.4,57.5,119.7,120.2,117.9,243.8,18660.2,19018.5,1539298.3,4548947.1,6249797.8,29601.9,122686.7,157204.1
Wewak,41,26,1100.8,1623.8,2001.7,1999.3,2002.0,2001.7,2729.8,3066.3,2773.8,2790.0,290.0,581.6,522.5,543.8,21.0,114.8,90.0,94.3,276.1,21085.9,21490.8,1504338.6,4656330.6,5731576.2,36691.2,136466.7,167082.6
Kavieng Harbor,36,25,1026.0,1608.6,2002.6,2002.2,2000.6,2000.4,3110.4,3099.6,3084.3,3066.5,322.5,454.6,528.6,529.8,70.5,90.9,98.7,99.6,199.8,15351.7,15646.4,1291466.9,3397924.7,4726817.6,35874.1,145935.2,186254.8
