Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Lae,187,93,7406.5,8915.8,2005.3,2006.4,2006.0,2005.9,2726.0,2377.6,2323.0,2373.6,192.0,247.9,210.4,215.1,39.0,91.9,68.1,80.9,1308.8,100944.9,102883.1,6803282.2,23651920.0,28159202.3,36381.2,146514.7,178861.6
Rabaul,167,118,2827.4,3615.0,1998.7,1999.4,1999.9,1998.9,2724.3,3914.6,2189.2,2342.7,269.0,545.0,464.4,430.4,30.0,114.7,151.0,157.6,1040.4,78752.6,80264.6,6090964.7,15316251.4,18664830.9,36472.8,107223.1,129500.8
Motukea Island,163,61,3524.7,4295.1,2007.1,2005.7,2007.4,2007.6,1218.5,2030.4,1684.8,1695.7,128.0,220.4,234.7,238.3,39.0,59.9,49.2,48.8,793.5,61015.5,62187.0,4010332.6,13808392.4,16527197.9,24603.3,96361.9,119482.8
Port Moresby,153,128,6668.9,9910.3,2007.3,2007.1,2007.9,2008.4,1734.5,2115.2,2106.9,2172.3,168.0,218.4,243.3,249.5,53.0,105.6,94.7,93.3,1070.8,82283.3,83863.2,5281141.5,16571773.7,19715010.2,34517.3,135227.8,168151.7
Lese,88,26,39703.3,31277.0,2013.1,2013.6,2013.0,2013.0,3711.5,3967.0,4140.3,4093.7,286.0,361.6,366.8,367.3,29.5,29.4,66.7,68.0,3552.6,232648.4,237115.2,7267821.8,54288353.4,45284810.2,82588.9,746583.3,1157330.3
Madang,64,51,1938.2,2851.7,2001.9,2001.9,2005.5,2006.1,2568.8,2666.1,2675.3,2772.2,206.5,272.1,273.5,277.5,30.0,111.7,71.4,73.4,427.7,32811.0,33440.9,2538109.6,7157230.1,8738011.8,39658.0,139262.8,169651.0
Vanimo,63,51,1586.2,2522.5,2000.3,2000.5,1997.9,1997.8,2239.1,2805.5,2421.6,2432.0,228.0,356.6,504.9,503.9,184.0,292.9,560.8,541.0,287.5,21986.7,22408.9,1925009.5,4949313.7,6887070.4,30555.7,125884.4,162209.3
Alotoa,46,36,1871.9,1609.1,2002.2,2003.8,2002.1,2006.9,1091.1,1778.7,1165.0,1810.0,66.5,162.4,163.2,251.4,12.0,55.6,43.0,72.2,351.3,27157.4,27678.9,1283419.4,5079300.1,6172461.7,27900.4,123369.1,143718.9
Londolovit,42,15,1545.7,2077.7,2004.0,2006.1,2006.5,2005.9,3235.6,2448.2,2243.5,2328.4,279.5,254.7,235.2,248.1,23.5,24.3,23.5,24.9,308.9,23477.7,23928.4,1667203.9,5180239.5,6199101.6,39695.3,145438.8,178806.7
Kavieng Harbor,34,26,841.3,1328.7,2003.8,2003.0,2000.3,2000.0,2921.6,2611.9,2673.7,2665.3,309.5,416.6,495.5,497.8,23.5,59.0,67.2,67.0,155.0,11862.6,12090.4,898228.2,2403649.6,3150606.3,26418.5,107712.6,139127.4
Wewak,23,22,747.1,1132.5,1997.7,1997.8,1997.3,1997.2,2550.7,3625.7,2909.7,2826.6,264.0,434.4,513.9,484.3,139.0,237.3,321.3,339.0,152.5,11648.4,11872.1,959805.7,2303909.8,3019662.7,41730.7,132726.2,160479.8
Kumul,20,17,3156.2,5678.7,2010.4,2010.8,2010.7,2010.6,2625.0,2507.4,2568.7,2564.7,236.5,243.4,272.3,272.5,142.0,163.8,162.6,164.1,299.4,23188.7,23633.9,2935300.7,6181463.9,6807053.7,146765.0,360475.6,450551.7
Kimbe,18,15,546.0,859.3,2001.2,2001.1,1997.8,1997.6,2863.9,2678.6,2891.0,2899.6,246.0,315.4,405.4,406.8,14.5,70.9,84.2,86.5,68.3,5253.3,5354.1,591109.9,1626657.2,2329125.3,32839.4,137365.7,176084.5
Daru,17,15,336.6,542.9,2003.2,2003.7,2002.2,2002.1,2119.9,2209.7,2240.7,2249.1,247.0,251.3,285.8,287.0,16.0,25.8,32.5,32.6,49.9,3842.0,3915.8,380176.6,1106809.4,1606599.8,22363.3,98249.2,126117.1
Kaibola,9,8,490.9,695.1,2002.8,2004.0,2006.0,2009.1,2736.5,2604.4,1750.6,2258.3,223.0,255.0,200.0,228.7,1.0,5.8,2.7,1.8,63.3,4884.0,4977.8,361277.6,1080814.6,1327421.7,40142.0,151388.1,184230.5
Kieta,8,8,23.1,34.3,2002.8,2002.8,2002.4,2002.6,340.7,1282.5,231.5,206.9,31.0,123.5,113.7,80.7,20.0,80.5,73.2,50.1,9.2,693.8,707.1,42893.6,112490.0,146012.4,5361.7,18323.4,22744.1
Amio,8,8,151.2,243.3,2001.8,2001.8,2001.7,2001.6,2432.0,2288.4,2390.4,2430.7,241.5,241.1,256.6,257.1,245.5,231.0,258.2,257.2,28.9,2216.7,2259.3,236006.6,625497.7,849512.1,29500.8,112775.8,143676.4
Oro Bay,7,7,227.3,336.5,2005.0,2005.0,2002.5,2003.3,2606.5,2414.9,1987.8,1892.2,245.0,242.1,261.7,262.2,38.0,55.1,59.6,61.4,37.0,2861.2,2916.1,218544.5,735280.0,1012190.6,31220.6,148849.0,190488.2
Samarai,6,5,22.4,14.5,1997.8,1996.4,1997.9,1997.2,554.5,5491.3,1088.7,813.2,46.0,606.9,1428.9,880.0,5.0,4.6,5.9,5.2,22.8,1717.6,1750.6,66829.9,141132.9,169511.5,11138.3,28209.4,34470.0
Karkar Is,4,4,287.2,498.1,2003.5,2003.5,2007.9,2007.7,1580.1,1380.8,1686.0,1630.8,134.0,185.5,213.4,219.7,7.0,19.8,16.9,18.8,27.7,2144.8,2185.9,174683.6,434168.0,492354.3,43670.9,137899.1,161516.5
Caution Bay,3,3,860.2,717.8,2013.7,2013.7,2014.5,2014.4,3469.9,2804.0,3698.2,3653.9,246.0,233.0,303.0,301.6,19.0,21.3,23.9,23.6,57.5,4027.7,4105.0,176115.8,1269092.7,1070403.8,58705.3,513667.2,794142.8
Kairuku,2,2,198.9,61.7,2004.5,2004.5,2010.0,2009.7,2623.1,2623.1,3323.4,3271.7,262.0,262.0,210.3,212.6,21.5,21.5,16.0,16.3,11.0,853.8,870.2,71656.6,292397.7,338121.1,35828.3,128409.2,139576.9
Longan Island,2,2,240.4,342.3,2013.0,2013.0,2012.4,2013.1,13110.2,13110.2,6718.8,5977.9,742.0,742.0,801.6,729.7,12.5,12.5,13.1,12.4,52.6,4066.4,4144.4,159676.3,612561.0,688536.4,79838.2,490648.4,632674.1
