Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,1137,542,75280.1,79686.9,2004.5,2004.3,2009.5,2008.7,2506.6,2885.3,2867.4,2753.8,213.0,341.0,328.0,322.3,36.0,111.0,86.5,99.8,10187.8,741181.8,755412.5,44195237.8,165081685.9,179590733.9,38870.0,177047.1,237025.9
Int. Dep. Inventory,1136,531,79134.7,85197.9,2004.5,2004.3,2009.5,2008.8,2713.4,3229.9,3012.7,2960.2,254.0,413.3,357.4,385.2,37.0,150.6,60.4,69.0,11418.4,825177.4,841020.8,47657440.6,174295291.5,191699389.4,41952.0,186887.4,248895.7
Domestic Inventory,2495,274,9572.2,11609.5,2005.7,2004.3,2005.8,2006.4,438.4,845.0,535.2,534.5,52.0,148.4,186.0,181.4,36.0,82.6,130.2,138.8,4093.3,310565.6,316528.4,19062118.4,60446537.7,64287841.7,7640.1,24158.6,30268.9
