Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Lae,618,106,2998.0,3481.0,2005.1,2005.7,2006.7,2006.9,537.6,680.5,581.9,564.7,62.0,145.2,107.7,110.7,30.0,74.9,45.0,50.1,965.4,73517.7,74929.3,5311729.1,18007757.4,19122587.9,8595.0,27948.9,35143.2
Motukea Island,355,76,1357.6,1683.9,2008.4,2006.7,2008.7,2008.5,597.6,812.4,676.5,682.9,50.0,97.3,134.5,136.4,41.0,115.5,254.5,277.9,528.4,40131.2,40901.7,2469081.3,8466318.3,9144175.1,6955.2,23570.8,30015.6
Rabaul,281,99,1191.8,1407.4,2004.6,2002.9,2004.1,2005.2,443.0,1212.7,495.3,492.6,49.0,157.9,230.7,177.1,33.0,115.9,126.1,115.7,457.3,34737.6,35404.5,2859840.5,7523545.5,8913093.6,10177.4,30074.4,37077.6
Madang,165,44,407.9,483.0,2003.0,2001.8,2004.0,2003.9,243.2,1555.2,425.4,375.7,35.0,260.7,636.9,524.2,46.0,151.2,103.2,107.0,316.1,23802.5,24259.5,1375365.1,3794103.3,3915360.0,8335.5,22466.8,27721.4
Port Moresby,149,79,1038.3,1514.6,2006.5,2005.6,2008.1,2008.1,604.5,696.9,790.1,793.0,64.0,172.0,299.0,303.2,38.0,136.9,227.6,229.6,379.9,28926.0,29481.4,1698198.5,5382653.2,5883217.3,11397.3,38739.3,47698.7
Alotoa,147,49,628.3,561.0,2005.7,2005.2,2002.6,2006.6,378.1,422.0,368.8,395.1,39.0,78.9,83.3,116.0,39.0,45.1,40.4,53.2,248.1,18878.6,19241.1,950020.9,2915755.9,3100617.8,6462.7,21088.9,25415.7
Oro Bay,110,35,219.5,331.7,2004.5,2006.7,2007.7,2008.3,188.4,361.9,340.5,343.5,25.0,69.4,61.0,61.3,37.0,82.0,114.4,114.5,98.5,7458.2,7601.4,327986.7,1042101.1,1000566.9,2981.7,10411.8,13158.0
Wewak,110,22,248.3,290.9,2001.8,2000.2,2000.5,2001.6,393.5,1091.3,545.9,513.2,49.0,178.5,190.9,147.5,24.0,71.7,88.6,78.8,146.2,11033.0,11244.9,683923.3,2296308.2,2272441.7,6217.5,18520.7,23370.5
Kopi,96,27,75.8,112.0,2008.9,2003.9,2000.5,2000.1,260.6,325.0,291.2,277.7,46.5,61.1,152.6,136.7,32.5,73.5,133.7,125.1,116.2,8731.9,8899.6,153035.1,920814.9,580365.0,1594.1,4873.3,6684.3
Kavieng Harbor,73,27,192.9,248.6,2004.7,2002.6,2002.0,2002.8,466.3,1197.7,602.1,565.7,55.0,109.1,187.4,158.9,37.0,168.1,456.7,321.7,116.4,8776.0,8944.5,669066.0,1496395.7,1607731.0,9165.3,25538.2,31524.5
Vanimo,59,20,111.0,166.3,2007.6,2000.4,1999.0,1998.3,493.1,465.8,460.8,453.7,65.0,72.8,86.7,84.0,41.0,102.2,160.0,171.7,96.5,7261.5,7400.9,210492.8,1355262.7,817030.2,3567.7,10825.3,14967.0
Aiambak,54,16,185.4,245.2,2009.2,2006.9,2007.2,2006.8,869.5,1094.2,1740.6,1777.3,247.5,245.1,642.3,660.7,85.5,155.3,447.4,448.8,169.7,12798.2,13043.9,575037.7,2055062.0,1910928.5,10648.8,32983.9,42522.8
Londolovit,41,13,312.2,368.1,2002.6,2003.8,2002.2,2002.2,602.6,926.6,521.6,517.6,77.0,113.6,104.6,103.3,27.0,161.3,53.9,56.5,95.1,7288.5,7428.4,357882.7,1304989.8,1449539.0,8728.8,34673.0,44141.3
Kumul,34,14,110.1,170.5,2011.0,2006.9,2007.6,2007.1,339.8,491.8,251.0,229.5,377.0,200.6,248.2,163.4,70.0,183.2,134.2,126.7,76.3,5810.9,5922.5,329071.2,837486.2,998699.0,9678.6,25262.6,33582.4
Pondo Harbour,33,19,68.3,106.6,2003.5,2003.7,2001.9,2001.5,148.3,359.1,252.5,246.6,71.0,153.2,508.1,519.7,9.0,25.4,37.9,35.9,29.8,2243.2,2286.2,141819.4,404839.4,489806.0,4297.6,13974.5,17720.4
Kimbe,29,15,61.9,82.9,2005.0,2003.5,2001.5,2001.1,444.8,876.0,448.2,425.9,59.0,126.7,146.6,118.1,29.0,115.6,123.2,126.0,27.0,2042.6,2081.9,234334.4,423023.9,549073.4,8080.5,23676.9,30404.1
Kieta,28,11,79.7,100.0,2006.7,2004.9,2007.3,2007.3,578.9,473.2,536.3,535.7,58.5,58.4,58.6,58.6,52.5,54.9,71.1,71.8,29.2,2219.4,2262.0,219329.5,603847.6,661650.7,7833.2,21354.7,24695.8
