Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,112,20,9934.4,972.5,1995.3,1998.4,1995.5,1995.2,1093.3,962.0,1130.2,1132.4,63.5,71.7,83.6,82.6,8.0,17.5,19.3,19.1,2268.7,175711.3,179085.0,3924996.0,18651379.9,20645136.0,35044.6,146494.5,151364.1
Container,72,16,1696.9,2073.9,2005.7,2009.2,2011.4,2011.1,563.2,1316.4,1533.4,1507.2,88.5,100.7,207.0,204.7,22.0,33.9,25.8,27.2,356.7,27499.7,28027.7,2551468.9,8384724.5,9507959.9,35437.1,122747.4,145728.6
General cargo,31,13,219.2,260.6,2006.4,2008.2,2007.2,2007.7,342.6,715.6,459.3,499.0,29.0,113.8,105.4,126.4,15.0,40.3,35.2,40.9,36.0,2764.5,2817.6,144608.9,485521.3,699959.0,4664.8,24136.2,32159.5
Liquefied gas tanker,14,4,43.8,45.7,2011.2,2011.5,2011.0,2011.0,727.7,918.3,783.9,792.2,63.0,89.6,80.2,82.1,33.0,47.6,36.9,37.7,24.2,1849.7,1885.2,34497.5,99944.9,110371.2,2464.1,13490.9,17740.8
Chemical tanker,10,5,271.7,454.6,2013.1,2013.2,2013.0,2013.0,613.5,1271.2,905.1,904.0,56.0,176.8,361.5,360.5,45.5,54.1,75.6,75.6,53.0,4102.3,4181.1,87683.1,642129.8,740363.3,8768.3,75718.6,93080.6
Bulk carrier,4,4,168.5,269.6,2015.2,2015.2,2015.2,2015.2,1471.1,1720.7,1724.2,1716.7,188.5,216.0,224.4,224.2,56.5,56.0,52.9,53.0,13.2,1021.9,1041.5,120278.3,238052.0,295261.4,30069.6,95994.8,111611.8
Service - other,3,3,7.3,1.2,2004.3,2004.3,2003.5,1998.4,1097.8,1074.4,1068.9,1167.7,89.0,78.3,82.4,93.3,139.0,131.0,128.0,95.6,3.9,292.3,297.9,8441.9,17320.8,18664.3,2814.0,6261.5,7070.1
Service - tug,2,2,0.6,0.5,1993.5,1993.5,2002.3,2003.9,886.0,886.0,959.7,997.0,156.5,156.5,177.1,180.8,202.0,202.0,295.7,312.6,1.3,100.6,102.5,13692.0,32377.5,43351.8,6846.0,17677.6,23867.8
Miscellaneous - fishing,2,2,1.2,0.4,2010.0,2010.0,2010.0,2010.0,2710.6,2710.6,2710.6,2710.6,543.5,543.5,842.0,842.0,16.5,16.5,13.7,13.7,1.8,132.9,135.4,2783.0,6173.3,7018.4,1391.5,3274.9,3882.2
Ferry-pax only,1,1,0.3,0.0,2016.0,2016.0,2016.0,2016.0,1040.5,1040.5,1040.5,1040.5,68.0,68.0,68.0,68.0,93.0,93.0,93.0,93.0,0.4,31.8,32.4,3167.5,6451.0,8126.2,3167.5,7365.9,9710.7
