,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,132,Cabo Verde,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",51043411.27900001,8137.01968
1,132,Cabo Verde,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",29482151.674,12661.745510000002
2,132,Cabo Verde,61,Apparel and clothing accessories; knitted or crocheted,3519533.156,135.379817
3,132,Cabo Verde,62,Apparel and clothing accessories; not knitted or crocheted,3486605.167,162.449022
4,132,Cabo Verde,23,"Food industries, residues and wastes thereof; prepared animal fodder",1920077.993,1714.293912
5,132,Cabo Verde,95,"Toys, games and sports requisites; parts and accessories thereof",1817266.865,188.37828
6,132,Cabo Verde,72,Iron and steel,1175080.316,4260.797938
7,132,Cabo Verde,64,Footwear; gaiters and the like; parts of such articles,812987.637,27.79976
8,132,Cabo Verde,39,Plastics and articles thereof,521358.706,121.125903
9,132,Cabo Verde,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",464524.757,389.00973000000005
10,132,Cabo Verde,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",457818.93,211.185597
11,132,Cabo Verde,22,"Beverages, spirits and vinegar",402656.385,71.502307
12,132,Cabo Verde,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",367439.606,73.266362
13,132,Cabo Verde,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",323472.412,1782.6243379999999
14,132,Cabo Verde,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",319483.66699999996,5.057306
15,132,Cabo Verde,54,Man-made filaments; strip and the like of man-made textile materials,218855.645,34.209748999999995
16,132,Cabo Verde,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",217188.397,189.77466299999998
17,132,Cabo Verde,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",184638.499,181.615924
18,132,Cabo Verde,09,"Coffee, tea, mate and spices",175539.316,11.479368
19,132,Cabo Verde,74,Copper and articles thereof,167787.34399999998,43.806853000000004
20,132,Cabo Verde,60,Fabrics; knitted or crocheted,151663.891,13.163184000000001
21,132,Cabo Verde,30,Pharmaceutical products,147905.78199999998,10.915837
22,132,Cabo Verde,73,Iron or steel articles,139860.67799999999,122.334515
23,132,Cabo Verde,41,Raw hides and skins (other than furskins) and leather,135958.038,15.537232
24,132,Cabo Verde,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",105109.69399999999,52.882676999999994
25,132,Cabo Verde,29,Organic chemicals,73931.871,68.194358
26,132,Cabo Verde,70,Glass and glassware,43655.787,14.000385
27,132,Cabo Verde,89,"Ships, boats and floating structures",36234.884,4.684423000000001
28,132,Cabo Verde,40,Rubber and articles thereof,34022.547999999995,4.684808
29,132,Cabo Verde,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",32722.680999999997,12.096594
30,132,Cabo Verde,20,"Preparations of vegetables, fruit, nuts or other parts of plants",22802.223,25.145436
31,132,Cabo Verde,76,Aluminium and articles thereof,21920.066,17.463890000000003
32,132,Cabo Verde,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",18684.366,13.620662000000001
33,132,Cabo Verde,69,Ceramic products,14241.132,7.077005
34,132,Cabo Verde,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",13522.952,9.031106
35,132,Cabo Verde,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",12372.116,2.432761
36,132,Cabo Verde,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",11795.714,2.736435
37,132,Cabo Verde,55,Man-made staple fibres,11116.929,11.5
38,132,Cabo Verde,83,Metal; miscellaneous products of base metal,10074.275,3.449541
39,132,Cabo Verde,44,Wood and articles of wood; wood charcoal,9597.851,49.907928
40,132,Cabo Verde,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",9429.992,15.891993
41,132,Cabo Verde,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",7940.402,1.484345
42,132,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7732.427,70.466
43,132,Cabo Verde,96,Miscellaneous manufactured articles,5399.91,0.919007
44,132,Cabo Verde,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",5223.331,3.414224
45,132,Cabo Verde,08,"Fruit and nuts, edible; peel of citrus fruit or melons",4847.775,8.537474
46,132,Cabo Verde,52,Cotton,4599.812,6.352
47,132,Cabo Verde,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",3144.005,0.396172
48,132,Cabo Verde,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2586.492,1.89336
49,132,Cabo Verde,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1563.7199999999998,0.7380000000000001
50,132,Cabo Verde,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",1350.231,0.06
51,132,Cabo Verde,78,Lead and articles thereof,1278.248,0.716
52,132,Cabo Verde,91,Clocks and watches and parts thereof,1091.059,0.295092
53,132,Cabo Verde,26,"Ores, slag and ash",1003.676,0.059599
54,132,Cabo Verde,88,"Aircraft, spacecraft, and parts thereof",804.0,0.2
55,132,Cabo Verde,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",625.283,4.924
56,132,Cabo Verde,21,Miscellaneous edible preparations,452.258,0.11298000000000001
57,132,Cabo Verde,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",347.976,0.013251
58,132,Cabo Verde,05,Animal originated products; not elsewhere specified or included,236.75,0.000998
59,132,Cabo Verde,35,Albuminoidal substances; modified starches; glues; enzymes,231.864,0.25
60,132,Cabo Verde,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",228.64,0.244
61,132,Cabo Verde,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",176.655,0.031391
62,132,Cabo Verde,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",118.481,0.003736
63,132,Cabo Verde,38,Chemical products n.e.c.,79.627,0.010592
64,132,Cabo Verde,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",65.174,0.009958999999999999
65,132,Cabo Verde,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0.0,0.0
