Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,152,66,2870.0,3640.2,2005.1,2004.7,2001.4,2002.1,639.8,1910.5,2359.0,2258.0,74.0,260.1,679.1,695.0,43.0,120.5,135.9,123.8,512.3,39391.3,40147.6,2288859.5,7521893.0,10814639.9,15058.3,74186.1,99043.3
Liquefied gas tanker,107,52,38298.6,32349.8,2011.3,2011.7,2012.8,2012.8,2393.5,5387.9,6391.0,5966.3,249.0,366.2,515.4,509.6,29.0,44.8,32.5,33.0,4763.5,292189.1,297799.2,8209621.5,56879508.4,48004888.8,76725.4,661438.4,1015879.5
Oil tanker,104,84,33810.1,63239.8,2007.9,2008.3,2009.4,2009.5,4469.5,5031.7,4761.8,4758.5,397.5,493.6,762.3,746.5,28.5,70.0,62.0,62.3,2982.3,230299.4,234721.2,26649184.5,50477777.2,57620367.7,256242.2,651739.7,799201.5
Bulk carrier,77,59,6021.3,9922.7,2006.6,2006.6,2006.1,2005.8,3138.9,3709.6,3572.5,3561.6,349.0,410.4,554.7,554.6,20.0,74.3,51.6,50.6,575.3,44474.7,45328.7,4560136.9,10770050.4,15032478.5,59222.6,227743.0,282581.0
Container,76,22,1250.1,1568.0,2004.5,2004.9,2002.9,2002.8,167.1,452.0,535.1,548.1,38.0,337.7,280.3,285.3,43.0,97.4,53.2,54.3,342.6,26257.7,26761.9,1399428.9,4765648.5,5410711.8,18413.5,67879.8,81442.9
Chemical tanker,74,29,4219.4,6918.1,2009.3,2008.8,2013.1,2013.3,770.3,1940.7,3518.4,3571.0,65.5,196.5,387.1,385.9,39.0,157.0,48.1,46.5,614.9,46419.6,47310.8,1777589.6,10700026.0,12414262.1,24021.5,168989.0,207029.5
Service - tug,73,40,33.6,32.8,2004.6,2004.4,2005.0,2004.9,139.6,275.0,288.3,298.2,60.0,104.4,129.9,127.7,28.0,86.0,318.9,345.3,31.3,2354.0,2399.2,838645.6,1983144.5,2655323.3,11488.3,29664.8,40052.6
Service - other,63,17,416.4,206.2,2011.1,2006.7,2006.9,2005.5,298.0,2251.0,4364.4,3760.8,67.0,439.6,1906.6,1747.6,19.0,55.8,135.7,142.5,67.8,5176.4,5275.8,1438892.2,2952291.0,3181272.3,22839.6,50821.9,57385.1
Ro-Ro,32,17,306.0,165.5,2006.1,2007.4,2009.3,2009.5,239.1,412.7,416.3,422.0,33.5,120.6,171.2,190.1,35.0,48.3,23.9,25.2,107.7,8178.8,8335.8,193820.2,491324.0,450481.2,6056.9,14300.3,15814.9
Refrigerated bulk,13,9,43.9,48.5,1999.5,1998.9,1995.4,1995.6,77.4,707.6,448.9,449.5,9.0,76.4,197.6,199.4,22.0,39.2,36.9,37.0,29.0,2196.3,2238.4,143945.6,314528.1,354286.4,11072.7,23595.9,25476.5
Vehicle,4,2,281.3,104.8,2011.2,2011.5,2011.0,2011.0,87.9,87.9,1175.3,1176.4,15.5,15.5,311.4,311.5,32.5,32.5,8.2,8.2,15.0,1158.8,1181.1,106087.4,467731.7,541681.0,26521.9,100809.5,108493.2
Miscellaneous - fishing,3,2,9.4,11.3,1988.7,1987.0,1982.1,1982.0,207.0,1531.9,2559.4,2772.3,63.0,160.2,261.2,262.5,46.0,91.5,149.0,149.7,4.1,315.5,321.6,79770.8,176946.9,201170.7,26590.3,62578.9,74183.5
