Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Nigeria,148,78,2330.7,2418.8,2008.6,2005.7,2009.4,2009.2,275.9,1137.6,1967.1,1419.4,51.0,420.8,818.3,734.6,15.5,120.8,58.4,75.0,405.9,27520.4,28048.8,1524174.1,5554815.5,5883490.4,10298.5,46331.1,65694.1
Togo,111,61,2319.8,3192.8,2005.8,2006.8,2008.4,2009.0,680.2,849.5,841.3,916.1,67.0,218.0,410.3,503.0,33.0,58.3,39.8,42.1,474.5,36549.1,37250.9,2375514.1,5847479.1,6797416.3,21401.0,65174.6,79185.9
Cameroon,83,64,218.3,345.8,2002.8,2005.1,2004.5,2004.1,133.7,169.1,163.2,174.5,19.0,182.4,305.9,334.7,41.0,170.1,245.1,263.1,175.3,13435.6,13693.5,239169.2,616608.6,744664.3,2881.6,9531.4,11744.1
Ghana,50,35,546.0,786.8,2007.0,2007.5,2008.1,2007.8,708.2,726.5,703.0,703.3,65.0,148.1,125.2,132.0,23.0,81.7,96.7,100.1,128.6,9875.8,10065.4,586815.1,1607257.3,1968557.7,11736.3,47297.1,59961.2
Congo,43,19,213.2,315.8,2008.4,2008.2,2008.4,2008.4,555.5,601.9,582.2,579.9,64.0,89.7,85.0,84.4,32.0,108.0,109.7,115.9,50.9,3899.7,3974.6,360687.9,1034330.9,1381908.2,8388.1,31845.6,40218.1
Spain,39,26,6440.4,11336.9,2005.7,2006.9,2009.4,2009.6,3170.7,3519.5,3508.9,3501.1,303.0,340.4,344.6,350.2,29.0,56.3,40.0,39.8,509.7,38785.7,39530.4,4487130.1,11039765.1,12393475.8,115054.6,365376.4,450052.3
Gabon,35,27,73.4,91.6,2007.1,2007.3,2008.5,2008.2,274.7,269.4,238.4,231.3,26.0,38.8,47.3,42.5,29.0,54.9,79.1,82.9,28.9,2200.4,2242.6,329980.4,827906.4,1098308.1,9428.0,27067.1,35920.0
South Africa,26,23,4762.5,6393.0,2010.4,2010.6,2011.2,2010.5,2805.3,2914.4,2875.0,3021.6,237.5,255.8,267.7,298.8,35.0,49.9,44.2,47.5,440.9,30891.8,31484.9,2307807.9,7327862.9,7480865.6,88761.8,381672.3,526592.4
Singapore,24,24,16635.3,22706.6,2012.6,2012.6,2013.0,2013.2,8149.4,8359.5,8356.1,8430.2,574.5,643.0,640.7,683.8,28.5,42.9,39.1,37.8,1329.8,91098.1,92847.2,7460615.2,23622092.9,22944514.3,310859.0,1279376.1,1773068.1
Côte d'Ivoire,23,19,449.1,491.0,2008.7,2009.3,2010.6,2010.4,907.7,1149.3,1104.4,1112.7,74.0,86.9,133.7,137.3,21.0,182.7,126.0,165.8,78.8,6047.8,6164.0,506902.1,1322958.7,1607834.1,22039.2,81801.3,103136.4
