Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,152,67,2451.1,2972.1,2005.2,2004.6,2000.5,2001.6,567.1,1761.4,1979.2,1822.3,62.0,195.7,529.0,506.0,31.5,101.2,123.4,129.0,458.3,35232.8,35909.3,2081953.8,6725849.4,9633155.2,13697.1,65117.5,86734.0
Oil tanker,109,89,32561.4,61452.4,2007.9,2008.3,2011.1,2011.1,3524.8,4035.1,4459.3,4501.6,388.0,489.1,604.7,603.0,41.0,45.7,41.8,41.9,2248.3,174011.4,177352.4,23575899.3,44884700.4,50449141.0,216292.7,560643.4,683383.4
Liquefied gas tanker,106,51,33445.4,28514.2,2011.4,2011.8,2012.5,2012.6,2379.8,4617.0,5662.1,5343.6,201.5,350.0,517.0,511.9,27.0,33.8,35.3,35.8,3817.6,236959.2,241508.8,7288614.6,50180335.4,42410466.5,68760.5,590432.4,905923.9
Bulk carrier,84,63,2629.4,4326.1,2006.5,2006.7,2006.6,2006.4,585.8,1330.2,1418.0,1409.6,74.0,229.3,424.2,426.1,290.0,284.8,187.1,187.3,360.9,27851.3,28386.0,2025506.7,4801732.8,6727657.0,24113.2,92976.7,115607.2
Chemical tanker,74,29,4208.0,6907.1,2009.3,2008.8,2013.4,2013.5,784.1,2172.4,3513.0,3569.8,153.0,261.5,414.1,418.3,30.5,103.4,58.2,53.5,560.1,42327.4,43140.1,1911477.5,11013599.4,12825685.7,25830.8,173549.5,212914.2
Container,71,21,1703.9,2093.4,2004.5,2005.5,2004.0,2003.8,658.4,659.9,763.5,766.7,44.0,47.1,93.8,95.3,34.0,51.0,42.6,42.7,319.3,24674.9,25148.7,1762414.8,5491904.4,6204336.4,24822.7,84077.5,99573.3
Service - tug,70,39,45.6,41.5,2004.4,2004.3,2004.2,2004.4,202.7,610.9,412.3,400.2,74.5,622.5,1436.5,1286.8,20.5,49.1,123.8,120.6,44.3,3329.8,3393.7,1062194.0,2511769.1,3363123.1,15174.2,39182.5,52903.0
Service - other,59,14,226.1,136.9,2011.4,2007.3,2001.8,2001.4,286.7,3477.6,3325.2,3474.8,61.0,348.6,162.3,167.9,5.0,266.3,1865.3,1733.6,55.9,4254.0,4335.6,955567.1,1960613.9,2112680.2,16196.1,36038.9,40693.1
Ro-Ro,32,17,534.6,280.5,2006.1,2007.4,2007.9,2008.1,581.3,698.8,727.2,715.2,40.0,60.4,108.2,106.3,16.0,31.9,20.1,20.8,84.8,6526.1,6651.4,312164.5,666924.4,693954.9,9755.1,22972.2,24819.3
Refrigerated bulk,14,10,112.6,124.8,1998.5,1997.5,2005.1,2005.1,817.3,874.3,1096.6,1101.0,52.5,73.4,87.5,87.5,2.5,60.0,21.3,21.1,57.3,4374.0,4458.0,370246.1,809005.7,911268.8,26446.1,56356.5,60848.0
Vehicle,4,2,130.1,48.4,2011.2,2011.5,2011.3,2011.3,610.1,610.1,543.7,543.6,49.5,64.0,56.5,56.4,6.0,6.0,4.1,4.1,8.5,662.0,674.7,49022.2,216135.4,250306.8,12255.6,46583.4,50133.9
Miscellaneous - fishing,3,2,2.6,2.5,1988.7,1987.0,1984.8,1983.0,575.7,1143.2,706.8,616.4,53.0,238.0,261.1,127.0,19.0,32.2,38.6,44.6,5.0,375.6,382.8,17734.9,39339.4,44724.9,5911.6,13912.7,16492.7
