,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,Description,USD,tonne,clean_desc
0,578,Norway,208,Denmark,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1488412396.549,3039441.38472,"Norway - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
1,643,Russian Federation,208,Denmark,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",850284686.386,1428520.267304,"Russian Federation - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2,752,Sweden,208,Denmark,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",653395428.404,983771.626476,"Sweden - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
3,840,United States of America,208,Denmark,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",403401176.785,841844.139835,"United States of America - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
4,276,Germany,208,Denmark,89,"Ships, boats and floating structures",1309952552.716,776572.9704839999,"Germany - Ships, boats and floating structures"
5,643,Russian Federation,208,Denmark,72,Iron and steel,420918188.434,771951.224405,Russian Federation - Iron and steel
6,840,United States of America,208,Denmark,44,Wood and articles of wood; wood charcoal,101036670.091,645666.803898,United States of America - Wood and articles of wood; wood charcoal
7,276,Germany,208,Denmark,44,Wood and articles of wood; wood charcoal,269679699.824,522264.226022,Germany - Wood and articles of wood; wood charcoal
8,276,Germany,208,Denmark,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",331271050.946,503128.979842,"Germany - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
9,428,Latvia,208,Denmark,44,Wood and articles of wood; wood charcoal,98011738.66,454595.68479900004,Latvia - Wood and articles of wood; wood charcoal
10,643,Russian Federation,208,Denmark,44,Wood and articles of wood; wood charcoal,68224407.802,398282.600247,Russian Federation - Wood and articles of wood; wood charcoal
11,276,Germany,208,Denmark,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",98689106.901,370848.92251999996,"Germany - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
12,233,Estonia,208,Denmark,44,Wood and articles of wood; wood charcoal,74256131.837,337146.979334,Estonia - Wood and articles of wood; wood charcoal
13,752,Sweden,208,Denmark,72,Iron and steel,272378140.989,324735.95551099995,Sweden - Iron and steel
14,752,Sweden,208,Denmark,44,Wood and articles of wood; wood charcoal,142483069.942,309321.710209,Sweden - Wood and articles of wood; wood charcoal
15,276,Germany,208,Denmark,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2575787804.403,306723.920507,"Germany - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
16,276,Germany,208,Denmark,72,Iron and steel,296969698.357,290767.791956,Germany - Iron and steel
17,616,Poland,208,Denmark,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",110722669.409,268054.41432499996,"Poland - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
18,032,Argentina,208,Denmark,23,"Food industries, residues and wastes thereof; prepared animal fodder",83046041.327,266527.458981,"Argentina - Food industries, residues and wastes thereof; prepared animal fodder"
19,410,"Korea, Republic of",208,Denmark,89,"Ships, boats and floating structures",352979401.068,247680.951713,"Korea, Republic of - Ships, boats and floating structures"
20,276,Germany,208,Denmark,39,Plastics and articles thereof,659610311.286,241326.208613,Germany - Plastics and articles thereof
