Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,124,31,2604.1,270.8,2002.4,2003.7,2004.1,2004.4,229.3,254.1,324.5,331.5,19.0,21.5,29.2,30.2,8.0,10.1,7.2,7.4,551.0,42674.3,43493.6,666351.5,4542747.7,5485696.8,5373.8,32056.6,36368.1
Bulk carrier,89,11,545.2,952.2,1972.5,2000.4,2012.0,2012.5,170.3,1562.8,1516.7,1612.2,22.0,135.8,304.9,306.4,24.0,78.1,43.2,42.7,59.8,4601.8,4690.2,319424.9,829360.7,993297.7,3589.0,14032.6,17247.6
General cargo,43,36,185.2,256.6,1994.7,1994.3,2003.2,2003.2,732.8,869.3,930.9,913.6,70.0,83.7,107.3,107.0,38.0,248.2,116.6,124.8,46.7,3553.6,3621.8,379068.1,1129839.7,1607462.0,8815.5,33764.1,45945.6
Ferry-RoPax,41,3,66.1,10.5,1979.2,1984.7,1981.0,1981.4,117.8,289.3,158.2,175.7,11.0,18.7,20.9,24.4,12.0,12.0,11.1,11.5,26.9,2068.1,2107.8,65395.5,161717.9,198428.9,1595.0,3404.7,3101.0
Miscellaneous - fishing,15,1,0.5,0.4,2007.0,2007.0,2007.0,2007.0,66.3,66.3,89.6,89.6,11.0,11.0,26.1,26.1,5.0,5.0,6.3,6.3,1.0,78.5,80.0,2602.4,5772.7,6562.9,173.5,408.3,484.0
Container,14,7,90.2,117.4,1997.9,1999.7,1995.5,1994.6,404.3,447.5,418.9,415.9,36.5,36.8,42.6,43.0,13.0,14.1,15.6,15.7,16.9,1294.5,1319.3,143404.5,468702.7,529786.3,10243.2,35114.8,41559.3
Ferry-pax only,8,2,0.4,0.1,2011.1,1990.5,2004.4,2001.0,80.9,124.6,92.1,96.0,20.0,20.0,34.1,33.7,87.0,47.5,68.1,63.2,1.3,98.6,100.5,5282.1,10757.4,13551.0,660.3,1535.4,2024.2
Service - other,7,5,59.5,31.5,2010.0,2010.2,2013.9,2014.5,1455.8,2221.7,2756.1,2562.5,143.0,165.7,78.9,103.7,189.0,297.6,555.3,469.6,16.3,1240.4,1264.3,219908.8,451204.5,486200.2,31415.5,69904.9,78932.5
Vehicle,6,4,253.2,84.9,2001.8,2001.2,2001.6,2001.5,927.3,1026.7,972.5,976.2,61.0,77.0,70.5,70.7,6.5,28.2,20.9,20.8,12.5,966.7,985.2,85996.7,379153.4,439098.2,14332.8,54478.9,58631.3
Chemical tanker,5,5,44.3,69.4,2013.8,2013.8,2014.1,2014.2,984.8,989.0,920.0,939.6,86.0,86.8,81.5,83.0,27.0,22.4,19.9,20.3,9.8,747.2,761.6,63059.4,210385.8,256195.4,12611.9,47137.1,58150.6
Refrigerated bulk,2,2,11.9,11.8,1993.0,1993.0,1993.2,1993.2,765.6,765.6,765.6,765.5,51.5,51.5,52.9,52.9,45.5,45.5,36.9,36.9,5.1,392.1,399.7,35081.7,76655.1,86344.8,17540.8,37379.3,40358.4
Service - tug,1,1,1.0,1.0,1982.0,1982.0,1982.0,1982.0,2469.5,2469.5,2469.5,2469.5,262.0,262.0,262.0,262.0,915.0,915.0,915.0,915.0,1.7,128.0,130.5,26529.5,62734.3,83997.8,26529.5,68503.9,92491.9
Oil tanker,1,1,1.1,1.8,1989.0,1989.0,1989.0,1989.0,563.1,563.1,563.1,563.1,78.0,78.0,78.0,78.0,43.0,43.0,43.0,43.0,0.8,58.2,59.3,8183.0,1460.9,2242.7,8183.0,21246.0,27048.7
