Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bar,191,55,928.2,950.3,1983.0,2000.3,2004.0,2007.9,172.8,845.5,507.6,782.0,22.0,75.2,86.7,114.3,19.0,70.3,71.5,65.8,151.9,11646.8,11870.4,979805.2,2839834.5,3506573.3,5129.9,17335.9,21124.0
Kotor,100,26,1969.7,204.2,2004.6,2006.8,2004.6,2004.9,225.9,225.6,319.2,329.6,17.5,20.2,29.0,30.2,7.0,13.2,7.2,7.3,415.6,32184.5,32802.4,446006.3,3355650.6,4126492.0,4460.1,29292.3,33838.9
Ulcinj,26,19,399.0,564.1,1992.5,1992.6,2007.6,2010.6,800.4,1426.0,1982.8,2649.5,56.0,115.3,345.1,407.1,14.5,53.6,19.0,18.2,50.9,3915.7,3990.9,338527.3,973527.4,1197854.0,13020.3,46356.5,57191.9
Petrovac,11,1,0.4,0.3,2007.0,2007.0,2007.0,2007.0,68.1,68.1,91.3,91.3,10.0,10.0,25.7,25.7,4.0,4.0,4.9,4.9,0.8,58.4,59.6,1944.8,4313.9,4904.5,176.8,416.1,493.2
Tivat,10,7,192.2,19.6,1999.0,1995.0,2002.9,2002.9,208.8,250.3,348.5,349.5,22.5,27.6,26.2,26.9,9.0,20.6,8.8,9.1,43.9,3394.9,3460.0,54409.8,319812.4,376447.5,5441.0,28654.9,32407.7
Zelenika,6,5,184.2,24.1,2001.7,2000.8,2005.0,2005.1,407.1,515.9,443.3,487.5,49.0,47.5,40.7,46.8,11.5,21.0,7.7,16.0,37.1,2871.6,2926.7,43584.0,318201.1,400479.3,7264.0,48633.6,59658.8
Bijela,6,5,115.3,14.9,1996.5,1995.6,2001.3,1998.0,414.8,820.1,369.5,412.5,30.0,110.9,31.5,80.0,6.5,1556.9,127.6,1402.1,31.3,2411.4,2457.7,99565.4,327251.2,360860.8,16594.2,51459.3,55238.3
Hercegnovi,3,3,69.1,26.3,2006.3,2006.3,2009.2,2002.8,790.1,711.0,804.9,889.7,45.0,43.3,40.2,44.9,14.0,14.0,12.9,15.1,16.8,1299.6,1324.5,46087.2,163533.5,176678.5,15362.4,55576.5,58593.9
Igalo,2,2,4.6,4.7,1995.5,1995.5,1973.5,1973.1,470.8,470.8,783.8,836.7,49.0,49.0,63.7,64.0,48.0,48.0,7.8,7.1,1.5,113.2,115.4,8729.8,25052.1,34397.8,4364.9,16966.0,21433.7
Budva,1,1,0.1,0.0,1963.0,1963.0,1963.0,1963.0,181.5,181.5,181.5,181.5,30.0,30.0,30.0,30.0,7.0,7.0,7.0,7.0,0.1,6.0,6.1,1628.1,3315.9,4177.0,1628.1,3786.2,4991.4
