,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,410,"Korea, Republic of",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",32377754396.012,51770285.648718
1,410,"Korea, Republic of",72,Iron and steel,16460863893.689,20144273.775976
2,410,"Korea, Republic of",29,Organic chemicals,7372490105.872,8871910.682722999
3,410,"Korea, Republic of",39,Plastics and articles thereof,17756700304.918,8273578.46263
4,410,"Korea, Republic of",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",329934906.42300004,5781747.1640449995
5,410,"Korea, Republic of",28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2747095203.4639997,3526687.791681
6,410,"Korea, Republic of",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31470810092.238,3304085.90771
7,410,"Korea, Republic of",73,Iron or steel articles,6009732487.399,2965188.947687
8,410,"Korea, Republic of",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",22116849448.292,2538639.591696
9,410,"Korea, Republic of",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",19014159508.04,2047334.897196
10,410,"Korea, Republic of",48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1796184789.884,1872912.188648
11,410,"Korea, Republic of",89,"Ships, boats and floating structures",5791574490.215,1574741.707164
12,410,"Korea, Republic of",40,Rubber and articles thereof,4155046993.02,1445235.619253
13,410,"Korea, Republic of",31,Fertilizers,217595332.9,882662.7657079999
14,410,"Korea, Republic of",22,"Beverages, spirits and vinegar",513724493.998,649338.283069
15,410,"Korea, Republic of",38,Chemical products n.e.c.,1722776578.515,643000.909081
16,410,"Korea, Republic of",76,Aluminium and articles thereof,1945668468.517,527777.069262
17,410,"Korea, Republic of",70,Glass and glassware,2075009699.405,516239.381495
18,410,"Korea, Republic of",55,Man-made staple fibres,742403595.964,473036.666084
19,410,"Korea, Republic of",79,Zinc and articles thereof,1085506940.149,376826.98532
20,410,"Korea, Republic of",74,Copper and articles thereof,2187381789.527,312125.076184
21,410,"Korea, Republic of",34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",561079046.359,278852.430728
