Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Owendo,518,244,24434.8,36928.4,2006.9,2007.7,2008.4,2008.7,629.4,2769.3,2111.8,2370.9,60.0,289.5,490.8,530.1,40.5,59.2,46.2,44.4,2642.5,203968.7,207884.9,17964158.8,42367397.2,52202179.6,34679.8,118528.7,140363.6
Gentil,260,123,4824.8,6579.4,2005.9,2006.5,2006.2,2006.3,422.4,1509.2,1959.5,1965.9,60.0,195.3,403.6,409.7,34.0,120.9,62.2,51.0,896.4,68943.4,70267.1,5339594.0,16570590.6,21210923.0,20536.9,79631.9,102926.3
Cap Lopez,35,32,11033.6,19084.8,2007.4,2009.3,2011.8,2011.5,1273.5,3767.3,3356.8,3355.5,328.0,355.5,652.8,684.4,42.0,97.3,79.1,84.7,886.1,65142.9,66393.6,6475270.7,14105985.1,14916295.6,185007.7,546443.2,697846.3
Gamba,26,22,11596.8,21349.1,2008.7,2009.1,2008.7,2008.7,7702.9,7077.5,7210.4,7196.5,684.5,637.4,763.4,761.7,21.0,62.8,80.8,82.0,1030.8,79845.1,81378.1,10441158.7,21668626.5,23930319.7,401583.0,995759.5,1238486.5
Etame,26,20,1940.0,3612.5,2008.5,2008.6,2009.4,2009.5,429.6,1948.0,3016.7,3095.9,101.0,256.0,585.9,585.5,39.5,94.4,43.6,43.3,186.7,14380.4,14656.5,2101473.9,4434113.1,5115282.9,80825.9,202714.1,254300.2
Oguandjo,18,18,11135.7,21067.1,2008.4,2008.4,2009.1,2009.1,4600.8,5271.3,6050.2,6071.4,400.5,479.6,700.4,703.3,40.0,61.0,37.1,37.0,678.5,52548.5,53557.4,6148496.6,11192240.7,11988990.3,341583.1,900485.9,1122817.6
M'Bya,15,8,362.5,699.9,2008.1,2007.0,2009.0,2009.0,89.0,632.8,3127.4,3591.2,52.0,108.2,341.1,342.1,23.0,40.1,56.5,56.8,26.3,2029.8,2068.8,379834.2,776235.3,937199.7,25322.3,66128.7,82955.1
Libreville,15,8,107.0,112.7,1975.5,1986.8,2009.5,2010.6,573.6,724.3,617.3,662.4,83.0,100.1,255.9,270.6,141.0,128.4,64.7,57.3,22.4,1700.8,1733.4,111742.7,314628.8,354016.8,7449.5,32259.0,42980.4
Tchatamba,7,7,291.5,504.0,2004.4,2004.4,2010.2,2010.6,750.0,2874.3,3920.1,4065.9,275.0,368.7,479.9,478.6,105.0,299.3,161.0,162.0,62.9,4827.8,4920.5,403550.7,882910.5,1022498.3,57650.1,142698.5,179426.0
Lucina,1,1,0.3,0.2,2015.0,2015.0,2015.0,2015.0,616.2,616.2,616.2,616.2,485.0,485.0,485.0,485.0,417.0,417.0,417.0,417.0,1.7,125.8,128.2,1099.5,2256.0,2431.0,1099.5,2446.7,2762.6
