Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Congo,194,83,1002.3,1424.6,2006.5,2007.4,2006.2,2006.2,385.1,430.4,453.5,446.6,48.5,80.6,77.0,72.6,31.0,51.7,59.3,64.4,207.5,15922.1,16227.8,2410855.9,6504591.9,8070410.9,12427.1,37068.1,47334.3
Cameroon,155,83,1021.9,1190.6,2007.1,2007.9,2008.2,2009.2,268.5,323.8,301.6,314.3,26.0,89.2,69.5,81.7,45.0,82.0,81.2,91.6,207.5,15957.7,16264.1,939218.8,2459258.8,3021975.7,6059.5,20366.8,25090.7
Togo,95,37,792.9,1233.9,2002.2,2002.8,2004.5,2004.3,648.2,901.3,749.6,754.0,60.0,246.1,139.2,137.5,40.0,133.9,105.0,112.4,225.1,17194.7,17524.8,918659.2,2761395.1,3273193.8,9670.1,34748.6,41983.8
Nigeria,77,62,928.4,1410.4,2006.0,2007.3,2009.0,2009.0,472.7,545.9,473.7,487.6,51.0,98.1,104.1,110.1,94.0,117.5,119.2,128.4,160.0,12253.7,12488.9,825365.4,2044770.0,2535237.5,10719.0,36437.6,44519.2
"Congo, Democratic Republic of the",51,14,223.4,308.8,2007.9,2007.6,2008.2,2008.4,611.6,573.3,617.0,621.1,55.0,113.7,107.4,119.3,30.0,105.5,104.4,121.9,56.8,4355.9,4439.6,476763.2,1300144.5,1632824.0,9348.3,31120.2,37668.2
Angola,46,43,1417.1,1668.9,2007.7,2007.1,2008.8,2009.7,698.4,712.1,744.1,723.3,61.0,106.5,161.9,219.4,28.0,49.9,37.8,48.9,155.6,12022.5,12253.4,845322.2,2285211.8,2595687.6,18376.6,56426.7,67418.9
Equatorial Guinea,41,27,213.7,230.2,2007.3,2007.9,2010.0,2010.5,265.7,375.6,375.0,365.7,32.0,47.2,101.7,105.9,29.0,44.6,24.8,28.2,45.3,3427.9,3493.7,302421.8,854603.0,1027821.3,7376.1,27041.2,35202.0
Côte d'Ivoire,36,31,712.6,1182.8,2007.1,2006.4,2009.1,2009.2,932.9,1852.2,1053.8,1058.7,102.5,246.2,235.7,217.2,119.0,134.9,170.4,177.0,166.3,12715.6,12959.7,996988.6,2320259.0,2992471.4,27694.1,84218.4,107168.9
China,31,2,91.6,150.8,1995.5,2003.0,2000.4,2000.7,37.9,490.0,76.9,78.5,12.0,107.2,80.6,83.3,1.0,78.5,60.9,63.0,11.8,911.1,928.6,100672.7,167688.5,221800.4,3247.5,8170.7,10048.3
Ghana,24,22,431.1,736.3,2008.4,2010.0,2010.9,2010.9,726.5,911.6,774.9,768.5,114.5,286.8,188.0,168.4,86.0,118.6,148.5,151.2,57.6,4434.3,4519.4,687384.5,1587928.9,2018446.1,28641.0,83123.1,105445.9
Sao Tome and Principe,20,15,38.2,57.0,2007.2,2006.3,2006.3,2006.0,168.6,581.3,230.2,247.1,16.5,81.4,55.3,57.8,41.5,62.0,137.9,156.3,13.3,1018.1,1037.6,46816.5,134414.0,172680.7,2340.8,8778.8,11283.7
Spain,20,19,1889.0,3355.5,2007.6,2007.7,2009.7,2010.1,2962.3,3186.6,3047.6,3040.9,263.5,329.5,295.6,293.3,94.5,132.8,86.2,81.0,242.9,18781.1,19141.7,1648586.8,4264486.9,4920088.4,82429.3,267393.2,323937.4
South Africa,18,18,2352.5,3869.7,2006.0,2006.0,2010.3,2010.0,2651.0,2927.6,2934.9,2956.0,213.0,254.7,368.8,385.5,79.0,108.5,123.5,137.3,248.5,18713.2,19072.5,1311232.4,3480404.4,3939551.2,72846.2,268730.9,342967.0
Indonesia,15,14,11493.9,21949.5,2010.3,2010.6,2011.0,2011.0,7898.2,8059.3,8152.1,8156.5,699.0,694.5,687.6,687.5,45.0,50.2,51.2,51.3,659.6,51096.1,52077.1,7345013.5,13828006.3,15114848.4,489667.6,1275989.1,1575546.0
Singapore,13,13,6364.3,10748.4,2011.2,2011.2,2010.6,2010.6,7857.6,7947.2,8014.3,8034.9,686.0,713.5,735.0,755.4,93.0,95.2,83.1,89.8,472.1,35210.3,35886.3,3876734.2,8697165.8,9479931.4,298210.3,911672.9,1152226.9
Benin,11,8,158.0,224.3,2000.7,2002.9,2007.0,2007.2,699.7,1150.4,830.2,787.8,81.0,187.1,154.1,168.1,138.0,211.9,203.9,204.8,35.6,2745.1,2797.9,165599.0,470901.5,533789.0,15054.5,55294.5,67314.4
Malaysia,9,9,6353.1,11976.8,2008.9,2008.9,2009.4,2009.4,7784.9,8060.5,8235.3,8234.3,721.0,799.4,833.1,832.2,34.0,37.1,39.4,39.4,334.9,25935.9,26433.9,3780254.5,7225288.9,7981305.9,420028.3,1137576.7,1424374.5
France,8,5,1068.0,1598.6,2011.4,2011.6,2011.0,2010.7,4576.6,4556.8,4589.2,4600.3,390.5,387.2,399.4,401.1,105.5,85.5,90.2,91.3,117.3,9038.1,9211.6,595428.6,1704221.2,2340929.1,74428.6,333731.4,441988.7
Gibraltar,7,7,948.9,1677.0,2009.9,2009.9,2009.8,2009.8,3640.9,3669.3,3688.5,3689.2,313.0,324.4,326.4,326.4,86.0,87.0,85.2,85.1,84.4,6539.4,6665.0,663145.5,1430926.5,1685235.7,94735.1,299015.2,357856.7
Australia,6,6,2583.6,4787.7,2009.8,2009.8,2012.5,2012.5,7703.4,6613.8,7378.6,7405.8,772.0,658.5,798.5,800.3,53.5,57.8,59.3,59.4,172.1,13332.8,13588.8,2269400.3,4668689.6,5165148.5,378233.4,943187.2,1169711.4
Senegal,6,5,380.4,537.7,2012.5,2012.4,2013.3,2013.5,2071.3,2328.5,2104.5,2091.6,227.0,241.4,237.0,254.4,16.5,75.5,80.1,97.0,43.8,3391.8,3456.9,293508.3,603053.4,700640.4,48918.1,140762.3,167895.4
Namibia,6,6,106.3,169.5,2010.7,2010.7,2012.9,2013.0,1486.5,1476.6,1575.9,1580.9,237.5,441.3,215.6,187.5,95.0,128.7,176.0,175.9,20.7,1574.8,1605.0,449186.2,1035597.2,1373144.6,74864.4,200328.8,263597.0
Colombia,4,4,248.9,351.0,2006.5,2006.5,2009.2,2009.4,5124.2,5119.2,5138.7,5141.7,403.0,420.0,405.0,406.5,62.5,73.2,83.6,85.7,47.4,3661.1,3731.4,181102.9,558594.2,824661.4,45275.7,220777.5,289817.5
Sri Lanka,4,4,1974.9,3758.6,2012.2,2012.2,2012.3,2012.4,6519.6,6538.3,6545.2,6546.7,514.5,534.8,529.5,528.4,56.5,64.5,64.8,64.5,151.7,11748.0,11973.5,1480063.4,2868070.7,3211866.0,370015.8,956473.5,1164624.2
Guinea,4,4,70.3,111.1,2005.2,2005.2,2002.8,2002.6,1624.0,1354.3,989.2,981.3,142.5,130.0,160.9,160.9,113.5,168.0,194.3,194.5,16.7,1274.0,1298.5,57944.3,221307.1,244071.6,14486.1,59839.9,73104.3
United States of America,4,4,216.2,313.0,2007.5,2007.5,2009.1,2009.4,6368.7,4916.6,4230.8,3859.5,574.0,479.5,651.3,660.0,32.0,91.2,183.9,198.6,35.7,2745.5,2798.2,187994.8,561191.7,819587.7,46998.7,215661.4,278982.6
Morocco,3,3,254.5,431.7,2011.7,2011.7,2012.7,2012.9,3237.3,3330.2,3367.0,3369.4,334.0,351.3,379.1,383.5,113.0,103.7,118.7,120.7,25.5,1968.9,2006.7,189606.4,403268.7,514626.3,63202.1,217347.7,259484.7
Brazil,3,3,623.4,1106.0,2014.3,2014.3,2016.5,2016.6,4524.7,4530.3,4608.8,4613.2,351.0,473.3,539.5,541.5,121.0,107.3,96.6,96.2,56.0,4332.8,4415.9,564072.1,1219968.8,1371886.8,188024.0,486224.1,612514.2
India,3,3,2098.6,2495.7,2002.7,2002.7,2003.1,2002.6,8145.7,8530.6,8894.5,8367.1,741.0,728.7,716.3,729.2,83.0,75.0,50.2,76.7,163.5,10888.0,11097.0,1061684.0,3240845.5,3189806.6,353894.7,1280586.8,1772253.8
