Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Gentil,702,67,265.2,287.8,2004.5,2007.7,2008.1,2008.4,107.2,159.4,136.1,133.4,18.0,39.1,43.9,42.1,12.0,33.5,34.2,35.6,289.9,21839.1,22258.4,2885677.5,7157399.0,9114181.6,4110.7,10678.4,14309.2
Oguandjo,352,24,92.3,92.6,2009.9,2010.0,2010.4,2010.5,107.3,128.0,166.9,184.9,35.0,30.0,63.3,56.7,19.0,70.2,110.9,140.6,76.6,5755.8,5866.3,1451469.0,3448119.4,4581435.8,4123.5,10639.0,14352.9
Tchatamba,155,18,38.0,30.5,2009.9,2007.3,2010.2,2010.2,122.5,211.1,134.9,135.4,24.0,98.6,65.9,66.3,11.0,32.6,20.9,21.5,27.3,2052.0,2091.4,772719.5,1826716.4,2444692.7,4985.3,12868.4,17367.8
Libreville,154,8,10.5,5.9,1985.2,1996.9,1989.4,1996.7,87.9,190.9,125.2,119.2,10.5,65.9,142.8,166.4,37.0,132.1,88.8,75.9,44.0,3301.7,3365.1,131241.5,352791.9,361448.0,852.2,1979.1,2676.4
Gamba,81,7,26.9,23.4,2014.4,2013.9,2014.5,2014.5,216.6,9132.0,276.2,241.6,29.0,2424.6,1142.5,274.5,36.0,64.1,51.6,46.0,78.5,5890.7,6003.9,333967.7,1017350.4,1075215.7,4123.1,10560.8,14340.9
M'Bya,79,22,115.8,179.8,2008.8,2009.5,2009.7,2010.0,254.1,325.7,241.7,236.9,47.0,115.7,52.1,45.8,30.0,48.5,40.6,39.3,51.7,3927.2,4002.6,953164.0,2230531.8,2955395.1,12065.4,31094.3,41720.2
Cap Lopez,71,13,23.1,30.2,2007.9,2006.4,2008.9,2009.1,155.8,197.4,232.6,244.8,75.0,112.2,240.4,259.4,13.0,26.3,68.5,75.0,25.1,1887.7,1924.0,197157.3,468289.0,620455.5,2776.9,7289.1,9734.7
Owendo,46,12,51.1,74.4,2006.6,2005.6,2004.9,2005.1,98.9,106.7,106.2,105.7,10.5,31.8,20.3,20.7,92.0,58.1,94.7,97.7,91.5,6896.2,7028.6,76201.2,207108.2,246316.7,1656.5,5118.5,6049.7
Etame,39,11,62.8,81.8,2008.1,2008.8,2008.2,2008.4,485.4,315.0,247.9,200.0,186.0,114.8,170.7,140.9,45.0,114.0,82.1,87.2,48.9,3730.5,3802.1,1119756.0,2641097.6,3530630.8,28711.7,74154.6,99986.1
Lucina,8,5,2.0,1.6,2010.1,2010.0,2010.1,2010.1,183.3,254.4,178.3,182.5,31.0,88.6,37.5,45.4,1.5,21.9,6.7,9.4,2.0,149.0,151.9,38516.4,90943.9,121536.5,4814.5,12412.7,16732.6
Equata,2,2,1.8,1.9,2003.0,2003.0,2003.9,2004.3,282.2,282.2,49.5,44.1,39.0,39.0,24.4,18.0,1186.5,1186.5,692.5,478.8,17.5,1319.8,1345.1,2454.9,12796.7,8142.3,1227.5,3290.9,4213.3
