Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Gentil,684,58,224.2,225.2,2004.4,2006.6,2007.8,2007.8,122.2,1297.8,173.4,162.3,26.0,368.4,230.8,117.5,36.0,55.7,66.6,71.5,335.1,25187.4,25671.0,3661128.8,8965728.0,11557070.3,5352.5,13813.8,18601.8
Oguandjo,358,28,134.4,190.2,2009.9,2009.9,2010.4,2010.5,85.0,139.1,160.7,184.4,18.0,67.5,54.8,46.0,7.5,18.7,28.6,31.7,90.6,6848.3,6979.8,1214717.2,2861939.0,3787069.0,3393.1,8749.8,11760.5
Libreville,158,9,15.5,12.7,1985.5,1998.4,1997.4,2004.8,90.4,124.3,127.1,134.4,14.0,60.2,37.0,33.8,7.5,34.8,113.7,93.1,67.1,5037.7,5134.5,131694.6,354890.9,364398.2,833.5,1958.7,2628.9
Tchatamba,154,14,60.0,67.3,2010.0,2007.5,2010.4,2010.6,132.0,139.5,174.2,201.5,20.5,32.1,38.4,36.7,9.0,32.4,94.1,137.0,28.3,2134.4,2175.4,826119.2,1948623.2,2599475.6,5364.4,13835.5,18648.5
Gamba,81,8,40.9,59.3,2014.3,2012.6,2011.9,2011.0,215.5,193.6,154.8,141.4,32.0,68.9,42.3,41.5,30.0,41.1,69.6,80.8,74.1,5624.0,5732.0,282758.8,890818.5,900058.5,3490.8,8943.3,12102.8
Owendo,73,28,140.3,185.7,2007.7,2008.4,2007.7,2007.8,102.7,131.8,120.2,121.5,11.0,87.3,54.3,62.3,36.0,60.3,42.9,45.2,92.2,6993.7,7128.0,161696.6,446244.1,520839.8,2215.0,6966.8,8205.7
M'Bya,72,17,37.1,34.1,2008.8,2008.9,2008.4,2008.1,276.6,284.4,268.9,277.1,36.0,47.9,47.3,47.1,9.0,15.3,24.9,27.7,25.7,1930.9,1967.9,871168.7,2059929.1,2757923.5,12099.6,31241.3,42178.4
Cap Lopez,63,7,9.7,7.8,2008.3,2009.1,2009.5,2009.5,189.8,268.5,287.1,291.1,98.0,94.2,149.3,147.8,41.0,140.9,369.3,382.6,22.8,1715.4,1748.3,198805.0,470113.9,629457.1,3155.6,8148.4,11001.7
Etame,35,9,21.9,22.0,2007.5,2007.8,2007.5,2007.5,276.7,280.4,278.5,277.8,36.0,56.8,44.8,44.1,8.0,29.9,18.0,17.5,13.1,982.2,1001.1,560955.8,1326369.3,1775562.7,16027.3,41379.9,55860.7
Lucina,9,6,2.8,2.1,2010.7,2010.8,2010.5,2010.4,266.7,254.8,236.7,235.3,49.0,51.0,54.7,54.8,4.0,6.4,3.0,3.0,2.6,194.3,198.0,50382.0,118866.3,158689.2,5598.0,14420.6,19422.7
Equata,2,2,2.9,3.3,2003.0,2003.0,2004.8,2004.9,118.5,118.5,78.3,77.4,44.0,44.0,12.8,11.2,33.0,33.0,8.0,6.8,1.3,101.5,103.4,2898.3,9622.2,8906.9,1449.1,4149.6,4923.3
