Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Angola,28,12,197.7,263.0,2004.5,2004.2,2004.0,2004.0,724.5,644.3,679.1,678.7,71.5,65.4,71.5,72.7,93.5,101.9,114.4,114.8,62.2,4740.0,4831.0,285486.3,701435.3,901412.7,10195.9,37630.5,48032.8
Gabon,20,15,38.2,57.0,2007.2,2006.3,2006.3,2006.0,168.6,581.3,230.2,247.1,16.5,81.4,55.3,57.8,41.5,62.0,137.9,156.3,13.3,1018.1,1037.6,46816.5,134414.0,172680.7,2340.8,8778.8,11283.7
Equatorial Guinea,15,7,177.4,289.9,2006.3,2004.6,2000.1,1999.9,210.4,595.3,1045.7,1226.8,20.0,77.8,185.4,191.2,28.0,30.6,24.8,24.3,22.7,1743.0,1776.4,186736.7,411961.0,470357.9,12449.1,33016.2,41028.8
Nigeria,14,12,294.4,502.4,2006.4,2005.7,2008.0,2007.9,331.6,375.0,410.3,421.8,60.5,76.4,93.6,100.3,34.5,62.9,26.3,20.0,37.7,2827.6,2881.9,173654.4,412914.4,463958.1,12403.9,40520.2,51294.0
Côte d'Ivoire,13,10,119.2,106.4,1996.7,1997.1,1992.6,1994.1,2564.4,4217.6,3177.2,2507.5,282.0,448.4,868.4,815.3,80.0,129.6,411.4,408.8,67.7,5084.7,5182.4,626452.0,1399187.7,1607954.5,48188.6,115890.2,138106.0
Portugal,6,4,243.4,306.3,2007.2,2006.2,2005.2,2005.2,3455.5,3536.7,3526.7,3529.7,286.5,303.0,285.2,286.3,55.0,82.1,86.4,83.8,42.8,3295.8,3359.1,359934.2,1089306.3,1334104.0,59989.0,214390.2,262180.4
Togo,6,6,76.1,106.8,1990.5,1990.5,2006.7,2006.7,1051.0,2417.1,3583.7,3810.7,148.0,412.2,927.0,896.7,173.0,385.0,59.7,54.8,28.8,2191.4,2233.5,156677.7,460237.8,573484.3,26112.9,85999.1,106948.2
Namibia,3,3,131.2,16.2,1992.0,1992.0,2007.7,2000.2,1478.9,4320.2,1524.5,1795.4,87.0,555.3,140.2,381.5,10.0,15.3,17.3,14.2,36.9,2839.3,2893.9,57410.8,330170.8,429863.9,19136.9,95840.4,113876.9
Spain,2,2,50.6,66.4,2007.5,2007.5,2004.1,2004.1,1528.5,1528.5,2446.6,2410.2,159.0,159.0,231.6,231.4,22.5,22.5,9.3,9.3,9.3,713.8,727.5,62030.8,239487.7,274114.8,31015.4,129757.8,158431.7
Mauritania,2,2,31.5,38.5,2008.5,2008.5,2007.4,2007.6,2395.8,2395.8,2362.0,2366.9,212.5,212.5,194.4,197.4,9.5,9.5,10.9,10.7,7.6,589.5,600.8,33669.9,105335.8,148520.5,16835.0,76489.9,99311.4
Congo,2,2,2.7,1.6,1997.5,1997.5,2009.8,2011.4,728.3,728.3,920.5,978.2,99.5,99.5,128.9,132.5,16.5,16.5,2.5,0.7,1.1,83.9,85.5,13746.4,28161.0,31408.2,6873.2,15437.7,18061.8
Sweden,1,1,0.8,1.1,2011.0,2011.0,2011.0,2011.0,215.2,215.2,215.2,215.2,25.0,25.0,25.0,25.0,51.0,51.0,51.0,51.0,0.4,28.2,28.8,1855.5,5442.8,7506.0,1855.5,7433.5,9372.8
Senegal,1,1,139.7,44.7,2006.0,2006.0,2006.0,2006.0,2278.8,2278.8,2278.8,2278.8,197.0,197.0,197.0,197.0,8.0,8.0,8.0,8.0,5.7,442.1,450.6,45293.5,199695.9,231268.2,45293.5,172160.7,185282.6
Australia,1,1,863.5,1514.9,2010.0,2010.0,2010.0,2010.0,10099.7,10099.7,10099.7,10099.7,1018.0,1018.0,1018.0,1018.0,96.0,96.0,96.0,96.0,66.6,5158.6,5257.6,554489.9,1044816.9,1176998.1,554489.9,1456069.5,1758957.1
Netherlands,1,1,425.2,828.4,2003.0,2003.0,2003.0,2003.0,5014.5,5014.5,5014.5,5014.5,483.0,483.0,483.0,483.0,27.0,27.0,27.0,27.0,35.7,2749.5,2802.3,303230.2,571372.0,643657.1,303230.2,796271.0,961909.1
Mauritius,1,1,519.2,414.4,2016.0,2016.0,2016.0,2016.0,4466.0,4466.0,4466.0,4466.0,291.0,291.0,291.0,291.0,49.0,49.0,49.0,49.0,35.4,2193.9,2236.0,96524.4,721178.2,598848.7,96524.4,873029.1,1356575.9
Guinea,1,1,33.0,43.4,2003.0,2003.0,2003.0,2003.0,1428.5,1428.5,1428.5,1428.5,98.0,98.0,98.0,98.0,94.0,94.0,94.0,94.0,5.1,392.5,400.0,16406.1,59903.4,88447.9,16406.1,98161.1,134048.6
Benin,1,1,241.9,477.0,1993.0,1993.0,1993.0,1993.0,3137.5,3137.5,3137.5,3137.5,223.0,223.0,223.0,223.0,29.0,29.0,29.0,29.0,9.4,724.8,738.7,107316.0,212872.0,245129.7,107316.0,304074.5,351162.2
