Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,243,105,458.5,653.0,1989.2,1991.8,1995.0,1994.7,452.0,642.7,723.6,722.6,57.0,76.5,118.1,116.8,33.0,53.6,64.8,66.0,116.4,8835.6,9005.2,1403782.2,4086062.1,5808367.1,5776.9,20551.7,28288.5
Ferry-RoPax,201,22,3505.3,721.6,1979.3,1988.7,1989.0,1990.7,257.5,1653.1,843.2,1049.8,11.0,148.9,204.7,198.2,12.0,32.4,69.7,63.0,927.1,71287.9,72656.6,4514051.0,11151329.9,13691041.2,22458.0,47957.0,43892.1
Cruise,71,20,1634.2,193.3,2000.8,1995.4,2006.4,2005.4,607.2,406.0,499.8,493.1,38.0,38.4,36.6,37.3,8.0,9.5,8.0,8.2,410.2,31701.7,32310.4,1309042.9,4354430.7,4398227.8,18437.2,55585.2,53428.6
Liquefied gas tanker,51,21,409.3,471.4,2010.1,2006.8,2011.2,2011.2,586.8,867.1,823.5,822.1,73.0,81.7,111.5,112.0,26.0,41.4,36.0,35.9,107.7,8231.7,8389.7,355799.5,1030809.0,1138343.3,6976.5,38195.8,50228.5
Chemical tanker,46,31,705.9,1101.7,2006.9,2006.3,2009.1,2009.0,473.8,872.8,1144.7,1150.6,62.0,90.4,148.1,148.8,25.0,42.0,53.2,52.6,124.0,9564.2,9747.8,358090.5,1876993.6,2195024.7,7784.6,47722.5,58555.9
Container,44,21,282.7,354.1,1999.2,2000.8,1996.6,1996.1,403.6,531.8,499.8,502.1,34.0,43.4,45.2,44.7,24.0,33.3,52.6,54.9,64.8,4962.0,5057.3,464665.0,1467690.8,1666903.5,10560.6,35157.7,41536.6
Ferry-pax only,44,8,45.5,21.9,1981.1,1979.9,1979.7,1979.5,950.8,7972.1,3705.0,4287.3,71.5,1165.4,1271.6,984.2,19.0,37.8,91.1,97.6,78.0,5858.9,5971.4,1802713.3,3671394.3,4624822.3,40970.8,95275.6,125604.7
Miscellaneous - fishing,24,4,4.8,5.3,2003.0,1993.8,1986.5,1986.9,148.2,8324.8,656.6,868.1,38.0,949.4,2032.2,1977.9,7.5,973.5,1936.2,1806.1,35.8,2687.6,2739.2,37167.6,82444.8,93731.4,1548.6,3644.7,4320.5
Bulk carrier,23,12,496.7,824.8,1988.0,1989.4,2004.1,2004.4,518.1,1542.9,2828.9,2950.3,52.0,127.1,611.3,620.0,48.0,109.3,63.3,63.5,66.0,5082.0,5179.6,299744.1,788517.9,951228.9,13032.4,50926.1,63107.1
Oil tanker,11,11,275.6,433.4,2004.2,2004.2,2003.9,2003.7,1027.8,1251.8,1546.1,1561.6,95.0,115.5,153.1,152.8,18.0,133.6,67.8,65.1,64.3,4964.8,5060.2,412088.6,920224.9,1036660.0,37462.6,113606.1,134150.7
Service - other,11,5,7.9,4.5,1994.8,1998.8,1993.9,1985.6,726.0,717.2,912.6,839.4,70.0,431.6,690.6,658.1,24.0,59.3,99.5,68.6,14.5,1089.2,1110.2,31470.6,64570.8,69579.0,2861.0,6366.1,7188.3
Service - tug,8,7,1.3,0.8,1985.8,1986.1,1983.4,1983.6,554.2,640.6,744.5,686.3,2617.5,3095.2,3217.7,3516.8,22.5,65.9,45.2,45.6,19.9,1492.4,1521.1,20679.4,48900.4,65475.0,2584.9,6674.7,9012.0
Ro-Ro,7,3,187.2,131.4,2011.6,2009.3,2009.2,2010.2,437.2,1420.6,719.6,641.8,70.0,116.8,125.7,110.8,51.0,68.5,83.9,81.9,33.3,2583.3,2632.9,141074.5,259956.5,303092.2,20153.5,47368.2,50282.2
