Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,242,105,496.8,702.6,1989.1,1991.7,1991.9,1991.8,555.4,909.8,790.6,784.6,60.0,117.8,405.4,320.5,47.0,64.6,87.4,87.8,143.2,10847.2,11055.5,1702829.6,4928214.2,7013525.8,7036.5,24463.7,33912.5
Ferry-RoPax,204,22,4867.8,984.8,1979.2,1988.7,1983.2,1985.6,285.2,1341.4,1162.4,1422.7,10.0,70.2,726.9,639.9,14.0,20.7,249.5,229.9,1312.4,100708.9,102642.6,6121444.6,15136670.0,18573635.9,30007.1,64055.0,58362.1
Cruise,71,20,1071.5,129.8,2000.8,1995.4,2005.5,2004.1,353.8,394.7,327.7,331.2,22.0,38.4,25.5,27.6,7.0,9.0,7.4,7.3,289.8,22386.8,22816.6,846955.5,2930446.8,3052709.7,11929.0,37285.8,36758.8
Liquefied gas tanker,51,21,428.6,498.1,2010.1,2006.8,2010.7,2010.7,1137.5,1052.3,862.5,868.8,83.0,84.4,96.9,96.6,27.0,53.9,50.3,50.7,105.3,8058.2,8212.9,375998.2,1089328.1,1202967.1,7372.5,40364.2,53079.9
Chemical tanker,46,31,562.0,872.3,2006.9,2006.3,2009.3,2009.2,674.4,861.6,911.3,911.0,60.5,76.0,88.7,88.4,34.5,51.8,61.6,61.3,115.8,8920.2,9091.5,381795.2,1704377.0,2013561.3,8299.9,42909.6,52632.5
Container,45,22,332.6,387.3,1999.0,2000.3,1995.8,1995.5,459.7,677.5,584.1,545.5,36.0,70.0,151.6,150.1,22.0,29.5,34.4,36.3,69.2,5294.1,5395.7,520450.4,1560781.1,1769518.2,11565.6,36465.1,42698.2
Ferry-pax only,43,7,16.8,6.5,1981.1,1980.0,1980.3,1980.0,660.6,3952.0,1386.8,1272.7,42.0,164.1,594.3,242.0,29.0,44.9,39.4,48.6,37.3,2799.6,2853.3,531569.0,1082590.1,1363728.9,12362.1,28747.4,37898.6
Miscellaneous - fishing,24,4,2.4,2.5,2003.0,1993.8,1997.9,1996.7,215.8,1990.8,324.1,407.2,17.5,441.8,333.7,352.2,27.0,64.2,119.5,116.5,13.2,989.6,1008.6,17436.5,38677.5,43972.5,726.5,1709.8,2026.9
Bulk carrier,21,11,148.3,234.3,1988.7,1991.0,1997.3,1998.0,610.9,1171.6,890.8,881.9,45.0,120.9,129.4,128.0,35.0,52.1,47.3,46.5,29.0,2223.0,2265.7,246906.5,582146.6,718505.9,11757.5,38417.4,48078.9
Oil tanker,12,12,157.1,245.9,2004.0,2004.0,2004.3,2004.0,749.7,771.2,779.8,775.8,72.5,102.6,104.8,104.7,36.0,36.2,35.3,34.8,38.3,2961.7,3018.6,253110.3,515235.1,580689.1,21092.5,63406.5,75553.8
Service - other,12,6,5.8,2.2,1994.8,1998.2,1997.3,1991.2,493.2,789.4,622.4,394.6,40.5,156.5,255.9,148.8,37.5,214.6,353.8,186.4,7.6,573.0,584.0,15071.5,30923.3,33321.8,1256.0,2794.7,3155.6
Ro-Ro,7,3,140.6,95.8,2011.6,2009.3,2009.0,2009.9,357.7,1160.5,540.6,467.6,27.0,91.3,100.1,86.6,34.0,101.7,131.0,118.1,23.5,1818.4,1853.3,102794.8,189418.9,220850.0,14685.0,34515.1,36638.4
Service - tug,6,6,2.3,1.4,1987.5,1987.5,1984.2,1984.4,354.9,1568.9,1873.3,1565.3,111.0,152.3,203.8,196.3,41.0,97.8,317.9,287.1,8.2,615.3,627.1,35875.1,84833.9,113588.0,5979.2,15439.3,20845.7
