Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Italy,331,86,4198.2,1143.8,1986.3,1994.0,1994.0,1996.4,334.8,616.4,638.5,593.8,29.0,201.6,148.7,127.7,15.0,50.7,55.4,61.6,1115.5,85836.1,87484.2,4417266.0,12266085.3,14233694.1,13345.2,34466.4,34266.9
Greece,207,114,1311.7,603.5,1992.4,1993.2,2000.1,1998.2,469.5,1532.4,703.2,704.8,45.0,312.3,165.6,174.2,16.0,72.7,31.9,47.0,482.9,36893.7,37602.0,3865574.6,9067463.2,11320922.0,18674.3,46485.3,55413.1
Croatia,63,39,329.3,213.9,1990.1,1990.4,1996.4,1993.0,524.4,788.7,893.6,968.4,64.0,68.8,125.5,109.3,19.0,49.6,38.0,70.0,85.4,6537.9,6663.4,776962.5,2000470.8,2516532.7,12332.7,32964.1,38576.1
Turkey,44,39,279.6,373.8,1995.9,1996.0,2005.6,2005.0,763.4,897.3,944.0,972.1,79.0,102.9,119.2,125.3,32.5,53.5,53.7,54.3,54.4,4162.3,4242.3,370759.1,1190114.4,1578068.3,8426.3,33708.8,44240.3
Malta,44,23,246.7,349.3,1994.5,2001.0,1999.9,1999.9,435.9,667.5,777.6,818.9,52.5,81.3,190.3,203.3,23.5,77.4,47.3,44.3,60.9,4657.9,4747.4,408508.5,1148577.8,1432470.9,9284.3,32753.0,41398.6
Montenegro,23,9,77.4,95.8,2002.7,1995.9,2010.1,2011.6,141.7,498.5,664.3,1185.9,16.0,32.2,101.3,114.8,7.0,14.9,10.4,11.2,13.2,1018.8,1038.4,60616.6,209815.5,292466.5,2635.5,12899.4,17061.5
Spain,16,16,540.8,853.8,2006.8,2006.8,2007.0,2006.9,1425.1,1603.4,1649.0,1646.6,111.5,119.9,125.3,125.3,44.5,70.4,69.5,67.8,91.0,7042.1,7177.3,422808.3,1439583.7,1684265.3,26425.5,112799.7,136449.6
Egypt,13,4,62.4,74.7,2008.7,1996.8,2009.3,2008.5,1143.7,984.4,1098.4,1095.8,120.0,137.5,132.1,132.4,45.0,95.4,57.0,60.5,22.8,1732.9,1766.1,82726.8,225712.5,265428.7,6363.6,28176.3,36367.4
Algeria,8,6,194.9,260.1,2009.2,2007.7,2014.9,2015.3,1180.0,1259.8,1412.8,1452.6,108.5,153.0,135.5,139.8,31.5,58.7,34.6,34.3,24.2,1863.9,1899.7,133445.7,508570.7,593971.4,16680.7,95751.9,124534.3
Tunisia,7,6,49.7,76.1,1991.1,1992.7,2012.7,2012.3,644.9,851.2,1297.9,1290.6,81.0,86.6,119.8,118.9,78.0,96.4,81.9,82.9,8.4,647.9,660.3,54151.4,209201.7,275486.8,7735.9,34500.0,46503.4
Libya,5,5,41.8,60.3,1990.0,1990.0,1990.1,1989.1,1138.3,1127.2,980.6,1029.7,76.0,86.4,84.1,87.3,86.0,227.8,224.0,242.9,11.5,880.0,896.9,82996.3,255105.4,334066.5,16599.3,69208.7,87289.5
France,5,4,10.9,11.7,1996.0,1997.2,2003.9,2006.7,449.6,478.6,435.9,511.1,28.0,38.1,44.0,47.6,8.0,8.4,9.3,9.7,2.7,209.3,213.3,16196.2,45897.3,58406.5,3239.2,13139.7,17548.9
Thailand,4,1,135.7,25.6,1979.0,1979.0,1979.0,1979.0,594.6,594.6,2067.7,2067.7,41.5,41.5,310.4,310.4,25.0,25.0,208.6,208.6,8.3,626.7,638.7,159295.3,393924.6,483348.0,39823.8,85008.0,77424.4
Slovenia,4,2,2.7,3.4,1989.0,1994.0,1993.0,1993.4,390.3,419.2,412.6,414.0,58.0,68.5,68.1,68.6,30.5,30.5,30.9,30.8,1.6,123.5,125.9,11214.5,30162.2,40442.5,2803.6,8690.1,11616.4
Israel,4,2,38.9,46.7,2006.5,2006.0,2006.5,2006.6,939.6,939.6,950.9,951.4,68.0,64.0,71.6,71.8,32.5,32.5,28.0,28.0,11.1,851.4,867.8,56928.1,189396.0,215403.6,14232.0,50170.0,59799.7
Lebanon,2,2,32.8,34.8,2010.5,2010.5,2010.4,2010.5,1334.6,1334.6,1264.0,1275.3,114.5,114.5,110.2,112.0,27.5,27.5,27.2,27.3,8.3,638.7,651.0,26268.7,76104.6,84043.9,13134.3,71910.0,94563.3
Gibraltar,1,1,16.2,23.2,2009.0,2009.0,2009.0,2009.0,1366.4,1366.4,1366.4,1366.4,116.0,116.0,116.0,116.0,11.0,11.0,11.0,11.0,3.3,256.9,261.8,27769.5,78911.9,93471.6,27769.5,87043.0,102040.7
Indonesia,1,1,1.0,1.2,1988.0,1988.0,1988.0,1988.0,346.9,346.9,346.9,346.9,39.0,39.0,39.0,39.0,1.0,1.0,1.0,1.0,0.0,1.6,1.7,3663.2,10508.9,15102.1,3663.2,11940.3,17173.1
Oman,1,1,75.7,43.2,2003.0,2003.0,2003.0,2003.0,3258.0,3258.0,3258.0,3258.0,234.0,234.0,234.0,234.0,120.0,120.0,120.0,120.0,17.2,1330.5,1356.0,46425.8,85548.3,99743.7,46425.8,109117.7,115830.5
China,1,1,368.4,622.5,2005.0,2005.0,2005.0,2005.0,9314.5,9314.5,9314.5,9314.5,786.0,786.0,786.0,786.0,51.0,51.0,51.0,51.0,39.1,3029.3,3087.4,126792.1,372171.2,425161.3,126792.1,579381.7,708081.3
