Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Wulkaprodersdorf,1,1,0.7,0.5,1971.0,1971.0,1971.0,1971.0,228.8,228.8,228.8,228.8,29.0,29.0,29.0,29.0,2.0,2.0,2.0,2.0,0.2,15.4,15.7,1723.3,13286.2,6269.6,1723.3,4205.6,5995.3
Schrattenthal,1,1,21.3,34.2,2004.0,2004.0,2004.0,2004.0,915.0,915.0,915.0,915.0,75.0,75.0,75.0,75.0,33.0,33.0,33.0,33.0,2.7,210.5,214.5,30484.1,73204.0,82580.4,30484.1,92764.1,108483.1
Prinzersdorf,1,1,0.0,0.0,2020.0,2020.0,2020.0,2020.0,18.1,18.1,18.1,18.1,26.0,26.0,26.0,26.0,3.0,3.0,3.0,3.0,0.0,1.5,1.6,600.6,1420.3,1901.7,600.6,1550.9,2094.0
Neufelden,1,1,20.7,37.6,2006.0,2006.0,2006.0,2006.0,675.6,675.6,675.6,675.6,59.0,59.0,59.0,59.0,8.0,8.0,8.0,8.0,1.8,136.1,138.7,16793.9,33238.0,41225.9,16793.9,53613.1,62335.2
Judendorf,1,1,12.7,3.2,2006.0,2006.0,2006.0,2006.0,462.5,462.5,462.5,462.5,25.0,25.0,25.0,25.0,3.0,3.0,3.0,3.0,2.7,208.0,212.0,20112.3,49736.2,61026.6,20112.3,42931.8,39101.9
Freudenau,1,1,0.0,0.0,2018.0,2018.0,2018.0,2018.0,236.2,236.2,236.2,236.2,49.0,49.0,49.0,49.0,1.0,1.0,1.0,1.0,0.1,9.2,9.4,9.9,20.3,21.9,9.9,22.0,24.8
Wien,1,1,0.0,0.0,2018.0,2018.0,2018.0,2018.0,212.9,212.9,212.9,212.9,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.1,5.7,5.8,8.9,18.3,19.7,8.9,19.8,22.4
Linz,1,1,0.3,0.3,2018.0,2018.0,2018.0,2018.0,41.1,41.1,41.1,41.1,11.0,11.0,11.0,11.0,5.0,5.0,5.0,5.0,0.1,9.0,9.2,555.5,595.1,560.5,555.5,1892.3,2515.3
Dobermannsdorf,1,1,19.8,38.1,2016.0,2016.0,2016.0,2016.0,210.7,210.7,210.7,210.7,21.0,21.0,21.0,21.0,3.0,3.0,3.0,3.0,0.9,66.8,68.0,8563.2,16985.9,19559.8,8563.2,24263.3,28020.6
Mitterkirchen,1,1,0.0,0.0,1975.0,1975.0,1975.0,1975.0,62.3,62.3,62.3,62.3,43.0,43.0,43.0,43.0,1.0,1.0,1.0,1.0,0.0,3.4,3.5,668.9,1581.8,2118.0,668.9,1727.3,2332.2
Nuziders,1,1,0.3,0.0,1997.0,1997.0,1997.0,1997.0,67.5,67.5,67.5,67.5,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,0.1,6.6,6.8,146.8,363.0,445.4,146.8,313.3,285.4
Falkenstein,1,1,35.3,66.2,2003.0,2003.0,2003.0,2003.0,625.4,625.4,625.4,625.4,300.0,300.0,300.0,300.0,5.0,5.0,5.0,5.0,5.1,394.0,401.6,34217.2,72058.1,79350.7,34217.2,84042.2,105042.8
Sankt Margrethen,1,1,34.7,59.4,1994.0,1994.0,1994.0,1994.0,1326.0,1326.0,1326.0,1326.0,68.0,68.0,68.0,68.0,17.0,17.0,17.0,17.0,4.1,314.6,320.6,26518.5,52484.8,65098.1,26518.5,84658.2,98430.9
