Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Freudenau,2,2,0.0,0.0,1996.5,1996.5,1981.9,1975.6,50.3,50.3,50.3,50.3,9.5,9.5,8.5,8.0,23.5,23.5,14.3,10.4,0.1,11.2,11.4,542.8,1283.0,1716.7,271.4,700.5,945.2
Wulkaprodersdorf,1,1,0.4,0.3,1971.0,1971.0,1971.0,1971.0,129.3,129.3,129.3,129.3,20.0,20.0,20.0,20.0,32.0,32.0,32.0,32.0,0.5,34.4,35.1,974.0,7509.2,3543.5,974.0,2377.0,3388.5
Schrattenthal,1,1,12.4,19.9,2004.0,2004.0,2004.0,2004.0,531.8,531.8,531.8,531.8,104.0,104.0,104.0,104.0,1.0,1.0,1.0,1.0,3.6,281.1,286.5,17717.5,42546.6,47996.2,17717.5,53915.0,63051.0
Prinzersdorf,1,1,0.1,0.1,2020.0,2020.0,2020.0,2020.0,86.6,86.6,86.6,86.6,47.0,47.0,47.0,47.0,8.0,8.0,8.0,8.0,0.0,2.8,2.9,2878.8,6807.4,9114.8,2878.8,7433.5,10036.5
Neufelden,1,1,56.0,101.6,2006.0,2006.0,2006.0,2006.0,1824.7,1824.7,1824.7,1824.7,158.0,158.0,158.0,158.0,12.0,12.0,12.0,12.0,4.8,368.2,375.2,45356.4,89768.3,111341.7,45356.4,144796.8,168353.2
Judendorf,1,1,34.0,8.7,2006.0,2006.0,2006.0,2006.0,1236.8,1236.8,1236.8,1236.8,81.0,81.0,81.0,81.0,15.0,15.0,15.0,15.0,7.7,592.9,604.3,53786.9,133010.7,163205.0,53786.9,114813.5,104571.0
Wien,1,1,0.0,0.0,2018.0,2018.0,2018.0,2018.0,330.8,330.8,330.8,330.8,26.0,26.0,26.0,26.0,1.0,1.0,1.0,1.0,0.1,9.1,9.2,13.8,28.4,30.6,13.8,30.8,34.8
Linz,1,1,0.9,0.9,2018.0,2018.0,2018.0,2018.0,121.9,121.9,121.9,121.9,6.0,6.0,6.0,6.0,32.0,32.0,32.0,32.0,0.3,19.1,19.5,1648.7,1766.3,1663.6,1648.7,5616.2,7465.0
Dobermannsdorf,1,1,139.0,267.4,2016.0,2016.0,2016.0,2016.0,1479.8,1479.8,1479.8,1479.8,85.0,85.0,85.0,85.0,78.0,78.0,78.0,78.0,5.8,447.2,455.8,60148.6,119310.7,137390.5,60148.6,170428.0,196819.7
Nuziders,1,1,1.0,0.1,1997.0,1997.0,1997.0,1997.0,202.5,202.5,202.5,202.5,41.0,41.0,41.0,41.0,4.0,4.0,4.0,4.0,0.3,20.5,20.8,440.3,1088.9,1336.1,440.3,940.0,856.1
Falkenstein,1,1,103.1,193.1,2003.0,2003.0,2003.0,2003.0,1824.7,1824.7,1824.7,1824.7,123.0,123.0,123.0,123.0,29.0,29.0,29.0,29.0,6.6,512.8,522.7,99832.1,210237.0,231513.9,99832.1,245201.8,306473.2
Bischofshofen,1,1,27.3,46.8,1994.0,1994.0,1994.0,1994.0,1045.2,1045.2,1045.2,1045.2,52.0,52.0,52.0,52.0,15.0,15.0,15.0,15.0,3.2,249.2,253.9,20902.8,41370.3,51312.6,20902.8,66730.6,77586.7
