Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Mundra,1705,891,244702.9,365827.1,2007.4,2007.9,2008.9,2009.1,1244.5,2663.8,2205.1,2387.7,102.0,233.4,361.8,421.0,21.0,58.5,61.5,72.6,20185.4,1563083.9,1593095.1,134392427.0,340633093.6,393615790.9,78822.5,257070.8,304498.5
Kandla,1424,1008,84039.8,142421.8,2007.5,2008.6,2009.4,2009.6,1271.5,2354.9,2555.2,2661.2,118.0,219.6,412.2,425.7,29.0,69.5,94.0,95.7,8471.7,654523.4,667090.3,50402847.1,145253360.2,175966955.3,35395.3,145802.7,178534.1
Haldia,1196,869,135018.4,232284.4,2008.2,2009.0,2010.2,2010.4,2388.0,3737.8,4247.3,4456.4,222.0,352.7,559.8,585.3,33.0,78.7,94.0,97.0,11291.7,872713.5,889469.6,69849603.3,216861819.9,242841391.9,58402.7,255983.2,324218.2
Mumbai,1006,770,67341.9,87698.0,2006.7,2007.3,2007.1,2007.1,1316.8,2011.7,1868.1,1731.8,135.0,239.7,318.7,288.6,28.0,104.9,70.2,83.5,6954.8,537430.1,547748.8,51169749.0,136222510.0,159929649.5,50864.6,167167.5,199888.5
New Tuticorin,786,367,31951.2,54321.0,2004.7,2007.9,2010.0,2010.1,522.8,2754.6,2219.3,2392.6,103.0,268.1,437.6,442.6,28.0,79.9,90.3,91.7,3200.1,246796.4,251534.9,20044414.0,53352616.4,65622326.2,25501.8,101779.1,124843.6
Jawaharlal Nehru,780,338,53083.6,66825.6,2006.7,2007.2,2006.7,2006.7,1313.7,1819.8,1607.3,1645.0,98.5,178.5,167.1,175.2,19.0,55.8,31.6,32.4,6823.1,527893.9,538029.4,48483299.0,135933221.6,153032249.5,62158.1,200289.4,235994.1
Hazira,729,567,86909.9,120348.5,2008.3,2008.7,2009.5,2009.6,1257.8,2580.4,2725.3,2759.0,116.0,243.7,454.4,462.4,30.0,78.2,71.3,80.6,7995.9,573462.3,584472.8,39928808.1,127094356.7,135829468.3,54772.0,230745.2,297553.5
Krishnapatnam,695,516,120564.1,222926.8,2008.0,2009.0,2010.7,2010.7,2642.1,4083.8,4507.7,4726.4,249.0,393.9,624.3,634.9,36.0,83.7,119.5,121.6,7710.6,596539.6,607993.2,54489235.0,139857580.1,163423417.0,78401.8,284914.5,344292.6
Visakhapatnam,678,501,70406.7,120382.0,2007.7,2008.1,2008.7,2008.8,1815.4,3015.3,2886.6,3044.3,200.0,303.1,424.1,444.5,25.0,79.4,89.5,92.9,6085.1,470453.0,479485.7,44365317.4,112759057.5,131759107.2,65435.6,230794.7,280937.8
Chennai,646,390,35354.8,53923.7,2005.4,2006.6,2006.6,2006.5,1381.0,2012.2,1720.2,1932.1,116.5,190.1,266.7,287.8,20.5,55.9,48.2,52.0,3744.4,289391.4,294947.7,27261034.3,71800414.9,84450216.4,42199.7,140381.4,168883.4
Cochin,591,286,55082.8,76417.0,2004.6,2006.0,2006.7,2006.7,1665.5,2108.7,1956.3,1928.6,133.0,187.0,224.3,222.1,24.0,67.7,62.3,72.7,5807.1,440639.9,449100.2,38977129.1,102401588.8,113590086.5,65951.1,210426.8,254730.5
Paradip,582,510,100867.3,186357.4,2008.8,2009.2,2007.8,2007.7,2638.0,3407.7,3656.6,3697.3,252.0,349.8,551.2,556.8,27.0,67.9,85.3,85.4,6847.1,529919.8,540094.2,50004832.6,114039941.5,130057081.9,85919.0,300332.9,368855.0
Dahej,488,305,104263.2,121690.9,2009.0,2009.3,2010.6,2010.4,1479.5,3398.2,3164.5,3455.6,120.5,287.3,436.3,489.9,32.0,92.3,72.7,80.6,10202.6,692175.2,705464.9,29960373.8,148443808.5,137156461.8,61394.2,388758.9,558899.8
Sikka,478,377,48887.5,86124.0,2009.1,2009.2,2009.3,2009.3,2736.0,2551.5,2474.3,2465.7,218.5,227.5,359.4,360.5,28.0,54.0,55.4,55.3,5183.0,401016.8,408716.3,49864912.7,104215877.7,127376147.7,104319.9,289944.6,361048.4
