Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Mundra,1568,864,199341.0,340837.8,2006.1,2007.5,2008.4,2008.6,1130.1,2543.7,2311.5,2664.8,88.0,223.4,490.9,535.3,23.0,61.8,64.5,69.5,16211.6,1255147.9,1279246.7,112725625.3,263494231.0,297556017.9,71891.3,222422.9,266817.4
Jawaharlal Nehru,1259,535,112101.2,134622.4,2008.1,2007.8,2008.6,2008.6,1608.0,2206.8,1544.1,1590.1,137.0,228.8,175.3,191.1,26.0,35.2,34.4,34.4,13220.5,1023137.9,1042782.1,82836430.7,235551460.9,270040530.7,65795.4,221017.2,260333.2
Mumbai,1124,868,82914.3,124236.7,2007.2,2007.8,2007.5,2007.4,2169.9,2363.8,2149.7,2270.9,182.0,213.8,278.5,304.3,57.5,87.8,88.7,96.0,9522.5,735877.6,750006.5,63731631.0,168429957.9,198825659.5,56700.7,192490.4,233122.1
Kandla,1102,769,74604.6,125511.4,2006.9,2008.3,2009.2,2009.3,2269.4,2782.3,2830.8,2960.6,237.5,307.3,456.8,469.5,56.0,90.3,92.7,93.5,8875.0,685494.2,698655.7,45840471.2,137705833.9,165720861.2,41597.5,173144.9,211065.0
Chennai,950,494,62305.7,89453.0,2006.1,2007.1,2006.9,2006.7,1526.9,2231.0,1977.5,2118.5,121.0,214.6,280.4,312.3,40.0,67.1,69.8,78.0,7375.0,570221.7,581170.0,48321454.3,130908932.2,151452710.0,50864.7,166039.6,197502.5
Paradip,840,708,141168.9,261175.6,2009.1,2009.6,2007.6,2007.5,2252.5,2982.9,3760.7,3814.8,234.0,299.5,587.7,594.7,86.0,122.7,135.4,136.4,10732.0,830893.5,846846.7,71862760.4,155440212.8,175584668.0,85550.9,285870.2,351164.3
Visakhapatnam,823,675,85778.4,150654.2,2007.7,2008.5,2008.9,2009.1,2170.2,2849.2,3076.1,3116.9,212.0,279.6,413.6,421.3,74.0,117.2,114.8,115.5,8183.4,633187.6,645344.8,52117624.8,128993007.0,150855661.4,63326.4,228867.5,284270.0
New Tuticorin,783,354,18774.0,30423.1,2004.4,2007.6,2009.5,2009.6,579.5,2004.7,1397.2,1475.2,120.0,204.8,259.0,259.4,40.0,79.0,78.6,80.0,2660.5,204745.4,208676.5,14019385.2,38355059.4,48266497.0,17904.7,72157.6,89333.8
Haldia,696,444,25237.3,41009.9,2006.4,2007.4,2008.0,2008.2,1698.2,2232.0,2255.6,2312.2,157.0,250.6,377.1,388.7,59.0,109.6,122.3,126.8,3891.2,299804.7,305561.0,22901677.4,69494824.8,82673674.0,32904.7,126877.6,155704.3
Krishnapatnam,628,486,69660.3,128235.9,2008.7,2009.2,2010.1,2010.1,1742.6,2639.6,2744.9,2844.2,155.0,254.5,421.6,429.2,89.0,115.4,144.6,147.5,5587.7,431924.6,440217.5,34635108.4,86503068.3,101332343.2,55151.4,193892.5,232256.3
Hazira,610,498,73762.2,95974.3,2008.5,2009.0,2010.3,2010.3,2519.5,2705.0,3165.1,2953.4,218.0,266.5,396.5,393.4,47.0,86.9,62.9,75.3,8051.9,560441.4,571201.9,30940841.8,110681569.8,115346255.5,50722.7,239718.7,318044.9
