Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Hazira,1607,575,23853.8,37713.5,2002.8,2006.8,2007.7,2007.9,305.9,614.1,565.2,636.8,33.0,93.3,152.7,164.4,24.0,51.9,52.7,55.4,2866.5,220811.1,225050.7,17138177.2,43935399.0,52248069.6,10664.7,35678.9,42693.9
Mumbai,1428,718,22343.0,33383.8,2004.4,2006.2,2006.7,2007.0,453.9,923.3,766.4,835.4,41.0,172.1,173.8,178.1,44.0,148.6,97.6,102.2,3322.7,255897.6,260810.9,28165730.1,68786100.5,83741817.6,19723.9,60373.4,73928.3
Haldia,1301,784,32207.9,51109.3,2006.0,2008.5,2006.4,2006.6,688.0,820.8,851.7,812.4,84.0,127.7,172.1,169.1,62.0,106.7,114.7,107.1,4375.9,337777.5,344262.9,24286276.9,70671345.3,78817300.7,18667.4,72847.3,92774.9
Mundra,1156,477,31368.1,37956.1,2007.3,2007.4,2008.4,2008.3,453.9,627.9,498.1,505.1,34.0,113.3,71.7,78.6,23.0,35.7,31.8,34.6,3497.1,270454.9,275647.7,23371150.4,64323281.5,74318537.1,20217.3,67317.7,79542.9
Jawaharlal Nehru,1050,374,18308.0,24052.6,2006.3,2006.7,2006.7,2006.6,458.6,738.5,500.2,517.4,46.0,143.7,105.7,111.6,22.0,78.3,53.6,54.7,2963.2,228705.4,233096.6,25928916.6,65637444.5,79192405.6,24694.2,72816.3,89762.7
Kandla,1022,650,12551.5,19985.6,2007.3,2008.0,2006.6,2006.8,465.6,615.8,635.7,635.8,76.0,140.9,158.9,158.3,36.0,64.6,65.8,66.0,2374.2,182761.7,186270.7,11700565.5,34339356.6,40681699.2,11448.7,43048.0,52247.1
Visakhapatnam,914,375,21793.2,33945.1,2003.3,2006.0,2005.4,2005.6,492.2,956.4,871.0,902.2,46.5,171.4,192.6,187.8,42.0,92.0,90.9,89.8,2710.6,208878.3,212888.8,19900407.9,50332480.1,57811580.8,21772.9,70175.1,85346.5
Cochin,848,288,16534.2,25201.0,2002.8,2005.0,2003.6,2003.6,727.2,1075.6,834.8,876.0,62.0,207.3,149.3,147.8,26.0,107.9,49.9,49.0,2404.2,185182.7,188738.2,19794415.8,50798311.0,58643231.6,23342.5,72342.2,87160.6
Paradip,753,340,19125.3,33314.6,2004.8,2008.0,2004.7,2004.7,599.7,878.7,807.8,799.6,54.0,110.0,135.1,132.1,59.0,79.3,96.3,97.0,2022.4,156241.8,159241.6,14410799.3,35935994.6,42498236.2,19137.8,68440.0,82542.7
Magdalla,685,35,346.7,452.3,2004.3,2002.0,2002.3,2002.9,149.6,462.3,255.6,260.0,29.0,433.7,149.3,146.8,22.0,118.7,236.5,281.0,147.1,11059.9,11272.3,1146137.1,2963134.6,3961570.4,1673.2,5271.1,7091.1
Krishnapatnam,596,249,9100.4,14133.7,2005.4,2008.1,2005.5,2006.1,531.0,706.2,532.6,553.8,46.0,94.2,100.6,99.4,33.0,91.4,65.2,68.3,1231.8,94938.9,96761.7,8764210.5,26158574.3,30532461.2,14705.1,52392.1,63120.9
Dharamtar,520,39,523.3,806.7,2007.2,2003.6,2011.3,2011.2,179.4,584.6,316.2,330.2,34.0,184.0,163.3,168.5,23.0,200.8,105.4,108.3,149.0,11260.6,11476.8,1244026.1,3316719.4,4512616.5,2392.4,8207.5,10733.9
Muldwarka,508,54,780.6,1106.3,2000.2,2002.5,1998.8,1997.8,255.7,402.4,478.9,483.4,29.0,159.3,116.3,110.6,15.0,37.6,76.4,75.4,206.7,15713.6,16015.3,1635632.1,3849619.0,4786597.4,3219.7,10209.0,12818.8
Mangalore,507,235,9108.2,14278.3,2003.6,2006.6,2005.3,2005.5,564.6,1085.9,817.1,878.3,54.0,150.0,229.4,234.8,35.0,65.4,73.5,74.0,1257.5,96730.1,98587.3,9868452.9,25815197.9,29884260.5,19464.4,64112.9,77988.4
Chennai,465,206,7104.3,10126.4,2001.0,2004.8,2004.1,2004.6,750.1,1287.0,1095.0,1037.2,79.0,196.7,440.0,235.8,56.0,106.2,142.7,102.5,1662.2,127741.1,130193.7,9113956.9,22670864.6,28565751.9,19599.9,61884.2,77401.2
Pipavav,464,133,6038.3,7276.4,2009.0,2007.3,2007.6,2007.7,220.6,429.3,334.6,339.0,22.0,109.5,56.1,58.0,21.0,31.6,27.9,29.9,666.5,51475.6,52464.0,4731652.7,13361620.3,15685024.6,10197.5,34389.1,41006.5
Ennore,458,160,13937.1,20609.3,2002.5,2004.9,2004.0,2002.9,635.7,1083.5,930.3,863.1,103.5,156.7,176.2,177.2,48.0,90.5,83.2,95.4,2078.5,160777.6,163864.5,9637442.0,26850662.3,30815468.4,21042.4,77195.2,94374.3
Jaigad,453,111,2266.6,4012.6,2010.9,2006.8,2010.5,2010.5,141.5,677.9,438.9,456.2,20.0,293.9,139.3,122.0,17.0,109.6,57.3,56.1,286.8,21944.7,22366.0,3022824.3,7177562.2,9147070.1,6672.9,20482.3,25528.9
New Tuticorin,426,157,10002.9,15715.7,2004.8,2007.6,2006.5,2006.9,852.7,1043.8,914.6,956.2,69.5,127.6,133.2,132.4,35.0,66.6,80.8,84.5,1180.2,90761.8,92504.5,8871839.3,22997757.5,26970203.5,20825.9,72564.1,86776.8
Dahej,389,216,4226.4,6670.7,2005.5,2006.1,2008.9,2009.0,312.2,504.3,398.3,403.8,36.0,112.2,169.6,160.7,36.0,76.5,65.2,67.1,844.1,64541.9,65781.1,4048174.1,11870836.1,13388038.0,10406.6,37655.1,45697.3
Sikka,382,209,7672.7,12516.6,2008.1,2007.8,2008.7,2008.7,508.0,1109.0,785.5,788.9,90.5,180.0,218.0,214.2,36.0,136.8,64.3,64.1,1280.6,98736.3,100632.0,7185912.7,22186858.2,25803432.2,18811.3,71001.9,86714.6
Jafrabad,332,51,861.1,1410.8,2011.8,2007.2,2009.0,2009.2,120.5,444.2,422.0,448.0,23.0,179.0,160.6,157.0,20.5,30.1,45.0,46.4,91.8,7010.2,7144.8,924310.5,2352409.8,3071723.6,2784.1,8796.6,11496.5
Kakinada,324,206,4761.2,7418.5,2004.1,2005.2,2004.2,2004.4,498.3,1086.8,875.8,863.6,49.5,213.6,184.9,171.0,46.0,157.6,145.9,138.4,853.6,65420.4,66676.4,7983945.4,21958572.6,27014460.6,24641.8,81733.3,103515.6
Mormugao,324,181,4833.3,7536.5,2004.2,2007.3,2006.3,2006.9,437.2,624.7,552.8,575.8,40.0,98.6,98.0,98.8,35.5,93.6,89.2,98.1,659.0,50804.3,51779.7,4263594.5,11722675.8,13753511.0,13159.2,45876.9,55158.4
Vadinar,288,153,8509.2,15254.2,2007.8,2007.3,2005.6,2005.5,473.1,859.0,895.8,917.1,51.0,260.2,530.0,562.6,33.0,86.0,59.9,59.0,1113.2,85978.6,87629.4,8487284.0,17880340.9,21343378.8,29469.7,83042.9,102365.5
Kolkata,238,82,1320.0,1618.2,2002.7,2004.4,2003.9,2005.1,422.8,1344.1,761.9,750.8,54.5,297.1,491.7,458.3,85.0,132.2,126.4,118.0,408.1,31087.8,31684.7,4139478.7,9849694.1,11453982.7,17392.8,46541.2,55642.1
Port Blair,237,39,1939.8,1734.5,1995.7,1999.0,1997.0,1997.8,965.0,2727.1,1230.4,1231.5,92.0,273.6,272.2,297.6,72.0,220.3,151.6,130.3,402.0,30729.8,31319.9,3645071.8,10190610.2,14240548.0,15380.0,51522.5,70728.1
Kattupalli,195,49,1884.5,2201.4,2006.1,2007.4,2003.0,2003.0,86.5,809.2,273.6,259.7,15.0,221.9,115.3,113.6,19.0,111.3,25.1,23.2,309.3,23825.9,24283.3,2320164.0,6913692.5,7812643.2,11898.3,38012.7,44840.5
Jakhau,186,67,691.5,1016.8,2007.8,2007.9,2011.6,2011.5,404.8,913.7,537.8,504.0,47.0,268.8,470.5,283.5,37.0,88.2,105.9,114.7,140.1,10670.2,10875.0,3402145.7,8092481.4,10755998.2,18291.1,50032.6,66676.1
Dwarka,180,135,2066.2,3316.7,2006.1,2006.5,2005.6,2005.4,286.7,421.4,437.9,442.0,30.5,97.3,97.0,94.7,11.0,31.9,39.3,41.6,228.8,17632.6,17971.2,2662519.7,6393968.0,7743930.5,14791.8,42348.7,53239.4
Alang,167,80,270.1,372.2,2003.1,1997.9,1995.1,1995.1,120.8,578.6,313.2,314.9,25.0,133.2,216.1,219.2,10.0,61.8,348.7,365.3,148.1,11293.9,11510.7,849200.9,2201641.5,2813206.3,5085.0,15088.0,19693.3
Okha,164,131,2822.2,4105.2,2004.8,2005.5,2006.8,2006.7,396.6,607.0,488.0,456.9,44.5,132.7,93.7,102.7,21.5,89.9,55.1,56.7,372.9,28741.2,29293.0,2372961.4,5992981.0,7046456.8,14469.3,44781.7,54614.3
