Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,5335,3193,601499.4,1097405.2,2009.9,2010.1,2010.4,2010.4,2417.9,2771.2,2877.2,2897.4,223.0,278.4,404.6,406.3,87.0,114.8,126.1,127.0,48136.8,3726967.2,3798525.0,301400767.4,701908726.7,844947078.3,56495.0,204217.1,244081.1
Container,4116,666,238855.3,278101.6,2005.6,2006.0,2007.1,2007.1,1143.5,1410.0,1275.5,1271.7,82.0,103.4,127.4,127.9,23.0,27.5,29.3,29.2,29127.6,2253044.1,2296302.6,202751804.7,565307785.1,635310272.9,49259.4,153282.5,177869.6
Chemical tanker,2527,995,105572.2,172095.4,2007.5,2008.3,2008.9,2008.9,2139.7,2663.4,2633.1,2638.7,202.0,262.0,357.3,358.3,43.0,59.4,65.1,65.0,19076.8,1471916.8,1500177.6,82378821.0,343293793.4,402757986.8,32599.5,155228.7,187616.0
Oil tanker,2112,951,520875.8,983991.0,2005.9,2007.0,2007.3,2007.2,2063.6,3263.4,3230.6,3259.2,214.0,327.0,585.5,591.6,51.0,71.9,80.9,81.3,38517.1,2982719.2,3039987.4,349281045.0,630931469.6,708683735.0,165379.3,430136.4,533071.0
General cargo,1442,624,30759.7,42505.0,2003.9,2005.6,2007.1,2007.1,1369.1,2100.1,2101.0,2094.9,142.5,224.7,362.8,355.5,64.0,86.1,95.4,97.2,5519.4,423911.3,432050.3,24579628.0,81939080.0,118135577.4,17045.5,86556.7,115670.2
Liquefied gas tanker,1154,356,174831.2,159820.1,2007.1,2007.9,2009.8,2009.5,1726.1,3242.6,3219.4,3080.1,175.5,269.1,377.1,369.8,32.0,57.5,41.2,45.2,22860.4,1530177.3,1559556.7,49652979.6,288881831.1,253615176.4,43026.8,329316.1,490838.2
Vehicle,335,207,34996.1,11616.2,2006.6,2006.8,2007.0,2006.9,1551.7,1960.0,1897.3,1885.5,103.0,136.9,195.4,194.8,14.0,24.8,24.5,24.4,2129.3,164916.3,168082.7,11762891.9,51861740.9,60061181.7,35113.1,133464.9,143637.5
Service - tug,253,150,387.0,352.4,2006.1,2005.2,2006.9,2005.8,1050.3,1526.5,1645.1,1661.0,249.0,493.6,668.3,653.9,70.0,224.6,324.1,321.3,330.4,24901.5,25379.7,9014721.7,21317103.1,28542448.8,35631.3,92006.4,124224.3
Cruise,57,41,3315.2,397.6,1999.8,2000.2,2000.3,1998.9,864.7,1056.2,1035.4,1065.9,55.0,75.9,102.5,110.4,11.0,20.7,20.6,21.7,757.3,58653.1,59779.3,1537192.0,8078369.5,9416846.3,26968.3,122671.4,130847.0
Service - other,47,32,488.9,502.0,2002.9,2000.6,2000.1,2000.7,1063.2,2420.6,2039.0,1938.4,215.0,752.3,1071.7,1298.5,93.0,374.6,362.6,166.3,233.1,17627.5,17965.9,3503336.2,7188076.7,7745588.0,74539.1,165862.0,187281.6
Ro-Ro,22,13,827.9,456.0,2001.9,1998.4,2007.8,2007.4,1457.8,1575.1,1441.7,1451.1,127.0,272.8,147.3,167.0,54.0,68.3,63.4,66.3,128.1,9879.1,10068.8,529409.9,1308076.9,1221846.4,24064.1,56791.5,62574.0
Refrigerated bulk,13,13,659.2,688.3,1987.0,1987.0,1988.2,1988.2,4590.6,5195.6,5413.2,5387.4,584.0,672.2,1170.9,1136.5,43.0,124.8,145.9,144.2,356.1,26990.7,27508.9,2041856.1,4461554.7,5025521.8,157065.9,334705.6,361381.5
Ferry-RoPax,4,4,131.1,26.0,1992.5,1992.5,1986.6,2000.4,2762.3,4237.5,3359.8,2515.2,247.5,370.2,563.6,366.6,265.5,403.2,447.5,584.0,53.9,4059.1,4137.0,163574.6,403635.0,495887.9,40893.7,87360.6,80376.0
Miscellaneous - fishing,3,2,0.2,0.1,1977.3,1979.5,1975.7,1977.0,46.1,69.9,77.2,71.2,14.0,21.2,42.7,38.3,14.0,25.0,18.7,21.7,0.2,18.0,18.4,983.2,2180.8,2479.4,327.7,771.3,914.3
Ferry-pax only,1,1,0.3,0.0,1996.0,1996.0,1996.0,1996.0,609.7,609.7,609.7,609.7,12.0,12.0,12.0,12.0,39.0,39.0,39.0,39.0,0.3,21.9,22.3,3762.1,7661.8,9651.5,3762.1,8748.5,11533.5
