Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,17421,7248,1713199.6,2747956.9,2007.2,2008.2,2008.7,2008.7,1682.2,2603.1,2484.9,2631.6,158.0,263.3,410.1,438.0,46.0,88.6,83.8,91.2,167226.9,12695803.2,12939562.6,1038602773.5,2706891085.1,3075971278.4,59617.9,207491.1,256568.4
Int. Dep. Inventory,17249,7116,1789840.4,2858336.4,2007.2,2008.5,2009.1,2009.2,1553.9,2982.8,2609.2,2749.5,143.0,289.4,430.7,461.2,26.0,79.0,79.8,86.8,156548.8,11944771.3,12174110.9,1047767598.1,2787104548.5,3191569500.1,60743.7,216552.2,266515.6
Domestic Inventory,21071,3848,325805.6,492719.2,2005.0,2007.6,2006.2,2006.2,427.9,758.9,664.4,689.2,45.0,140.2,182.8,183.1,32.0,87.6,76.6,77.8,46403.3,3572756.6,3641353.5,331545075.6,866337015.3,1025063913.8,15734.7,51629.8,63239.3
