Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,4558,1783,568656.9,1045956.8,1999.3,2009.9,2010.4,2010.4,1779.5,4864.8,3860.0,4014.2,192.0,485.1,696.8,708.7,25.0,88.0,93.0,93.1,42596.7,3280984.1,3343979.0,261274775.4,626898355.1,755876826.6,57322.2,210643.4,253583.3
Container,1707,421,246323.4,271067.5,2007.1,2007.2,2006.9,2006.8,1629.7,2496.5,2436.4,2413.2,117.0,170.2,282.2,280.1,21.0,29.2,24.4,24.4,27962.6,2147357.3,2188586.6,188688912.4,507357130.8,570435688.8,110538.3,336068.7,388632.7
Service - tug,998,129,219.9,152.9,1979.1,1980.3,1992.3,1992.7,198.2,1024.7,454.2,491.3,29.0,176.9,386.0,395.9,18.0,119.6,266.4,290.7,502.2,37721.9,38446.2,3911166.7,9248731.9,12383552.1,3919.0,10119.6,13663.1
Chemical tanker,982,398,44208.1,72529.3,2008.8,2009.9,2009.9,2009.9,1458.2,2954.0,2128.3,2157.3,147.0,277.9,344.3,345.5,31.0,49.0,51.6,51.7,7126.4,543846.1,554288.0,21940361.2,118371699.7,137440665.9,22342.5,140056.7,170604.0
General cargo,717,333,31033.9,44949.6,2006.8,2007.6,2006.0,2005.9,2733.2,2800.2,2840.5,2862.3,223.0,260.6,388.9,395.0,36.0,59.0,57.0,57.8,4849.7,370771.9,377890.7,18879629.9,67198612.2,98594120.6,26331.4,150611.9,204583.5
Cruise,696,95,25154.3,2512.0,2002.6,2000.2,2003.2,2002.6,417.1,706.8,479.2,505.9,37.0,55.5,56.2,60.3,9.0,12.4,17.0,16.0,6058.2,456417.3,465180.5,9665477.6,46716500.1,52224154.9,13887.2,59346.3,62297.8
Oil tanker,560,328,74277.5,137262.7,2008.9,2008.8,2009.0,2009.1,2161.9,2591.1,2430.7,2442.6,208.5,273.0,356.9,357.4,37.5,64.1,70.3,70.8,7988.4,610787.6,622514.7,68649951.9,132806028.4,153306098.9,122589.2,309586.8,381040.9
Vehicle,402,233,38152.4,12458.0,2006.8,2007.2,2005.5,2005.3,625.4,1611.7,1630.3,1602.2,58.0,117.4,268.3,265.1,13.0,23.9,34.3,34.1,2218.3,169832.5,173093.2,12615358.3,55620203.6,64413864.6,31381.5,119281.0,128372.5
Miscellaneous - fishing,170,42,296.6,147.4,1990.1,1983.6,1994.0,1993.8,144.7,3205.3,2717.9,2351.6,20.5,438.5,1062.8,1076.3,11.0,293.0,696.1,600.4,190.8,14394.9,14671.3,1036570.6,2299313.5,2614086.6,6097.5,14350.1,17011.2
Service - other,125,41,699.6,310.0,1990.9,1994.9,2002.7,2002.3,217.9,2188.9,1771.6,1531.4,32.0,392.7,1198.8,1093.8,18.0,211.9,269.3,336.3,299.9,22724.1,23160.4,2163232.7,4438478.7,4782729.6,17305.9,38508.5,43481.5
Ferry-RoPax,125,10,1030.8,144.2,1983.9,1983.3,1990.4,1987.4,120.6,6467.6,934.6,674.2,8.0,825.7,2177.4,2004.7,1.0,51.0,87.6,79.5,402.1,28313.4,28857.1,906550.0,2237786.9,2748674.7,7252.4,15491.2,14229.1
Ro-Ro,120,18,16970.1,9383.9,2013.3,2007.4,2015.4,2015.3,2419.4,2388.6,1660.4,1664.1,145.5,197.2,157.5,157.2,22.0,27.3,20.2,20.5,1244.3,95223.1,97051.4,10139494.9,19232225.5,21923457.3,84495.8,198666.4,211579.9
Ferry-pax only,28,6,55.4,5.7,1983.3,1981.2,2000.2,1994.3,1432.4,836.5,3144.0,2620.6,132.0,408.0,1050.0,960.2,7.5,105.8,15.3,29.8,80.3,6030.1,6145.9,466237.0,949535.3,1196121.0,16651.3,38721.9,51048.2
Liquefied gas tanker,12,11,2310.7,1954.8,2011.3,2011.0,2010.3,2010.8,2277.7,2471.9,2704.0,2696.0,198.5,191.4,232.8,236.2,39.5,235.2,70.3,74.2,282.8,18110.9,18458.6,544899.3,3478832.3,2991514.2,45408.3,372179.6,564207.8
Refrigerated bulk,11,10,409.2,451.3,1994.5,1994.6,1995.6,1995.1,3255.7,3216.9,3232.1,3240.0,224.0,227.0,229.0,229.5,110.0,119.6,112.0,114.8,177.1,13453.9,13712.3,1338711.4,2925149.4,3294905.7,121701.0,259343.6,280013.1
