Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Vancouver,951,654,127302.2,209422.7,2008.3,2009.5,2010.6,2011.0,4436.3,3974.4,3171.2,3809.0,354.0,444.6,549.1,584.1,55.0,105.8,104.7,111.6,11055.8,849970.6,866290.0,66857555.5,178373622.8,210293685.5,70302.4,265767.8,319811.0
Halifax,825,309,137056.7,124328.5,2008.5,2007.3,2010.4,2010.6,2498.3,2767.2,2946.0,3468.6,167.0,206.1,324.7,360.6,10.0,31.0,16.8,17.4,14151.9,1089432.6,1110349.7,84842699.7,243268240.1,277399521.5,102839.6,327777.0,375699.2
Sault Ste Marie,636,112,3697.6,6826.7,1978.8,1987.1,1979.3,1978.5,293.4,369.8,283.2,284.7,29.0,42.3,34.1,33.1,1.0,7.3,2.0,1.8,509.5,38253.1,38987.6,2489839.9,6382721.0,8383572.3,3914.8,15414.1,19233.0
Saint John,487,133,10301.1,13855.1,2007.8,2008.5,2008.5,2008.6,445.2,1598.9,799.3,997.6,47.0,148.2,176.5,201.1,25.0,53.2,55.2,63.0,1746.9,132386.5,134928.3,6488130.5,25300081.0,29574116.5,13322.6,62052.8,75229.7
Prince Rupert,483,309,119966.4,158592.5,2003.9,2009.4,2010.2,2010.2,4259.4,3983.2,4227.6,4344.1,282.0,323.9,320.9,340.5,49.0,137.1,92.4,108.3,10727.0,828170.0,844070.9,59266051.8,156936626.0,184015154.4,122704.0,435975.5,518447.3
Port Colborne,473,154,3481.2,5285.5,1989.8,1996.1,1995.4,1995.7,236.9,455.0,458.6,464.3,31.0,46.3,126.1,126.9,1.0,7.6,5.9,5.9,464.8,34976.4,35648.0,2453970.2,5986748.9,8521169.8,5188.1,20364.9,25508.3
Victoria,436,180,30349.9,16336.6,2005.2,2006.1,2007.1,2008.4,606.9,1628.2,940.2,1363.2,40.5,138.8,179.7,366.9,7.0,23.8,13.2,20.2,5251.0,396861.1,404480.8,11331831.8,47069930.0,57131039.8,25990.4,115912.9,138859.9
New Westminster,432,215,40274.2,29721.7,1996.8,2004.7,2007.6,2008.3,417.4,2894.2,2554.8,2507.5,58.0,249.1,350.9,397.1,23.0,54.7,50.1,93.9,3448.9,265551.4,270650.0,20705398.7,72633295.7,84965641.3,47929.2,174597.0,201016.5
Vancouver Anch,420,372,72408.2,130994.5,2008.2,2009.7,2010.9,2010.9,4703.7,4122.3,4193.5,4540.8,402.5,409.4,549.7,557.2,99.5,148.8,159.3,161.0,5094.5,392160.3,399689.8,33268483.0,84676480.1,100081547.2,79210.7,300644.8,363725.9
Roberts Bank,374,220,92366.4,127409.3,2008.7,2008.8,2009.2,2009.5,4626.9,3776.0,3308.7,3707.2,291.5,395.1,495.4,556.8,53.0,55.3,77.2,76.3,7589.8,583920.4,595131.6,47780448.5,120944526.3,139576529.2,127755.2,412334.2,485960.0
