Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Nanaimo,1558,68,1908.3,749.2,1990.6,1989.3,1997.3,2000.2,78.7,1093.4,403.6,220.3,9.0,164.7,814.4,327.6,5.0,105.6,614.9,338.8,758.9,53763.1,54795.3,2715122.8,10887843.0,8857171.1,1742.7,4120.4,4794.6
Port Weller,971,235,3519.7,5361.1,1997.4,1999.9,2000.7,2000.8,226.5,236.8,233.5,234.6,23.0,45.8,38.5,37.3,2.0,21.3,16.8,15.6,689.2,51578.6,52568.9,3163954.0,7786873.3,10286339.7,3258.4,11650.9,14336.7
New Westminster,964,63,281.3,383.9,1974.7,1994.3,2000.0,2002.7,47.8,230.2,165.6,175.4,7.0,93.8,234.4,218.7,3.0,82.9,114.6,113.7,163.5,12271.9,12507.6,821775.6,2557358.2,2481719.5,852.5,2314.1,2960.6
Cornwall,904,247,2430.1,3713.8,2000.5,2002.7,2001.6,2001.7,130.1,162.1,158.5,158.0,19.0,23.5,31.7,31.7,6.0,36.1,38.7,37.9,503.0,37685.6,38409.2,2116217.1,5375692.2,7143478.4,2340.9,8588.7,10575.4
Quebec,892,293,6815.0,7242.7,1999.0,2002.9,2002.1,2004.1,168.0,330.0,322.9,291.9,20.5,85.5,113.1,139.8,14.0,54.2,35.7,48.2,2034.5,152886.3,155821.7,6043752.8,18128759.9,22240023.5,6775.5,23246.0,27631.3
Montreal,878,302,7124.5,8292.9,1999.9,2002.1,2002.6,2002.1,208.2,282.2,431.3,405.7,32.0,40.9,64.7,66.2,11.0,51.0,28.6,28.7,1354.5,101722.9,103675.9,6390160.3,17691443.3,21093650.4,7278.1,24026.3,28333.8
Sidney,749,27,638.7,492.7,2006.8,1987.3,2001.6,2003.6,81.3,2910.1,174.2,175.1,9.0,547.7,1571.6,496.1,2.0,94.5,178.3,81.8,436.9,30196.8,30776.6,1425031.5,7503664.9,4717445.2,1902.6,4578.1,6077.0
Port Colborne,679,184,1607.7,2436.9,1992.3,1997.8,1996.3,1996.5,75.6,150.8,149.4,150.5,18.0,29.7,38.5,38.6,4.0,24.4,14.4,14.1,279.7,20976.0,21378.7,1311918.2,3253140.1,4456985.3,1932.1,7209.0,8964.7
North Sydney,650,23,3157.8,970.2,2004.1,1995.9,2003.5,2004.4,118.4,782.0,183.9,180.2,9.0,135.4,76.5,75.5,4.0,134.2,24.1,51.6,702.7,52767.5,53780.6,5483208.0,13455988.3,16446535.1,8435.7,18211.4,17012.3
Port Aux Basques,626,16,2906.9,881.2,2004.1,2001.5,2003.2,2004.1,115.6,462.4,175.1,170.6,9.0,35.8,16.4,17.7,4.0,78.2,31.0,34.3,628.1,47128.9,48033.8,5182976.6,12792584.2,15676514.6,8279.5,17800.1,16373.9
Vancouver,498,132,1622.1,1597.5,1992.5,2001.6,2008.2,2010.1,134.5,586.5,383.3,240.3,40.0,213.2,862.2,241.6,9.0,80.3,98.4,135.6,539.0,40471.7,41248.8,1420803.7,3641889.3,4453330.4,2853.0,8210.8,9660.4
Prince Rupert,439,119,7883.2,8394.5,2003.3,2004.3,2008.2,2008.5,288.7,665.0,530.0,615.8,23.0,146.0,79.0,90.3,8.0,73.1,60.6,71.1,915.8,68761.9,70082.1,4296549.3,11337338.4,13506506.1,9787.1,31746.8,37044.2
