Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Goderich,71,21,344.3,495.0,1989.4,1988.5,1994.8,1993.7,223.7,228.3,272.9,269.0,27.0,27.4,41.6,41.6,12.0,11.5,13.6,13.8,45.4,3411.0,3476.5,213043.1,558524.1,841034.2,3000.6,13117.1,16789.2
Sorel,61,60,5072.5,8202.9,2009.7,2009.6,2009.5,2009.4,3389.8,3950.8,3986.1,4025.0,297.0,391.3,522.4,526.8,96.0,109.9,123.7,124.4,616.4,47295.1,48203.2,3512861.8,8288241.5,11518702.1,57587.9,224085.0,277413.6
Port Alfred,60,40,4181.4,7071.0,2011.4,2010.9,2012.5,2012.6,2724.0,2743.2,2612.1,2563.8,267.0,278.2,311.7,306.0,31.0,62.3,54.0,52.6,457.1,34818.0,35486.5,2275903.1,6228094.7,7738056.2,37931.7,154387.0,191382.9
Pointe Aux Trembles,57,50,4086.4,6675.7,2009.3,2009.4,2009.0,2009.1,3524.7,3176.0,3338.2,3372.4,295.0,297.6,341.9,344.6,34.0,47.0,47.6,47.2,595.6,45392.5,46264.0,2796113.4,11201902.8,13328669.7,49054.6,237244.2,289503.4
Point Edward,55,47,145.8,234.7,1984.8,1986.5,1995.2,1993.8,145.8,212.5,187.1,185.3,19.0,29.4,39.5,39.1,22.0,99.6,65.9,73.5,49.4,3710.0,3781.2,117732.3,313342.1,434047.9,2140.6,8615.5,10943.5
Milne Inlet Port,54,28,7258.5,13257.0,2010.9,2010.9,2011.7,2011.7,3212.9,3212.1,3428.3,3439.2,312.0,316.7,377.6,378.2,53.5,57.8,64.0,64.5,776.4,59827.2,60975.8,2933424.6,8260928.8,9484974.1,54322.7,237443.5,288859.7
Crofton,54,36,4478.0,6967.1,1993.0,1998.1,2007.6,2007.6,4464.8,3686.8,4796.6,4839.9,384.0,334.7,450.6,452.5,36.5,77.1,78.2,79.3,452.7,34864.7,35534.1,2814732.0,8449098.7,12211486.4,52124.7,256814.6,337858.0
English Bay,52,14,2525.2,270.8,2000.6,1992.2,2005.4,2005.1,795.8,1128.4,758.3,766.8,46.5,355.5,57.8,84.2,8.0,23.3,9.8,10.2,715.3,53807.0,54840.1,1694126.3,5922360.3,5793495.1,32579.4,101812.8,93789.3
Port Mellon,52,16,977.1,1570.4,1980.7,1987.7,2001.1,2001.2,368.2,1201.9,2045.3,2069.6,50.5,122.8,328.5,323.0,11.5,19.2,20.9,20.9,104.2,7960.8,8113.7,502485.8,1623971.1,2200755.7,9663.2,48759.3,64270.4
Yarmouth,49,2,169.8,33.5,2007.0,2008.0,2007.1,2007.9,198.5,248.5,404.8,352.7,8.0,19.0,53.9,44.0,0.0,14.5,1.9,13.2,109.6,8231.1,8389.1,118092.3,306011.6,373915.8,2410.0,5526.8,5195.6
Argentia,49,16,1032.9,1458.1,2007.3,2007.1,2007.4,2007.3,1629.6,2223.2,1856.3,1876.0,121.0,187.9,178.3,184.6,56.0,36.9,42.1,39.6,221.4,16904.3,17228.9,1586053.0,3981658.6,4660203.9,32368.4,91691.8,108573.2
St Johns,45,44,1699.0,1267.4,2000.7,2000.6,2003.5,2007.3,2227.2,3825.1,2473.9,2394.9,213.0,577.4,627.7,468.6,34.0,139.6,110.6,107.9,439.4,33553.8,34198.0,2112653.2,6057446.7,7337858.3,46947.8,148421.4,179254.3
Sainte-Catherine,44,44,1623.0,2467.1,2005.6,2005.6,2007.8,2007.8,3172.1,2740.7,2815.8,2818.0,276.0,249.3,313.6,314.3,35.0,59.5,81.9,83.3,308.2,23494.2,23945.2,1686701.1,4788936.9,6241566.6,38334.1,144536.8,178634.4
Kitimat,42,32,4309.9,6443.4,2004.1,2005.8,2003.0,2003.1,4026.7,3062.8,3401.9,3326.4,349.5,310.3,405.4,407.3,15.5,72.7,42.3,44.1,444.9,34156.8,34812.6,2570806.1,8487574.3,12046769.0,61209.7,322690.5,430324.3
Becancour,41,35,2192.5,3424.6,2008.6,2008.6,2010.3,2010.8,3080.6,2813.3,2913.8,2984.6,255.0,301.5,352.1,356.2,30.0,56.2,68.7,71.7,317.7,24203.0,24667.7,1888328.3,4981418.3,6117855.6,46056.8,161939.6,194391.7
Cornwall,37,35,634.3,956.4,1997.9,2000.1,2009.4,2009.5,181.5,1274.0,1546.1,1556.4,21.0,180.3,331.3,330.2,22.0,38.9,75.9,76.5,100.9,7683.3,7830.8,460082.6,1370430.5,1982132.2,12434.7,56576.7,73145.6
Bald Rock,34,26,2545.7,1782.6,2004.1,2004.3,2004.9,2008.6,954.9,1467.1,1658.4,1890.4,73.0,132.6,195.9,357.9,28.0,44.5,89.7,68.4,362.7,27545.1,28073.9,934336.4,4675199.5,5545173.2,27480.5,141159.2,170102.6
Port Hawkesbury,32,13,1647.1,2667.7,1994.2,1997.4,1990.8,1990.7,1296.0,1293.0,1448.8,1463.7,120.5,125.2,160.0,161.1,42.5,58.7,42.0,42.0,147.4,11215.6,11431.0,693285.7,1830283.3,2165435.7,21665.2,89352.5,108333.2
Bayside,31,22,709.8,942.8,2000.9,2001.4,1997.1,1997.3,1252.0,2080.4,2153.9,2049.5,190.0,229.9,225.3,221.0,68.0,75.2,99.9,103.1,202.3,15356.1,15651.0,1546146.2,3579215.1,4252035.6,49875.7,126666.1,145985.4
Dalhousie,30,24,290.9,448.5,1988.9,1991.8,2003.0,2003.2,223.2,635.5,604.3,609.4,23.5,57.4,403.1,403.1,7.5,22.2,35.1,35.8,37.3,2828.5,2882.8,209010.7,541122.9,791353.8,6967.0,29326.9,37229.4
Saint Ignace,28,27,2110.4,3400.8,2009.5,2009.7,2009.4,2009.3,3254.7,3653.6,3586.8,3606.0,306.0,355.9,412.7,414.8,56.0,79.4,92.3,92.8,254.5,19468.4,19842.2,1548338.5,3545672.7,4993675.8,55297.8,207520.2,258788.3
Picton,28,9,18.9,29.3,1996.6,1979.1,2002.6,2003.3,72.7,86.2,89.0,89.2,9.0,13.2,11.4,11.2,20.0,17.7,24.5,24.6,3.9,294.2,299.9,14689.8,39490.9,58948.0,524.6,2271.2,2936.4
Sidney,27,15,133.1,189.4,1976.5,1981.9,2007.5,2012.0,216.8,522.6,839.5,885.9,18.0,63.2,191.5,192.5,15.0,64.0,34.1,38.0,28.8,2170.0,2211.7,99368.2,257788.4,306615.8,3680.3,11690.1,13717.5
Beresford,27,26,1471.1,2440.4,2011.0,2010.8,2011.9,2012.0,2767.3,2475.4,2279.3,2258.2,238.0,292.7,302.7,306.9,46.0,82.8,74.8,75.0,177.0,13529.5,13789.3,746869.0,2279793.4,2974310.1,27661.8,129422.5,161792.9
Esquimalt,27,12,697.8,1177.7,1981.1,1995.0,2013.7,2014.5,305.4,971.7,1232.2,2894.9,49.0,116.7,459.3,506.0,18.0,51.0,117.7,130.3,58.5,4459.6,4545.2,289497.6,759790.0,878329.6,10722.1,34275.3,41733.2
Little Current,25,6,25.6,13.7,1981.8,1985.3,1991.3,1995.6,133.4,170.3,211.0,213.7,14.0,20.0,27.8,21.7,9.0,13.2,13.7,19.8,10.6,794.7,810.0,27737.6,73319.6,108265.8,1109.5,3569.0,4977.2
Welland,25,22,138.8,215.8,1997.2,1996.7,2000.4,2001.0,238.9,315.3,321.8,323.5,25.0,33.2,45.6,45.6,16.0,29.6,43.6,44.1,19.0,1427.5,1454.9,112016.8,260799.5,355065.4,4480.7,16469.4,20420.4
Toronto,24,21,120.6,174.0,2000.1,1998.6,2007.9,2008.0,267.6,355.6,374.7,380.3,39.5,60.2,56.9,57.1,14.0,30.2,34.8,37.2,17.8,1338.6,1364.3,99236.8,246173.5,348534.7,4134.9,15939.1,20254.6
Port Simpson,23,5,1.6,1.5,1979.5,1977.8,1982.0,1981.1,170.0,407.8,327.0,363.9,31.0,50.0,55.3,58.5,14.0,360.8,165.3,165.1,8.5,641.1,653.4,10198.2,22589.0,25657.6,443.4,1042.4,1234.7
Port-Daniel - Gascons,23,9,901.4,1507.8,2009.4,2009.2,2010.2,2010.3,1132.2,2327.1,1913.6,1977.6,114.0,354.1,385.9,401.2,134.0,184.3,218.6,223.7,107.3,8136.2,8292.4,579044.7,1324484.0,1641433.1,25175.9,90361.8,108655.9
Amherstburg,22,15,182.3,271.6,1984.0,1989.1,2002.0,2002.1,136.0,679.3,853.3,832.0,15.0,58.8,444.4,440.7,12.0,561.0,177.2,191.1,56.0,4233.9,4315.2,134509.4,355104.9,530746.7,6114.1,25924.0,33391.4
Sainte Victoir,22,19,1690.0,2841.8,2007.9,2008.0,2008.1,2008.1,1700.6,2355.8,2207.6,2178.7,180.0,226.8,257.6,253.8,49.0,70.6,56.5,55.5,256.0,19376.0,19748.0,1984105.8,4088782.7,5216624.8,90186.6,248565.7,307623.6
Port Alberni,21,14,1348.1,2163.1,1997.0,2000.7,2013.0,2013.0,4321.7,3531.2,4682.7,4711.1,413.0,353.8,468.5,468.6,65.0,83.1,106.7,107.2,132.7,10216.5,10412.7,891169.0,2572855.6,3883992.9,42436.6,204277.9,267043.3
Oka Sur Le Lac,21,17,787.0,1202.3,2001.9,2001.1,2007.4,2007.5,3089.5,2740.6,3086.8,3098.7,258.0,250.4,279.7,282.0,31.0,62.6,74.9,77.0,140.0,10675.6,10880.6,720300.7,2014545.1,2759311.7,34300.0,136613.8,173374.7
Matane,21,21,825.5,1179.8,2006.0,2006.0,2007.1,2007.0,2923.2,3005.1,2551.7,2592.9,217.0,248.8,378.3,384.8,24.0,38.0,52.8,54.9,173.9,13310.3,13565.8,490931.9,1632495.2,2362015.0,23377.7,125571.0,168239.6
Sombra,19,14,56.1,100.6,1978.6,1973.7,1980.4,1980.2,127.9,168.3,160.7,159.3,20.0,23.5,34.8,35.1,15.0,41.6,23.8,23.5,11.1,833.0,849.0,35851.5,99987.2,131225.6,1886.9,7802.2,9976.8
Corner Brook,19,12,600.3,672.5,1999.6,1998.3,1998.2,2000.7,1203.7,1763.4,1746.2,1785.7,115.0,151.8,170.2,178.9,34.0,50.8,59.0,66.4,126.0,9563.9,9747.5,288064.3,1235382.6,1777100.3,15161.3,92641.4,123961.5
Stewart,17,17,1372.3,2127.4,2011.5,2011.5,2011.8,2011.7,4542.9,4369.0,4229.4,4191.3,405.0,392.5,438.0,439.2,34.0,86.1,105.4,107.0,153.8,11850.3,12077.8,977867.9,2532047.1,3672954.3,57521.6,242029.0,307056.8
Odessa,17,3,14.5,19.2,1988.6,1991.7,1988.8,1991.6,50.7,235.7,104.5,100.1,8.0,25.8,27.3,26.8,22.0,26.0,24.4,25.2,2.8,213.0,217.0,25270.4,59181.3,74853.7,1486.5,4848.1,6099.9
Arnold'S Cove,16,12,2379.2,4353.9,2006.5,2006.3,2006.5,2006.5,2313.7,3078.4,2520.6,2510.8,270.5,299.1,315.3,313.6,37.5,55.6,60.7,61.5,255.0,19560.7,19936.2,2230084.5,4641046.3,5287214.2,139380.3,355643.8,443101.6
Aguathuna,16,16,1608.4,2711.3,2010.6,2010.6,2012.1,2012.3,2722.9,2919.8,2833.6,2898.7,260.0,279.5,327.1,334.3,27.5,64.1,54.4,55.5,145.1,11122.5,11336.0,1011332.8,2286707.0,2814221.6,63208.3,219729.9,263527.2
Sydney,16,14,1474.3,1833.6,1999.8,2001.0,2001.2,2002.1,2735.9,2616.6,2208.8,2658.7,219.0,232.4,211.0,243.0,21.0,32.9,49.0,64.6,210.3,16057.2,16365.5,882386.1,2808012.4,3251813.8,55149.1,210998.8,240603.7
Coley'S Point,15,11,414.4,614.9,1996.1,1995.6,2005.4,2007.6,2992.4,4271.9,4064.0,4193.3,487.0,572.2,605.5,606.1,195.0,402.2,159.5,81.1,93.2,7073.5,7209.3,365178.4,1031960.2,1189163.7,24345.2,83934.2,101806.4
Pond Inlet,14,10,556.8,719.7,2000.6,2001.8,2009.3,2013.4,1503.8,1914.5,2303.6,2968.9,194.0,206.4,256.6,277.3,10.5,33.7,62.9,84.6,124.3,9479.8,9661.9,222346.2,929477.8,1249834.7,15881.9,78812.0,101134.6
Saint-Anthony,13,4,150.9,142.3,2004.4,1997.0,2001.7,2004.2,1332.7,1839.2,1502.2,1423.3,89.0,244.5,136.0,112.4,62.0,49.1,59.3,61.3,46.6,3573.8,3642.4,302437.7,747341.6,845581.1,23264.4,59345.3,66705.6
Goulais Bay,12,12,50.6,106.8,1975.7,1975.7,1971.6,1971.2,320.0,301.0,299.4,320.4,33.0,31.3,36.5,37.3,11.0,22.8,24.9,23.5,9.9,740.8,755.1,49186.5,127048.7,177943.1,4098.9,16223.4,20716.0
Arichat,11,11,8979.7,17503.6,2009.1,2009.1,2012.4,2012.5,12138.8,8930.7,10414.1,10558.4,982.0,865.9,1137.9,1140.2,15.0,20.3,15.2,15.2,453.8,35096.4,35770.3,3980349.5,7925047.7,9122032.1,361850.0,1026245.6,1187513.5
St Zotique,11,9,269.7,389.4,2002.2,2000.2,2004.9,2004.6,3479.7,2759.7,3450.2,3461.1,274.0,255.6,332.7,329.0,33.0,36.6,39.4,39.5,65.9,5019.4,5115.8,236903.1,799402.9,1064840.2,21536.6,99501.9,127841.6
Leamington,11,5,5.8,5.1,1961.9,1964.2,1963.6,1967.8,723.2,252.2,119.1,63.9,81.0,71.4,277.2,106.8,16.0,12.4,71.0,30.2,7.7,579.1,590.2,93148.8,190838.6,240593.2,8468.1,19914.2,26228.3
Spragge Harbor,10,6,22.0,32.9,1973.3,1979.5,1995.3,1994.5,64.8,174.0,150.2,153.5,8.0,24.2,42.6,43.3,8.0,11.5,13.2,13.2,2.8,207.1,211.1,13989.4,33971.0,49005.5,1398.9,5663.6,7080.4
Chemainus,10,6,91.5,148.9,1973.6,1975.5,2006.8,2006.9,219.8,882.0,3613.4,3858.7,40.5,97.1,378.8,380.2,7.5,43.1,170.9,171.6,13.2,1013.7,1033.1,75194.8,152263.5,190936.8,7519.5,23460.9,27709.6
Midland,10,2,38.4,47.7,1986.4,1991.0,1976.2,1968.9,301.3,284.9,302.0,296.5,35.0,32.0,33.3,31.8,19.0,15.0,15.6,14.7,7.3,550.7,561.3,22940.4,74477.8,128918.3,2294.0,11208.3,15909.1
Clarkson,9,7,168.4,243.9,1988.9,1987.9,2006.5,2006.4,228.2,1204.1,1211.5,1193.3,30.0,128.3,348.9,348.1,29.0,30.8,66.0,65.9,44.5,3375.3,3440.1,267887.6,760445.5,913340.1,29765.3,95447.6,112688.1
Mooretown,9,9,42.2,73.1,1985.1,1985.1,1992.4,1990.5,166.8,268.2,325.9,306.9,22.0,30.8,41.3,37.6,44.0,69.8,21.4,16.8,5.8,433.7,442.1,30184.3,73753.3,94602.6,3353.8,12351.3,15153.2
Cowichan Bay,9,9,1882.2,3493.9,2005.2,2005.2,2010.3,2010.4,5039.1,4549.8,5048.8,5055.8,510.0,464.2,527.9,528.0,52.0,76.7,81.6,82.0,138.1,10660.7,10865.4,712488.6,2090863.5,2388966.5,79165.4,361557.8,441903.6
Port Dover,8,7,13.6,20.3,1989.2,1992.1,1994.7,1995.0,140.2,137.7,129.8,126.1,23.5,24.6,24.8,24.5,17.5,32.8,32.3,33.8,2.7,201.8,205.6,13848.9,32904.7,43449.3,1731.1,5719.3,7071.3
Kingsville,8,8,12.2,20.3,1981.8,1981.8,1970.5,1971.9,77.2,119.7,100.4,88.0,25.0,36.9,41.0,36.9,34.0,266.8,134.9,151.1,7.8,584.2,595.4,10204.0,26536.9,36005.3,1275.5,4842.9,6075.2
Batchawana Bay,8,6,38.1,82.8,1973.5,1972.7,1972.8,1972.6,339.9,327.0,337.9,335.4,35.5,39.0,40.9,41.9,11.5,19.7,26.4,23.4,5.4,401.8,409.5,42833.4,91990.7,120755.6,5354.2,17711.5,21451.5
Gold River,7,5,384.3,648.0,2005.1,2000.4,2015.9,2015.9,549.2,2303.8,2570.4,2536.7,101.0,217.6,371.5,367.2,44.0,50.4,87.4,86.3,32.7,2520.1,2568.5,284008.7,630500.2,856326.1,40572.7,147684.0,179472.9
Ucluelet,7,5,73.3,55.1,1988.9,1988.8,2001.1,2002.6,181.3,1302.6,517.9,397.2,22.0,210.2,607.7,528.8,14.0,157.0,52.2,60.1,30.9,2368.0,2413.5,250735.1,562850.5,640806.1,35819.3,86071.3,102003.6
Squamish,7,7,691.2,983.3,2008.6,2008.6,2005.4,2005.2,4348.9,2882.0,3237.5,3170.0,350.0,262.9,351.1,349.2,17.0,31.7,19.4,19.5,67.6,5187.8,5287.4,375357.9,1328605.6,1949971.3,53622.6,310836.1,422156.1
Sayward,7,6,7.9,6.5,1989.1,1984.5,2006.9,2007.2,215.5,2712.0,2946.5,3433.4,44.0,204.2,960.9,972.2,42.0,321.6,1599.4,1619.0,16.6,1246.6,1270.6,164375.5,386375.3,516197.6,23482.2,60318.2,81340.2
Walpole Island,7,7,13.7,24.2,1981.7,1981.7,1977.7,1977.4,86.3,158.7,180.4,184.4,38.0,56.0,37.4,36.1,22.0,34.0,23.0,22.1,2.7,201.4,205.3,11571.0,29697.7,37454.1,1653.0,5712.3,7263.7
Port Hardy,6,5,6.9,3.1,1968.8,1970.8,1984.1,1983.5,288.0,947.2,1318.3,1252.4,58.0,115.2,154.9,165.5,14.0,47.0,17.0,17.3,5.4,407.5,415.3,24230.0,51591.7,58342.8,4038.3,9293.0,10925.2
