Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,1532,704,2444.0,3370.0,1992.2,1995.4,1999.4,1999.1,203.2,374.8,418.0,406.8,31.0,57.7,145.0,140.0,59.0,102.1,153.7,148.1,834.6,63336.2,64552.2,5150240.0,15309447.5,21755766.0,3361.8,12814.6,17406.2
Bulk carrier,411,309,3301.1,5412.6,2002.8,2005.3,2005.6,2005.7,210.6,437.2,430.7,429.8,29.0,67.3,202.6,204.2,125.0,158.7,197.7,197.8,524.2,40320.1,41094.3,2408170.4,5787094.7,8031575.3,5859.3,22820.6,28378.9
Chemical tanker,353,173,1180.0,1862.8,2003.2,2006.9,2006.5,2006.4,199.2,348.2,331.7,332.9,26.0,48.1,76.6,76.3,49.0,123.8,103.2,102.5,750.8,57301.3,58401.4,1340804.4,4960587.4,6048830.7,3798.3,15954.6,19925.0
Container,337,41,1230.3,1528.1,2000.4,2000.6,2000.1,2000.0,190.1,299.6,235.4,234.6,27.0,36.3,51.6,51.8,16.0,83.6,40.3,40.1,392.0,29912.4,30486.7,1477450.4,5453559.2,6170276.6,4384.1,17201.2,20741.5
Oil tanker,169,88,2640.0,4690.1,2007.5,2007.3,2007.0,2007.0,450.9,595.7,460.8,456.9,47.0,75.3,69.7,69.4,70.0,165.6,356.7,344.8,1085.2,83632.2,85237.9,3115369.9,6345182.8,7018607.2,18434.1,50339.0,62094.6
Ro-Ro,98,6,439.2,325.6,1985.7,1986.8,1983.4,1983.6,437.1,524.9,423.0,425.8,61.0,710.8,126.8,153.5,26.0,22.5,99.0,91.7,236.7,18194.2,18543.5,517342.2,2351734.8,1466555.5,5279.0,12626.6,15564.1
Liquefied gas tanker,46,13,137.6,146.3,2003.2,2005.5,2008.4,2008.1,412.6,406.9,336.9,340.1,39.0,42.7,62.7,62.5,67.5,73.5,76.0,78.0,106.8,8070.1,8225.1,110395.8,319834.6,353199.8,2399.9,13139.4,17278.6
Ferry-RoPax,45,1,407.8,207.6,1994.0,1994.0,1994.0,1994.0,626.1,626.1,629.5,629.5,50.0,50.0,51.7,51.7,44.0,44.0,75.3,75.3,117.6,8959.3,9131.3,1289960.1,3189969.2,3914112.7,28665.8,61190.0,55731.2
Service - tug,39,21,14.3,10.3,1997.2,1996.3,2001.5,2003.8,415.0,638.8,611.3,637.0,89.0,351.2,393.1,385.9,38.0,253.7,364.4,236.8,30.9,2321.2,2365.8,263565.7,623253.6,834502.9,6758.1,17450.6,23561.3
Service - other,13,12,61.4,75.0,1989.8,1990.5,1984.9,1983.5,1356.4,3300.8,1808.2,2306.1,279.0,992.8,2245.4,2442.8,162.0,575.3,1177.8,1273.0,61.8,4645.4,4734.5,523277.5,1073650.6,1156923.5,40252.1,89567.7,101134.7
Vehicle,3,3,21.7,5.9,2006.7,2006.7,2006.4,2006.5,182.5,241.9,235.1,231.1,22.0,25.3,27.1,26.8,9.0,207.7,181.6,202.1,8.5,657.2,669.8,5988.7,26403.7,30578.2,1996.2,7587.7,8166.0
Miscellaneous - fishing,3,1,2.6,4.0,1988.0,1988.0,1988.0,1988.0,360.0,360.0,400.1,400.1,45.0,45.0,114.4,114.4,51.0,51.0,64.0,64.0,1.5,115.9,118.1,27886.1,61856.7,70324.8,9295.4,21876.2,25932.9
Refrigerated bulk,1,1,1.6,1.6,1998.0,1998.0,1998.0,1998.0,162.9,162.9,162.9,162.9,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,0.9,69.7,71.0,4885.8,10675.7,12025.2,4885.8,10411.6,11241.4
