Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Burgas,1195,642,9219.0,14595.5,1997.9,2001.4,2006.5,2007.2,322.0,578.2,621.3,630.3,44.0,89.6,233.2,237.9,25.0,56.9,59.9,60.2,1726.2,132511.0,135055.2,10100528.1,26361964.7,33136622.1,8452.3,27862.4,34575.2
Varna East,818,573,4775.0,7596.7,1998.0,2000.4,2005.6,2006.0,248.1,526.8,680.7,707.8,57.0,117.5,244.1,250.4,26.0,60.3,84.3,84.5,1086.2,83162.0,84758.7,5283851.2,14131475.7,18593521.5,6459.5,23478.5,29819.3
Ignatievo,680,283,2860.9,3724.7,1996.9,1998.0,2001.1,2002.7,263.7,437.3,418.7,434.3,39.0,69.2,136.7,156.4,27.0,54.2,60.3,66.9,755.5,57764.7,58873.8,3516164.5,11507665.9,12935350.9,5170.8,18588.5,23333.1
Balchik,273,200,336.6,485.2,1989.5,1991.0,1990.9,1991.3,207.0,310.6,319.7,320.3,34.0,52.4,154.9,152.7,29.0,80.7,71.5,70.7,124.9,9469.7,9651.5,863043.6,2490932.7,3450543.0,3161.3,11533.2,15311.5
Akhtopol,46,39,88.3,140.0,1992.8,1993.7,1996.3,1996.6,304.8,372.1,280.5,274.3,29.0,73.1,46.9,40.1,66.0,127.4,124.7,119.4,29.0,2199.6,2241.9,245152.1,639623.8,884374.2,5329.4,17255.6,22958.0
Nessebar,25,22,52.5,76.1,1992.4,1993.2,2000.7,2001.3,275.2,339.4,255.0,227.0,33.0,77.8,80.5,74.9,48.0,55.1,66.5,63.8,12.5,948.0,966.2,96619.3,245877.3,341190.5,3864.8,13530.2,17891.5
Nikopol,14,6,7.0,8.6,1966.1,1966.7,1965.6,1965.6,301.3,291.0,303.4,285.2,39.0,42.4,71.7,69.8,9.0,22.8,19.0,18.9,2.0,149.2,152.0,28879.2,81797.7,117065.5,2062.8,6622.9,9491.5
Sozopol,4,4,154.0,234.6,2000.0,2000.0,1992.2,1992.6,1625.7,2947.5,1404.9,1267.4,178.0,446.8,248.2,227.2,157.0,480.0,68.9,76.3,32.4,2464.7,2512.0,110935.9,311587.4,433870.3,27734.0,126244.2,169111.6
Gurkovo,1,1,2.8,2.9,2013.0,2013.0,2013.0,2013.0,564.0,564.0,564.0,564.0,1466.0,1466.0,1466.0,1466.0,98.0,98.0,98.0,98.0,4.2,313.9,319.9,5016.6,14715.6,20293.8,5016.6,20097.7,25341.0
Oryakhovo,1,1,0.3,0.4,1967.0,1967.0,1967.0,1967.0,192.3,192.3,192.3,192.3,90.0,90.0,90.0,90.0,25.0,25.0,25.0,25.0,0.1,7.3,7.5,1246.5,3575.9,5138.9,1246.5,4063.0,5843.6
Kuklen,1,1,9.2,11.0,2008.0,2008.0,2008.0,2008.0,597.8,597.8,597.8,597.8,47.0,47.0,47.0,47.0,1.0,1.0,1.0,1.0,1.5,118.5,120.8,10195.9,39552.0,45131.6,10195.9,42692.1,52093.9
