Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,1537,704,2817.8,3942.7,1992.2,1995.5,1999.0,1998.8,225.2,410.0,479.4,472.8,43.0,75.7,199.4,195.6,31.0,59.8,90.8,89.4,803.9,61088.8,62261.7,5815384.1,17332860.1,24640237.6,3783.6,14527.6,19724.1
Bulk carrier,413,313,7439.5,12329.7,2003.0,2005.5,2008.7,2008.6,366.8,900.6,953.0,961.0,49.0,128.5,306.6,307.9,34.0,71.0,79.5,79.5,859.6,66319.8,67593.1,5037935.2,11599456.7,15467716.9,12198.4,45529.9,55538.3
Chemical tanker,350,173,1362.3,2141.1,2003.1,2006.9,2006.7,2006.7,223.9,432.7,387.3,387.2,32.0,78.7,156.6,160.1,23.0,39.9,53.3,51.8,566.3,43227.3,44057.3,1707731.0,6055093.6,7391029.7,4879.2,19576.3,24381.0
Container,339,42,1600.2,1980.8,2000.5,2000.8,2000.1,1999.9,236.2,366.3,304.7,302.5,29.0,44.1,63.0,62.5,20.0,44.8,23.3,23.3,462.9,35368.2,36047.2,1924271.1,7071506.5,7997707.0,5676.3,22154.7,26692.0
Oil tanker,168,88,3149.3,5696.5,2007.6,2007.4,2007.8,2007.8,483.1,523.2,554.1,558.9,76.0,146.3,173.4,174.8,28.0,80.3,53.8,54.1,655.9,50520.7,51490.7,3378061.4,6745018.5,7435713.5,20107.5,52360.3,65387.3
Ro-Ro,101,6,516.7,376.5,1985.7,1986.8,1982.6,1982.7,452.6,486.5,482.4,477.4,67.0,74.8,128.4,123.9,31.0,36.2,35.6,36.9,228.8,17583.3,17920.9,585294.3,2587415.8,1640595.4,5795.0,13849.7,16963.8
Liquefied gas tanker,46,13,148.9,157.7,2002.5,2005.5,2008.5,2008.3,329.2,434.4,369.8,372.1,36.0,41.4,47.5,48.1,28.5,39.0,49.3,50.1,55.2,4197.9,4278.5,119067.2,344957.2,380943.3,2588.4,14171.5,18635.9
Ferry-RoPax,44,1,397.5,202.4,1994.0,1994.0,1994.0,1994.0,634.0,634.0,627.4,627.4,52.0,52.0,53.7,53.7,21.0,21.0,21.2,21.2,89.8,6874.0,7006.0,1257261.3,3109107.7,3814895.1,28574.1,60994.3,55553.0
Service - tug,39,21,11.2,8.2,1997.2,1996.3,2000.4,2003.1,256.5,445.4,478.0,505.3,71.0,210.1,499.5,430.0,9.0,115.6,144.5,157.1,26.8,2010.2,2048.8,209054.2,494350.4,661908.4,5360.4,13841.4,18688.3
Service - other,13,12,28.9,28.5,1989.0,1989.6,1987.5,1983.6,598.1,1467.2,942.2,1032.3,51.0,287.5,185.7,104.2,23.0,209.8,488.1,639.5,20.7,1555.2,1585.0,199083.8,408476.3,440157.9,15314.1,34076.5,38477.2
Miscellaneous - fishing,4,2,2.1,2.3,1986.2,1984.5,1985.5,1987.1,180.6,179.6,189.0,196.9,30.5,42.5,38.7,32.6,41.0,41.0,44.3,57.6,1.1,86.5,88.2,16240.3,36024.1,40955.8,4060.1,9555.2,11327.1
Vehicle,3,3,29.7,7.9,2006.7,2006.7,2006.1,2006.1,370.2,344.1,321.4,307.7,37.0,32.3,40.1,39.4,5.0,23.7,12.2,13.3,2.8,212.7,216.7,7976.0,35165.7,40725.4,2658.7,10105.6,10875.9
Refrigerated bulk,1,1,1.4,1.4,1998.0,1998.0,1998.0,1998.0,142.5,142.5,142.5,142.5,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,0.8,64.0,65.2,4272.7,9336.2,10516.3,4272.7,9105.2,9830.9
