Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Honduras,163,30,2837.4,303.3,2007.2,2006.1,2008.5,2008.5,160.5,372.1,187.0,186.1,15.0,24.6,16.5,33.0,8.0,34.5,8.4,12.1,530.2,41049.0,41837.2,409128.9,3640662.1,4635924.2,2510.0,20481.5,25265.5
Mexico,159,38,4869.7,1446.0,2007.9,2007.3,2007.8,2013.3,293.0,533.2,363.6,560.4,16.0,183.1,52.0,92.0,9.0,50.5,21.6,68.4,969.6,75066.3,76507.6,2246234.3,9468558.7,10510257.7,14127.3,55904.9,60425.6
United States of America,128,39,4240.8,1026.0,2005.3,2004.9,2010.9,2007.2,826.0,1106.0,937.4,1021.7,67.0,104.4,69.0,94.1,10.0,86.4,11.6,27.7,737.3,56724.3,57813.5,1377936.6,7379934.1,9697369.6,10765.1,57744.7,73616.7
Guatemala,94,18,188.9,102.5,1995.6,2005.4,2007.7,2006.4,150.1,200.0,172.9,200.3,14.0,21.4,21.0,23.7,36.0,23.8,20.6,33.9,74.6,5706.3,5815.9,314939.8,903649.4,1054645.1,3350.4,9617.5,11078.3
Cayman Islands,24,9,512.9,70.4,2006.9,2008.3,2010.7,2008.9,441.6,564.0,608.0,528.8,35.5,41.3,43.6,40.0,10.0,8.7,9.9,9.9,87.8,6778.6,6908.8,134986.8,797075.4,1047255.8,5624.4,31951.7,41406.3
Cuba,18,8,564.2,256.1,2001.2,2001.2,2001.1,2001.3,641.1,634.0,640.8,633.5,38.0,40.1,38.7,40.3,13.0,16.6,10.6,17.4,127.0,9836.2,10025.1,418651.9,1480914.7,1506613.1,23258.4,77332.5,79506.7
Jamaica,18,10,551.7,124.5,2004.0,2006.1,2003.8,2005.2,698.4,787.7,806.2,802.9,53.5,58.5,53.6,62.8,30.0,40.9,14.1,38.2,119.8,9264.9,9442.8,324144.0,1151665.1,1256220.0,18008.0,60788.2,64725.7
Germany,7,5,1043.9,1351.0,2001.6,2001.4,2001.6,2001.5,5558.2,5619.8,5581.7,5582.7,359.0,369.2,367.6,367.7,24.0,25.6,25.0,25.0,149.4,11533.1,11754.5,1133975.3,4085384.8,4435054.1,161996.5,585095.4,682994.6
Costa Rica,5,3,362.4,38.4,2007.2,2006.0,2009.5,2008.8,793.7,760.5,774.7,772.5,43.0,53.7,42.8,44.7,6.0,21.8,5.9,8.7,75.2,5824.1,5935.9,95696.0,585427.2,684661.3,19139.2,104945.3,118082.9
Haiti,5,2,55.5,64.3,2006.4,2007.0,2006.3,2006.3,1350.8,1315.2,1506.4,1470.4,142.0,141.5,138.6,138.8,45.0,44.8,39.0,39.4,18.4,1410.0,1437.1,136654.7,335413.5,377900.0,27330.9,70893.7,80804.7
