,imp_code_str3,imp_name,HS2,Description,USD,tonne
0,440,Lithuania,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4064272131.561,8871186.424416
1,440,Lithuania,44,Wood and articles of wood; wood charcoal,297406962.59800005,1214067.445048
2,440,Lithuania,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",90090751.91999999,898628.376647
3,440,Lithuania,31,Fertilizers,122077978.195,720686.279715
4,440,Lithuania,72,Iron and steel,440462372.659,703224.544946
5,440,Lithuania,29,Organic chemicals,216800728.025,332983.765444
6,440,Lithuania,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",64756759.849,280689.50737199996
7,440,Lithuania,39,Plastics and articles thereof,464007217.618,228725.431701
8,440,Lithuania,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",47188226.955,224950.091047
9,440,Lithuania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1025889103.059,189589.467071
10,440,Lithuania,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",186384197.838,188507.383581
11,440,Lithuania,22,"Beverages, spirits and vinegar",114271679.416,155615.261342
12,440,Lithuania,73,Iron or steel articles,202385385.711,152645.261147
13,440,Lithuania,23,"Food industries, residues and wastes thereof; prepared animal fodder",60078641.099,120441.518336
14,440,Lithuania,08,"Fruit and nuts, edible; peel of citrus fruit or melons",63537291.89300001,91778.722456
15,440,Lithuania,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",44919479.159,84687.766585
16,440,Lithuania,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",616098911.26,76584.829698
17,440,Lithuania,70,Glass and glassware,47052758.834,70211.656792
18,440,Lithuania,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",94238968.613,58879.1396
19,440,Lithuania,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",38707477.634,55679.992918
20,440,Lithuania,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",165196111.616,54146.960770000005
21,440,Lithuania,38,Chemical products n.e.c.,108062430.17199999,47679.156258999996
22,440,Lithuania,17,Sugars and sugar confectionery,23818464.52,45164.470796
23,440,Lithuania,10,Cereals,11966381.624,44636.397529999995
24,440,Lithuania,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",118604770.371,39677.36858
25,440,Lithuania,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",241002785.761,37426.893143
26,440,Lithuania,05,Animal originated products; not elsewhere specified or included,7189984.531,31109.395083
27,440,Lithuania,40,Rubber and articles thereof,91534027.807,28411.449937999998
28,440,Lithuania,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",53048467.998,25595.728653
29,440,Lithuania,20,"Preparations of vegetables, fruit, nuts or other parts of plants",41012200.019999996,25323.492276
30,440,Lithuania,02,Meat and edible meat offal,41930622.752,24464.94663
31,440,Lithuania,83,Metal; miscellaneous products of base metal,59277993.585,22153.17233
32,440,Lithuania,07,Vegetables and certain roots and tubers; edible,26933446.575,20764.970888
33,440,Lithuania,76,Aluminium and articles thereof,60085901.148,14221.009847
34,440,Lithuania,21,Miscellaneous edible preparations,39689874.944,14188.580038
35,440,Lithuania,35,Albuminoidal substances; modified starches; glues; enzymes,22370501.694,11027.807462
36,440,Lithuania,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",23004863.604,10053.14195
37,440,Lithuania,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",17730644.164,9596.751897
38,440,Lithuania,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",31204201.141,8620.408972
39,440,Lithuania,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",10688873.697999999,8335.113272999999
40,440,Lithuania,69,Ceramic products,6577775.525,7218.570367
41,440,Lithuania,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",6869048.251,6027.4815960000005
42,440,Lithuania,55,Man-made staple fibres,14877564.467999998,5684.917795
43,440,Lithuania,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,1743218.904,5547.299254
44,440,Lithuania,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",3084264.985,5059.727688
45,440,Lithuania,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,6891517.6899999995,4653.2265050000005
46,440,Lithuania,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",20616259.489,4575.822631999999
47,440,Lithuania,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63013461.406,4171.648127
48,440,Lithuania,95,"Toys, games and sports requisites; parts and accessories thereof",31180718.232,4049.767436
49,440,Lithuania,96,Miscellaneous manufactured articles,16927576.625,3307.882161
50,440,Lithuania,74,Copper and articles thereof,18673915.189,3250.270266
51,440,Lithuania,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",10555829.355,3092.32405
52,440,Lithuania,09,"Coffee, tea, mate and spices",19466961.026,2891.943671
53,440,Lithuania,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,227886.281,2469.148197
54,440,Lithuania,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",11816171.75,1852.232349
55,440,Lithuania,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",3382642.9579999996,1754.8049070000002
56,440,Lithuania,54,Man-made filaments; strip and the like of man-made textile materials,8542076.207,1728.819922
57,440,Lithuania,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",29302871.634,1612.876708
58,440,Lithuania,26,"Ores, slag and ash",324974.004,1462.0567509999998
59,440,Lithuania,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",8837066.314,1253.6610660000001
60,440,Lithuania,18,Cocoa and cocoa preparations,3987738.838,1095.884088
61,440,Lithuania,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",194029.262,922.416188
62,440,Lithuania,41,Raw hides and skins (other than furskins) and leather,4141171.461,853.979934
63,440,Lithuania,79,Zinc and articles thereof,1743661.754,816.394082
64,440,Lithuania,60,Fabrics; knitted or crocheted,6251995.366,769.3186900000001
65,440,Lithuania,57,Carpets and other textile floor coverings,2121284.202,699.623481
66,440,Lithuania,62,Apparel and clothing accessories; not knitted or crocheted,16178286.945,579.972253
67,440,Lithuania,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",3578056.526,427.641386
68,440,Lithuania,13,"Lac; gums, resins and other vegetable saps and extracts",1547036.268,388.670242
69,440,Lithuania,30,Pharmaceutical products,19237286.167,363.070108
70,440,Lithuania,64,Footwear; gaiters and the like; parts of such articles,9459681.29,357.636865
71,440,Lithuania,61,Apparel and clothing accessories; knitted or crocheted,5095714.06,337.292399
72,440,Lithuania,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1683670.579,310.312656
73,440,Lithuania,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",4760589.979,291.56602699999996
74,440,Lithuania,78,Lead and articles thereof,444327.567,267.551476
75,440,Lithuania,89,"Ships, boats and floating structures",1192209.06,267.326774
76,440,Lithuania,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,635897.024,236.071579
77,440,Lithuania,45,Cork and articles of cork,533989.9130000001,178.438614
78,440,Lithuania,88,"Aircraft, spacecraft, and parts thereof",12633759.099,147.832688
79,440,Lithuania,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",907840.245,147.27673
80,440,Lithuania,37,Photographic or cinematographic goods,1728012.479,142.800466
81,440,Lithuania,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1155108.53,105.23781699999999
82,440,Lithuania,52,Cotton,887857.704,97.877785
83,440,Lithuania,81,"Metals; n.e.c., cermets and articles thereof",571005.174,79.72855
84,440,Lithuania,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",237098.956,66.277145
85,440,Lithuania,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",455974.55,54.711489
86,440,Lithuania,65,Headgear and parts thereof,855883.3350000001,46.743369
87,440,Lithuania,91,Clocks and watches and parts thereof,382046.89,27.732135
88,440,Lithuania,43,Furskins and artificial fur; manufactures thereof,1716158.544,20.249149
89,440,Lithuania,75,Nickel and articles thereof,288330.016,18.771581
90,440,Lithuania,92,Musical instruments; parts and accessories of such articles,370616.473,16.753788999999998
91,440,Lithuania,97,Works of art; collectors' pieces and antiques,288776.578,14.130633
92,440,Lithuania,80,Tin; articles thereof,11741.407,4.954349
93,440,Lithuania,93,Arms and ammunition; parts and accessories thereof,258.706,0.038537
94,440,Lithuania,50,Silk,2315.3669999999997,0.024794
95,440,Lithuania,01,Animals; live,0.419,1e-06
