,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,Description,USD,tonne,clean_desc
0,586,Pakistan,004,Afghanistan,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",35072721.89,1088863.714766,"Pakistan - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
1,364,Iran (Islamic Republic of),004,Afghanistan,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",20481523.425,610436.857345,"Iran (Islamic Republic of) - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
2,364,Iran (Islamic Republic of),004,Afghanistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",133046333.308,501458.26111900003,"Iran (Islamic Republic of) - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
3,795,Turkmenistan,004,Afghanistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",62207706.857,233477.104646,"Turkmenistan - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
4,586,Pakistan,004,Afghanistan,17,Sugars and sugar confectionery,105802339.254,184544.98876100002,Pakistan - Sugars and sugar confectionery
5,458,Malaysia,004,Afghanistan,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",48643999.402,151227.26951800002,"Malaysia - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
6,762,Tajikistan,004,Afghanistan,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",5101892.296,138565.003551,"Tajikistan - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
7,586,Pakistan,004,Afghanistan,07,Vegetables and certain roots and tubers; edible,3653585.851,54945.774908,Pakistan - Vegetables and certain roots and tubers; edible
8,398,Kazakhstan,004,Afghanistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",7161921.268,32679.888143,"Kazakhstan - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
9,586,Pakistan,004,Afghanistan,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",17215593.054,29628.957752000002,"Pakistan - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
10,364,Iran (Islamic Republic of),004,Afghanistan,39,Plastics and articles thereof,17096584.912,21192.189090999997,Iran (Islamic Republic of) - Plastics and articles thereof
11,356,India,004,Afghanistan,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",19118866.813,20700.319131,"India - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
12,364,Iran (Islamic Republic of),004,Afghanistan,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",8899690.907,18850.123627999998,"Iran (Islamic Republic of) - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
13,156,China,004,Afghanistan,40,Rubber and articles thereof,35824336.999,18173.292826,China - Rubber and articles thereof
14,586,Pakistan,004,Afghanistan,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,885723.163,17933.461516,Pakistan - Vegetable plaiting materials; vegetable products not elsewhere specified or included
15,404,Kenya,004,Afghanistan,09,"Coffee, tea, mate and spices",17216800.086,15338.052958,"Kenya - Coffee, tea, mate and spices"
16,398,Kazakhstan,004,Afghanistan,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",7153998.835,14455.29289,"Kazakhstan - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
17,704,Viet Nam,004,Afghanistan,09,"Coffee, tea, mate and spices",10314734.55,12888.818895,"Viet Nam - Coffee, tea, mate and spices"
18,586,Pakistan,004,Afghanistan,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",302123.409,12646.814012,"Pakistan - Products of the milling industry; malt, starches, inulin, wheat gluten"
19,364,Iran (Islamic Republic of),004,Afghanistan,07,Vegetables and certain roots and tubers; edible,1196052.441,11509.158922,Iran (Islamic Republic of) - Vegetables and certain roots and tubers; edible
20,392,Japan,004,Afghanistan,40,Rubber and articles thereof,7432638.278,10354.577278,Japan - Rubber and articles thereof
21,398,Kazakhstan,004,Afghanistan,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1309109.686,9996.978743000001,"Kazakhstan - Products of the milling industry; malt, starches, inulin, wheat gluten"
22,156,China,004,Afghanistan,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",15776476.719,9630.207778,"China - Paper and paperboard; articles of paper pulp, of paper or paperboard"
23,364,Iran (Islamic Republic of),004,Afghanistan,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1474660.681,9122.614486999999,"Iran (Islamic Republic of) - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"
24,784,United Arab Emirates,004,Afghanistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",6591342.654,8759.33925,"United Arab Emirates - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
25,795,Turkmenistan,004,Afghanistan,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",359230.915,8381.648288,"Turkmenistan - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"
26,643,Russian Federation,004,Afghanistan,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",5125915.088,8359.975331,"Russian Federation - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
27,784,United Arab Emirates,004,Afghanistan,17,Sugars and sugar confectionery,4277807.631,7671.380886,United Arab Emirates - Sugars and sugar confectionery
28,860,Uzbekistan,004,Afghanistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1372531.913,6918.500445000001,"Uzbekistan - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
29,392,Japan,004,Afghanistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",58717011.154,6590.852404,"Japan - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
30,586,Pakistan,004,Afghanistan,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",8831532.556,5977.5706040000005,"Pakistan - Paper and paperboard; articles of paper pulp, of paper or paperboard"
31,586,Pakistan,004,Afghanistan,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1103141.843,5642.335463,"Pakistan - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"
32,364,Iran (Islamic Republic of),004,Afghanistan,17,Sugars and sugar confectionery,2979969.035,5073.746964,Iran (Islamic Republic of) - Sugars and sugar confectionery
33,364,Iran (Islamic Republic of),004,Afghanistan,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1761212.064,5072.497738,"Iran (Islamic Republic of) - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
34,586,Pakistan,004,Afghanistan,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",3212904.08,4552.840957,"Pakistan - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"
35,860,Uzbekistan,004,Afghanistan,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",165626.308,4501.265105,"Uzbekistan - Products of the milling industry; malt, starches, inulin, wheat gluten"
36,643,Russian Federation,004,Afghanistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1022544.037,4499.910598,"Russian Federation - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
37,586,Pakistan,004,Afghanistan,72,Iron and steel,3388818.154,4234.997902,Pakistan - Iron and steel
38,364,Iran (Islamic Republic of),004,Afghanistan,72,Iron and steel,3418659.698,4202.991511,Iran (Islamic Republic of) - Iron and steel
39,156,China,004,Afghanistan,39,Plastics and articles thereof,4391139.303,4185.656334,China - Plastics and articles thereof
40,784,United Arab Emirates,004,Afghanistan,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",2636657.782,4100.603127,"United Arab Emirates - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
41,586,Pakistan,004,Afghanistan,39,Plastics and articles thereof,4771795.793,4045.0921150000004,Pakistan - Plastics and articles thereof
42,156,China,004,Afghanistan,72,Iron and steel,2286802.402,3957.6805729999996,China - Iron and steel
43,156,China,004,Afghanistan,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",1714622.331,3936.700074,"China - Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use"
44,356,India,004,Afghanistan,17,Sugars and sugar confectionery,979894.585,3508.207699,India - Sugars and sugar confectionery
45,364,Iran (Islamic Republic of),004,Afghanistan,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",6467493.572,3507.026727,"Iran (Islamic Republic of) - Paper and paperboard; articles of paper pulp, of paper or paperboard"
46,364,Iran (Islamic Republic of),004,Afghanistan,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1207978.339,3105.538216,"Iran (Islamic Republic of) - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster"
47,360,Indonesia,004,Afghanistan,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",844189.328,3098.68341,"Indonesia - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
48,398,Kazakhstan,004,Afghanistan,07,Vegetables and certain roots and tubers; edible,1507347.184,2917.683754,Kazakhstan - Vegetables and certain roots and tubers; edible
49,410,"Korea, Republic of",004,Afghanistan,22,"Beverages, spirits and vinegar",874165.995,2776.861307,"Korea, Republic of - Beverages, spirits and vinegar"
50,156,China,004,Afghanistan,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",605708.938,2697.1246889999998,"China - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"
51,364,Iran (Islamic Republic of),004,Afghanistan,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",13334390.397,2641.722451,"Iran (Islamic Republic of) - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
52,392,Japan,004,Afghanistan,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",13350508.654,2545.26683,"Japan - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"
53,586,Pakistan,004,Afghanistan,23,"Food industries, residues and wastes thereof; prepared animal fodder",2501790.175,2516.293776,"Pakistan - Food industries, residues and wastes thereof; prepared animal fodder"
54,050,Bangladesh,004,Afghanistan,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1375183.133,2295.488611,"Bangladesh - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
55,784,United Arab Emirates,004,Afghanistan,39,Plastics and articles thereof,2594451.811,2175.325589,United Arab Emirates - Plastics and articles thereof
56,031,Azerbaijan,004,Afghanistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",483608.61,2165.176269,"Azerbaijan - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
57,156,China,004,Afghanistan,09,"Coffee, tea, mate and spices",1403991.713,2126.843871,"China - Coffee, tea, mate and spices"
58,356,India,004,Afghanistan,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1260707.973,2098.774731,"India - Fruit and nuts, edible; peel of citrus fruit or melons"
