,imp_code_str3,imp_name,HS2,Description,USD,tonne
0,372,Ireland,88,"Aircraft, spacecraft, and parts thereof",8328867417.212,13412.123413999998
1,372,Ireland,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4952629159.939,10045390.532839
2,372,Ireland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3026991642.935,309244.377218
3,372,Ireland,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1993501263.383,183359.18776
4,372,Ireland,39,Plastics and articles thereof,1802023191.9789999,786470.055468
5,372,Ireland,29,Organic chemicals,965824977.491,175272.570687
6,372,Ireland,22,"Beverages, spirits and vinegar",787490965.325,768290.636339
7,372,Ireland,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",668868328.258,69828.122634
8,372,Ireland,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",644231905.547,618635.363688
9,372,Ireland,23,"Food industries, residues and wastes thereof; prepared animal fodder",633045200.281,2261378.6032
10,372,Ireland,73,Iron or steel articles,560022308.3429999,292063.323808
11,372,Ireland,72,Iron and steel,537375391.771,563973.579091
12,372,Ireland,30,Pharmaceutical products,502310917.40999997,3801.8835679999997
13,372,Ireland,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",424062228.036,106945.988573
14,372,Ireland,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",405211386.795,259139.133662
15,372,Ireland,31,Fertilizers,328744942.508,1413355.5696
16,372,Ireland,38,Chemical products n.e.c.,322380244.274,143398.968576
17,372,Ireland,44,Wood and articles of wood; wood charcoal,301256251.992,418757.39385299996
18,372,Ireland,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",287611913.842,25054.75709
19,372,Ireland,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",279176527.97,533174.207601
20,372,Ireland,02,Meat and edible meat offal,267894390.40899998,77858.664399
21,372,Ireland,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",259318493.031,116047.75823800001
22,372,Ireland,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",258132072.759,249160.300907
23,372,Ireland,20,"Preparations of vegetables, fruit, nuts or other parts of plants",245970904.753,156951.174166
24,372,Ireland,17,Sugars and sugar confectionery,228532111.172,379731.402768
25,372,Ireland,40,Rubber and articles thereof,223130828.621,65199.243043999995
26,372,Ireland,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",214009869.31,105253.434016
27,372,Ireland,76,Aluminium and articles thereof,213806856.989,62165.732987
28,372,Ireland,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",208816872.903,6610.211730999999
29,372,Ireland,10,Cereals,206201016.579,815245.184073
30,372,Ireland,08,"Fruit and nuts, edible; peel of citrus fruit or melons",161943662.42,119116.280031
31,372,Ireland,21,Miscellaneous edible preparations,159171032.353,50338.597607
32,372,Ireland,95,"Toys, games and sports requisites; parts and accessories thereof",150010952.483,31093.616359
33,372,Ireland,70,Glass and glassware,147465727.676,149354.40151
34,372,Ireland,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",147360452.755,38896.85776
35,372,Ireland,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",145105385.458,51443.742911
36,372,Ireland,37,Photographic or cinematographic goods,124145089.24000001,4182.8056830000005
37,372,Ireland,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",120296635.414,260865.697355
38,372,Ireland,07,Vegetables and certain roots and tubers; edible,100689133.632,87273.89128000001
39,372,Ireland,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",89762297.546,16238.176981999997
40,372,Ireland,09,"Coffee, tea, mate and spices",86419300.071,14420.922630000001
41,372,Ireland,83,Metal; miscellaneous products of base metal,85723819.417,27705.152480999997
42,372,Ireland,74,Copper and articles thereof,76391134.09200001,12284.883093
43,372,Ireland,35,Albuminoidal substances; modified starches; glues; enzymes,69631496.9,15046.887744
44,372,Ireland,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",67713094.155,186540.28723
45,372,Ireland,96,Miscellaneous manufactured articles,65405068.188,11762.570904
46,372,Ireland,89,"Ships, boats and floating structures",62878964.372,20028.257437
47,372,Ireland,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",58389996.707,9608.710058
48,372,Ireland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",53549100.620000005,577094.738632
49,372,Ireland,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",50615882.69800001,227.30667599999998
50,372,Ireland,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",50086721.523,9697.482231
51,372,Ireland,18,Cocoa and cocoa preparations,46308167.256000005,10037.747253
52,372,Ireland,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",43755232.307,7785.639542
53,372,Ireland,62,Apparel and clothing accessories; not knitted or crocheted,41833248.897,1939.556442
54,372,Ireland,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",41523127.41500001,7174.9165140000005
55,372,Ireland,69,Ceramic products,34853402.627,91526.78495
56,372,Ireland,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",34066669.449,53884.264956
57,372,Ireland,64,Footwear; gaiters and the like; parts of such articles,29900438.561,1468.65261
58,372,Ireland,61,Apparel and clothing accessories; knitted or crocheted,25397522.85,1450.297295
59,372,Ireland,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",24671899.005,4667.842758
60,372,Ireland,13,"Lac; gums, resins and other vegetable saps and extracts",23796064.178,2557.785244
61,372,Ireland,57,Carpets and other textile floor coverings,23255154.397,11712.199963000001
62,372,Ireland,81,"Metals; n.e.c., cermets and articles thereof",18896130.064,1150.32681
63,372,Ireland,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",18377328.63,2361.4987490000003
64,372,Ireland,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",17961963.669,2421.54775
65,372,Ireland,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",15827563.328999998,8306.816886
66,372,Ireland,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,15454811.669,14903.277805000002
67,372,Ireland,60,Fabrics; knitted or crocheted,10998244.951,2317.427985
68,372,Ireland,75,Nickel and articles thereof,10926954.849,805.4664159999999
69,372,Ireland,79,Zinc and articles thereof,10922600.26,3669.153073
70,372,Ireland,78,Lead and articles thereof,10657053.549,6267.826043
71,372,Ireland,05,Animal originated products; not elsewhere specified or included,9214348.495,47830.16605300001
72,372,Ireland,54,Man-made filaments; strip and the like of man-made textile materials,8052105.763,3601.812109
73,372,Ireland,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",5626637.865,621.788274
74,372,Ireland,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",4953656.999,292.38584399999996
75,372,Ireland,65,Headgear and parts thereof,4927075.339,378.344653
76,372,Ireland,93,Arms and ammunition; parts and accessories thereof,4300545.648,263.863638
77,372,Ireland,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",3383291.748,954.8978920000001
78,372,Ireland,26,"Ores, slag and ash",3369096.633,129048.007394
79,372,Ireland,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,3361081.544,1956.632999
80,372,Ireland,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",3265268.63,252.705248
81,372,Ireland,92,Musical instruments; parts and accessories of such articles,3238284.729,312.585532
82,372,Ireland,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",3124943.649,905.129952
83,372,Ireland,55,Man-made staple fibres,2923474.231,2115.54975
84,372,Ireland,91,Clocks and watches and parts thereof,2317889.823,482.00134
85,372,Ireland,45,Cork and articles of cork,768275.489,101.052285
86,372,Ireland,97,Works of art; collectors' pieces and antiques,623783.318,45.513862
87,372,Ireland,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",562000.8099999999,68.066171
88,372,Ireland,41,Raw hides and skins (other than furskins) and leather,498733.979,10.344026999999999
89,372,Ireland,80,Tin; articles thereof,399888.28,157.421676
90,372,Ireland,52,Cotton,367948.768,63.770517999999996
91,372,Ireland,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,285607.656,208.139197
92,372,Ireland,43,Furskins and artificial fur; manufactures thereof,191825.453,9.664101
93,372,Ireland,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,47815.518,55.845736
94,372,Ireland,50,Silk,27521.838,3.283887
95,372,Ireland,01,Animals; live,6872.075000000001,2.6696569999999995
