,imp_code_str3,imp_name,HS2,Description,USD,tonne
0,320,Guatemala,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2444174705.677,4117792.4511969998
1,320,Guatemala,72,Iron and steel,576364192.176,927066.649113
2,320,Guatemala,31,Fertilizers,156162535.314,638040.736953
3,320,Guatemala,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",29335606.01,530880.4706359999
4,320,Guatemala,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",423708664.62799996,457154.983421
5,320,Guatemala,39,Plastics and articles thereof,637126553.4,392107.408414
6,320,Guatemala,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",950336132.927,382128.2954200001
7,320,Guatemala,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",99011463.038,319223.16937
8,320,Guatemala,23,"Food industries, residues and wastes thereof; prepared animal fodder",137836476.872,268954.406062
9,320,Guatemala,10,Cereals,85035301.911,241170.23349199997
10,320,Guatemala,22,"Beverages, spirits and vinegar",111606424.30499999,183623.023261
11,320,Guatemala,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",435369210.033,97968.312312
12,320,Guatemala,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",68799591.456,97923.70003400001
13,320,Guatemala,44,Wood and articles of wood; wood charcoal,47107573.673999995,88738.72954
14,320,Guatemala,29,Organic chemicals,135239404.141,85550.28743
15,320,Guatemala,69,Ceramic products,29884457.045,84470.529366
16,320,Guatemala,73,Iron or steel articles,131499026.699,82206.988592
17,320,Guatemala,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",95328321.83999999,78911.75163299999
18,320,Guatemala,38,Chemical products n.e.c.,163220362.055,69903.838469
19,320,Guatemala,02,Meat and edible meat offal,55202796.411,64841.266509
20,320,Guatemala,70,Glass and glassware,34295082.659,62547.357292
21,320,Guatemala,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",25612272.298,55817.939976
22,320,Guatemala,40,Rubber and articles thereof,129929482.74599999,55674.623969
23,320,Guatemala,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",107755879.973,53039.559406
24,320,Guatemala,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",199259714.541,51804.498706
25,320,Guatemala,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",22314547.85,48441.514545
26,320,Guatemala,20,"Preparations of vegetables, fruit, nuts or other parts of plants",48388430.381000005,48420.902346
27,320,Guatemala,76,Aluminium and articles thereof,114195021.56,37665.37493799999
28,320,Guatemala,60,Fabrics; knitted or crocheted,87246314.977,34809.299102
29,320,Guatemala,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",84536654.42,34753.685545
30,320,Guatemala,17,Sugars and sugar confectionery,32594155.774,33126.576433
31,320,Guatemala,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",52648212.738,31969.456958
32,320,Guatemala,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",80198397.773,31918.351229
33,320,Guatemala,52,Cotton,77802732.075,30966.182252
34,320,Guatemala,54,Man-made filaments; strip and the like of man-made textile materials,67597386.242,28551.200869
35,320,Guatemala,55,Man-made staple fibres,79785809.291,28044.776153000003
36,320,Guatemala,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",46216655.666,26709.220811
37,320,Guatemala,21,Miscellaneous edible preparations,100361774.187,25686.31365
38,320,Guatemala,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",23752544.774,21123.311246
39,320,Guatemala,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",44765527.877,17341.311886
40,320,Guatemala,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",121530134.978,15360.3719
41,320,Guatemala,96,Miscellaneous manufactured articles,43099106.841,15095.806218000002
42,320,Guatemala,26,"Ores, slag and ash",803760.747,13897.563059000002
43,320,Guatemala,95,"Toys, games and sports requisites; parts and accessories thereof",39058223.442,13611.776625999999
44,320,Guatemala,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,6788289.924000001,13193.543862
45,320,Guatemala,08,"Fruit and nuts, edible; peel of citrus fruit or melons",18166263.564,12296.514603
46,320,Guatemala,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",30378484.975,10848.740794000001
47,320,Guatemala,83,Metal; miscellaneous products of base metal,33855982.547,10479.726159
48,320,Guatemala,07,Vegetables and certain roots and tubers; edible,13258202.548,9523.453723
49,320,Guatemala,35,Albuminoidal substances; modified starches; glues; enzymes,27516148.818,7808.1288
50,320,Guatemala,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",12423700.281,7707.768163000001
51,320,Guatemala,30,Pharmaceutical products,47728107.226,7296.469948
52,320,Guatemala,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",18860600.394,6079.32887
53,320,Guatemala,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,5784172.569,4421.740940000001
54,320,Guatemala,64,Footwear; gaiters and the like; parts of such articles,18244412.915,4113.0920559999995
55,320,Guatemala,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",13710118.168,3536.23913
56,320,Guatemala,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",2238391.853,3317.13676
57,320,Guatemala,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",8981433.419,3255.3569439999997
58,320,Guatemala,79,Zinc and articles thereof,7333761.599,2461.823604
59,320,Guatemala,09,"Coffee, tea, mate and spices",10945010.389,2444.261228
60,320,Guatemala,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",17990974.022,2344.075636
61,320,Guatemala,18,Cocoa and cocoa preparations,5546697.493,2252.884966
62,320,Guatemala,41,Raw hides and skins (other than furskins) and leather,9948055.325,2119.12822
