,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,Description,USD,tonne,clean_desc
0,316,Guam,344,"China, Hong Kong SAR",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",3315118.391,150.70029300000002,"China, Hong Kong SAR - Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
1,316,Guam,585,Palau,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1093547.514,80.90003200000001,"Palau - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
2,316,Guam,585,Palau,30,Pharmaceutical products,1075727.031,53.814142999999994,Palau - Pharmaceutical products
3,316,Guam,585,Palau,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",812080.687,525.023322,"Palau - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
4,316,Guam,585,Palau,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",676485.982,80.100247,"Palau - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
5,316,Guam,410,"Korea, Republic of",74,Copper and articles thereof,640485.874,199.625316,"Korea, Republic of - Copper and articles thereof"
6,316,Guam,344,"China, Hong Kong SAR",91,Clocks and watches and parts thereof,609238.575,27.060225,"China, Hong Kong SAR - Clocks and watches and parts thereof"
7,316,Guam,410,"Korea, Republic of",72,Iron and steel,580947.705,1957.818207,"Korea, Republic of - Iron and steel"
8,316,Guam,608,Philippines,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",519906.483,146.20620300000002,"Philippines - Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof"
9,316,Guam,585,Palau,38,Chemical products n.e.c.,482027.884,48.503116,Palau - Chemical products n.e.c.
10,316,Guam,608,Philippines,21,Miscellaneous edible preparations,460847.636,119.52785300000001,Philippines - Miscellaneous edible preparations
11,316,Guam,585,Palau,22,"Beverages, spirits and vinegar",346873.935,222.47031700000002,"Palau - Beverages, spirits and vinegar"
12,316,Guam,052,Barbados,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",321564.685,130.229339,"Barbados - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster"
13,316,Guam,410,"Korea, Republic of",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",314838.411,1054.7848510000001,"Korea, Republic of - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
14,316,Guam,203,Czechia,22,"Beverages, spirits and vinegar",300475.0,11.874,"Czechia - Beverages, spirits and vinegar"
15,316,Guam,585,Palau,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",289911.733,5.456036,"Palau - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
16,316,Guam,203,Czechia,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",278598.0,0.007,"Czechia - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"
17,316,Guam,585,Palau,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",246919.194,42.811730000000004,"Palau - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
18,316,Guam,585,Palau,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",244058.262,48.012169,"Palau - Fish and crustaceans, molluscs and other aquatic invertebrates"
19,316,Guam,702,Singapore,72,Iron and steel,217175.844,61.764471,Singapore - Iron and steel
20,316,Guam,410,"Korea, Republic of",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",210992.581,420.649715,"Korea, Republic of - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
21,316,Guam,250,France,08,"Fruit and nuts, edible; peel of citrus fruit or melons",204574.109,170.41460800000002,"France - Fruit and nuts, edible; peel of citrus fruit or melons"
22,316,Guam,585,Palau,40,Rubber and articles thereof,166758.123,47.676479,Palau - Rubber and articles thereof
23,316,Guam,585,Palau,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",160980.157,134.59470100000001,"Palau - Preparations of cereals, flour, starch or milk; pastrycooks' products"
24,316,Guam,585,Palau,39,Plastics and articles thereof,141410.13,7.596566,Palau - Plastics and articles thereof
25,316,Guam,410,"Korea, Republic of",09,"Coffee, tea, mate and spices",139579.131,43.654425,"Korea, Republic of - Coffee, tea, mate and spices"
26,316,Guam,372,Ireland,08,"Fruit and nuts, edible; peel of citrus fruit or melons",134818.431,14.311212,"Ireland - Fruit and nuts, edible; peel of citrus fruit or melons"
27,316,Guam,608,Philippines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",134652.839,3.7415030000000002,"Philippines - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
28,316,Guam,826,United Kingdom,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",124207.654,6.336317,"United Kingdom - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
29,316,Guam,585,Palau,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",115781.854,34.585041,"Palau - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"
30,316,Guam,585,Palau,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",114222.219,2.229702,"Palau - Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body"
31,316,Guam,422,Lebanon,09,"Coffee, tea, mate and spices",113440.71,9.133721,"Lebanon - Coffee, tea, mate and spices"
32,316,Guam,410,"Korea, Republic of",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",109872.877,0.727745,"Korea, Republic of - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
33,316,Guam,585,Palau,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",101461.524,6.418874,"Palau - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
34,316,Guam,585,Palau,73,Iron or steel articles,100711.138,6.709692,Palau - Iron or steel articles
35,316,Guam,344,"China, Hong Kong SAR",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",100092.765,0.197185,"China, Hong Kong SAR - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
36,316,Guam,380,Italy,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",97312.434,0.441305,"Italy - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"
37,316,Guam,585,Palau,18,Cocoa and cocoa preparations,95004.949,6.636267,Palau - Cocoa and cocoa preparations
38,316,Guam,052,Barbados,38,Chemical products n.e.c.,80106.547,50.60079,Barbados - Chemical products n.e.c.
39,316,Guam,585,Palau,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",69736.222,14.007914000000001,"Palau - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster"
40,316,Guam,052,Barbados,21,Miscellaneous edible preparations,69624.946,13.399688,Barbados - Miscellaneous edible preparations
41,316,Guam,608,Philippines,73,Iron or steel articles,68927.959,73.577495,Philippines - Iron or steel articles
42,316,Guam,702,Singapore,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",63981.405,2.0451859999999997,"Singapore - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
