Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,1538,101,65172.3,6036.7,2000.9,2003.2,2005.2,2004.4,283.5,605.2,448.4,432.7,21.5,43.3,49.7,49.2,9.0,13.9,11.6,12.1,12971.2,993096.3,1012163.8,14474482.2,95771436.5,112569633.5,9411.2,55015.2,61588.7
Container,924,194,128008.0,147251.3,2002.2,2005.3,2005.7,2005.7,890.3,3473.0,2970.4,2952.0,70.0,243.7,475.8,474.6,17.0,23.4,21.0,21.0,14792.6,1143008.7,1164954.5,88644265.0,249297359.5,284531285.6,95935.4,314966.3,367821.2
Ro-Ro,910,20,629.2,484.4,1996.4,1998.4,1999.3,1996.8,195.1,608.3,553.2,347.3,21.0,49.0,351.6,240.1,8.0,9.4,17.1,22.8,488.6,36906.4,37615.0,1129372.8,7158386.6,3715558.6,1241.1,3002.6,4032.2
Oil tanker,416,265,49718.5,91926.5,2006.3,2007.6,2008.1,2008.1,1239.4,2355.7,2577.6,2612.4,197.5,315.2,604.2,612.7,42.0,73.0,82.7,82.5,6012.0,462459.2,471338.4,44989382.8,84209545.4,98233341.9,108147.6,272021.1,335561.5
General cargo,280,63,1631.9,2093.1,1993.1,2003.7,2003.3,2002.8,355.9,1214.5,1118.0,1141.5,31.0,168.2,269.2,264.9,25.0,82.4,90.3,89.5,327.0,24955.9,25435.1,1560820.4,4997414.7,7153012.3,5574.4,25903.2,34579.2
Chemical tanker,247,172,8966.1,14859.5,2009.0,2009.1,2009.5,2009.5,1175.8,1483.9,1473.1,1471.0,152.0,189.9,252.5,252.8,42.0,56.6,61.8,61.7,1557.3,119717.0,122015.6,3612486.3,22529051.4,26092244.4,14625.5,106781.8,130831.4
Bulk carrier,135,65,3767.8,6370.9,1996.6,2006.1,2005.3,2005.6,859.2,1567.1,1087.7,1088.0,91.0,218.1,306.9,308.6,29.0,91.6,74.6,76.9,382.9,29319.1,29882.1,2234671.3,5234398.6,6653116.4,16553.1,61555.9,74595.0
Service - tug,103,39,42.5,37.3,1985.6,1991.6,1998.9,1998.8,310.4,887.1,986.6,949.5,50.0,532.0,529.6,388.7,76.0,186.1,177.1,142.6,104.4,7837.4,7987.9,954862.9,2257963.4,3023291.0,9270.5,23938.1,32320.5
Vehicle,59,37,6126.1,2117.1,2006.2,2008.5,2006.5,2006.3,974.9,2063.0,1971.0,2069.0,76.0,159.5,322.6,330.1,12.0,26.5,22.3,22.8,364.0,28134.2,28674.3,2143888.4,9452249.1,10946667.8,36337.1,138117.3,148644.5
Service - other,42,25,355.2,183.1,1991.0,1997.0,2001.4,2001.9,501.6,2335.3,2375.2,2456.1,74.5,446.7,1346.6,1408.7,156.0,341.2,311.3,348.3,131.5,9894.3,10084.3,1277765.4,2621694.1,2825034.1,30423.0,67696.3,76438.7
Liquefied gas tanker,33,21,995.8,1045.7,2005.7,2008.7,2012.3,2011.9,1155.3,1549.7,1510.4,1560.3,107.0,168.4,218.1,226.7,41.0,47.9,47.2,49.5,168.8,12552.9,12793.9,409680.6,1962099.7,1819928.7,12414.6,86300.8,124581.5
Ferry-pax only,26,3,11.2,3.0,1998.8,1974.7,2000.5,2000.2,180.7,668.5,185.0,182.6,20.0,71.3,23.9,23.7,5.5,8.8,7.8,8.0,5.8,434.0,442.4,89585.0,244266.9,315656.2,3445.6,9427.7,12470.8
Ferry-RoPax,16,2,89.8,5.7,1996.2,1997.5,1994.1,1994.2,689.5,765.7,1838.7,1775.7,114.0,129.5,1326.0,1317.0,31.0,34.5,18.1,19.1,73.1,5486.0,5591.3,39508.7,96092.7,119060.0,2469.3,5302.8,5202.9
Refrigerated bulk,1,1,16.1,17.1,1992.0,1992.0,1992.0,1992.0,1231.1,1231.1,1231.1,1231.1,76.0,76.0,76.0,76.0,27.0,27.0,27.0,27.0,5.8,440.2,448.7,50877.2,111169.1,125221.5,50877.2,108418.7,117059.6
Miscellaneous - fishing,1,1,0.3,0.3,1996.0,1996.0,1996.0,1996.0,1475.1,1475.1,1475.1,1475.1,165.0,165.0,165.0,165.0,232.0,232.0,232.0,232.0,1.0,75.0,76.4,1784.8,3959.1,4501.1,1784.8,4200.5,4979.5
