Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
South Riding Point,50,46,8260.5,15503.7,2008.1,2007.5,2012.0,2012.0,1169.6,2255.7,3009.5,3115.0,120.5,230.0,551.5,563.9,24.5,36.2,44.7,45.6,657.0,50754.0,51728.5,5783336.0,11406378.9,12760163.0,115666.7,305804.9,378538.5
San Andros,50,9,5.3,7.5,2003.7,2001.7,2001.8,2002.9,146.2,209.6,191.9,183.7,19.0,28.8,43.6,40.0,4.5,6.1,6.9,6.6,13.4,1006.3,1025.6,33921.2,219997.1,119742.6,678.4,1677.7,2361.3
West End,49,41,4811.6,4506.2,2004.3,2005.0,2010.6,2009.4,1049.1,1673.4,2000.4,2174.7,91.0,155.7,488.4,504.0,7.0,11.9,7.1,9.6,533.2,38300.7,39036.1,1942802.0,7991165.8,8839476.0,39649.0,191385.5,259274.9
Cape Eleuthera,48,10,2057.7,205.7,2002.6,2004.0,2002.7,2002.6,393.5,441.9,420.6,423.4,40.0,37.6,35.3,35.9,7.0,6.0,6.8,6.9,418.0,32105.0,32721.4,378986.0,3026113.4,3641276.9,7895.5,55751.0,64653.9
The Bight,27,10,1213.1,1275.2,2002.9,2000.6,2013.3,2012.1,340.3,1730.8,6932.1,5984.4,49.0,205.6,974.6,882.5,5.0,10.8,17.2,25.7,86.2,5928.4,6042.2,330153.6,1918945.2,1642664.8,12227.9,84558.4,125668.4
Cockburn Town,24,15,799.0,791.7,2003.9,2003.3,2006.4,2005.1,458.6,1289.6,1701.4,1843.4,60.0,122.8,290.5,356.7,2.5,2.8,2.3,3.6,71.5,5498.7,5604.3,473032.4,1466840.1,1605726.0,19709.7,64738.5,73637.2
Bock Cay,14,9,86.9,12.1,2006.4,2006.2,2008.9,2007.9,346.4,409.2,370.7,388.7,45.0,45.3,21.7,36.7,11.5,14.1,33.1,24.4,19.4,1485.5,1514.0,13914.2,197292.7,172448.6,993.9,8129.4,11596.2
Congo Town,13,4,5.5,8.3,1999.5,1985.0,1981.3,1978.8,274.1,894.3,783.6,965.5,52.0,168.8,350.9,383.8,3.0,7.8,20.3,22.4,3.7,274.4,279.7,27465.4,102176.3,105422.3,2112.7,6448.9,9213.4
Green Turtle Cay,7,6,374.1,206.1,1993.7,1996.2,2003.3,2003.6,321.3,2846.3,6814.0,4414.7,29.0,159.0,272.8,278.2,13.0,124.5,630.3,571.7,76.0,5871.4,5984.2,220556.0,453417.8,529039.1,31508.0,79900.5,88555.4
Stella Maris,7,4,10.4,13.1,1993.1,1993.5,1999.4,1999.4,438.4,2304.0,2897.2,2871.0,45.0,230.6,1181.9,1181.2,17.0,36.1,148.7,148.5,4.2,314.8,320.8,58846.6,10505.7,16127.8,8406.7,21826.9,27788.2
