Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Freeport,2087,756,189341.2,240590.4,2000.2,2005.6,2006.1,2006.5,861.9,2229.5,2053.9,2609.0,72.0,256.5,480.3,513.9,17.0,71.5,35.7,41.8,24016.1,1849894.4,1885412.4,134517166.3,362215596.6,416296027.9,64454.8,206634.9,245122.3
Nassau,1045,121,31507.0,4871.9,1999.1,2003.2,2006.1,2004.9,207.9,1014.2,497.9,619.4,23.0,82.6,92.5,164.1,9.0,27.8,14.2,23.5,5350.7,409323.9,417182.9,7823026.2,47270448.1,55965715.4,7486.1,40252.8,45788.9
Great Harbour Cay,303,53,8869.7,2314.8,2002.0,2002.4,2003.5,2006.0,210.3,726.6,525.6,951.9,17.0,74.8,85.8,226.9,9.0,46.0,17.9,23.2,1705.3,130534.3,133040.6,3636368.9,15367586.3,16196224.2,12001.2,46198.9,48285.3
Little San Salvador,186,29,9088.0,1100.1,2003.0,2003.0,2004.6,2004.8,495.1,623.9,558.8,631.1,38.0,47.1,44.1,74.0,8.0,13.6,8.0,8.5,1950.6,150443.4,153331.9,3040818.9,15829355.9,17648011.0,16348.5,75459.0,79828.5
Gorda Cay,184,29,8398.0,2015.2,2007.2,2002.9,2008.2,2006.5,279.7,1039.2,428.9,851.0,17.0,98.7,60.1,166.9,10.0,40.0,15.3,57.9,1568.1,120129.8,122436.3,1052980.7,9315014.3,12040033.3,5722.7,48280.8,61537.9
Clifton Pier,180,59,1691.7,2739.0,1994.7,2003.6,2009.2,2009.5,466.8,978.3,1070.8,1132.1,67.5,104.2,151.9,154.5,45.0,54.7,55.8,56.9,347.1,26611.5,27122.4,1492200.1,4955628.0,5772273.0,8290.0,37092.3,45852.4
Marsh Harbor,175,22,542.1,698.2,1987.0,1999.6,2002.6,2005.2,226.9,952.2,1016.7,1091.1,26.0,136.5,422.9,492.9,10.0,73.2,166.1,183.0,167.6,12777.8,13023.1,692605.3,2863681.4,1906883.0,3957.7,9777.7,12265.1
Harbour Island,83,24,853.1,779.9,2003.4,1999.5,2004.5,2005.9,203.2,749.5,1001.5,1117.5,26.0,93.7,118.7,174.6,9.0,46.8,45.2,76.7,158.6,12114.6,12347.2,496258.1,2002200.3,2059783.3,5979.0,22063.5,26472.1
Rock Sound,76,11,556.5,67.5,2003.4,2003.9,1994.3,1996.0,225.6,347.8,735.7,545.5,27.0,33.6,50.3,49.3,20.5,16.3,33.1,32.3,158.0,12016.1,12246.8,308174.4,1426496.3,1251251.8,4054.9,13847.6,14086.7
Matthew Town,72,37,734.8,1120.9,2008.6,2006.4,2009.0,2009.1,788.7,986.3,1174.0,1272.6,90.0,147.5,230.2,242.5,58.0,58.2,54.2,53.3,112.1,8556.9,8721.2,940862.9,2464152.5,3308793.0,13067.5,47685.1,60215.4
Great Exuma Island,68,7,12.2,19.3,2005.2,2005.0,2005.0,2005.3,300.4,300.9,330.6,334.5,38.5,38.6,49.2,50.4,6.5,8.6,16.2,16.4,33.4,2507.3,2555.5,70136.7,540726.9,255164.0,1031.4,2517.1,3588.2
South Riding Point,64,53,6475.2,11639.3,2007.1,2006.8,2009.8,2009.9,1149.6,1591.6,1607.8,2142.0,158.0,348.9,513.7,534.9,31.0,72.9,132.4,139.1,651.8,50018.3,50978.6,5119142.0,10390362.3,11726133.2,79986.6,206566.6,255764.2
West End,48,41,2873.1,2519.5,2005.0,2005.1,2007.5,2006.5,987.4,1183.3,1206.3,1250.0,79.0,138.0,152.3,216.0,16.5,38.1,28.9,48.0,399.7,30551.3,31137.9,1377126.7,4898455.3,6039682.3,28690.1,117569.8,148031.9
Cape Eleuthera,40,12,2322.4,257.3,2003.6,2001.6,2006.0,2004.8,555.4,600.2,565.4,563.6,40.0,44.3,40.6,42.9,8.0,12.0,8.2,8.2,429.2,33030.3,33664.5,125067.8,2827848.3,3778275.9,3126.7,63091.5,81933.8
San Andros,31,11,3.2,4.2,2002.2,2000.8,2002.3,2002.8,142.5,176.8,167.7,163.1,17.0,26.9,30.5,28.4,5.0,18.2,31.9,28.7,10.5,792.0,807.2,16219.8,111002.2,54479.2,523.2,1287.2,1813.6
Cockburn Town,26,15,1299.1,1354.6,2002.4,2002.7,2007.0,2007.1,432.3,1497.3,3217.8,3194.9,48.5,138.5,488.9,482.4,15.5,23.9,16.4,17.6,152.1,11737.4,11962.8,648580.3,2043411.7,2297344.1,24945.4,90812.0,107972.4
