Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Nassau,1044,63,6724.6,806.2,1999.8,2000.7,2001.4,1999.9,121.4,224.4,188.6,175.8,15.0,138.5,50.6,46.9,8.0,14.2,13.7,18.6,1639.0,126130.7,128552.4,2602873.2,12987019.1,13252291.0,2493.2,10155.2,11151.4
Freeport,477,106,2512.1,1956.6,1997.3,2003.8,2003.6,2006.6,129.7,317.0,243.8,312.5,15.0,82.2,95.4,187.9,14.0,47.7,25.2,40.0,670.1,51545.9,52535.6,1814321.4,6508798.3,6739910.0,3803.6,13088.4,15554.5
Clifton Pier,226,32,82.5,128.7,1994.5,2003.3,2008.0,2008.5,151.2,246.5,174.5,173.4,19.0,67.6,41.7,40.7,19.5,29.3,33.3,32.0,78.6,5938.7,6052.7,218213.1,246271.4,290226.6,965.5,2959.1,3753.5
Great Harbour Cay,224,45,2665.0,420.6,2002.2,2001.4,2002.3,2003.2,107.6,249.5,216.6,215.5,14.0,31.0,30.7,36.8,11.0,37.7,30.8,35.9,554.7,42721.2,43541.4,1145875.0,4601230.2,4763624.8,5115.5,18477.2,18874.1
Marsh Harbor,183,21,45.6,48.1,1988.0,1998.0,1984.1,1984.5,130.7,210.1,194.1,178.3,14.0,38.5,67.6,48.5,11.0,25.3,25.8,32.0,57.7,4334.7,4417.9,192154.4,929585.1,477926.9,1050.0,2615.3,3548.9
Great Exuma Island,162,15,44.4,68.5,2009.7,2002.7,2007.9,2008.1,143.8,271.2,414.8,438.2,17.0,111.6,828.6,885.2,10.0,14.8,35.9,33.9,95.6,7185.3,7323.2,114217.5,518467.8,306482.6,705.0,2009.3,2708.5
Harbour Island,134,22,42.9,37.1,1998.9,1997.1,1999.8,2005.1,132.1,188.9,177.8,173.3,14.0,27.4,91.3,147.3,17.0,16.9,22.9,36.0,50.5,3800.8,3873.8,97183.0,223756.6,158020.3,725.2,1934.2,2444.3
Little San Salvador,105,18,1422.8,137.7,1997.4,1998.2,1999.7,1999.5,181.4,182.7,193.0,191.5,16.0,15.2,16.3,16.5,8.0,29.1,13.6,16.1,393.9,30503.3,31088.9,497540.3,2396495.7,2595173.0,4738.5,20334.9,21015.2
The Bight,87,18,65.9,96.0,2009.2,2002.4,2002.3,2002.9,144.4,415.9,561.1,527.4,14.0,73.5,286.0,309.5,18.0,13.8,23.3,20.4,59.1,4455.7,4541.3,108767.9,464721.1,372063.7,1250.2,4083.2,5358.1
Rock Sound,85,13,293.4,32.6,2002.2,1997.8,1997.3,1997.3,118.0,176.1,246.7,214.4,12.0,15.9,18.4,19.1,18.0,34.7,32.3,33.5,117.9,9071.5,9245.7,191393.0,682866.1,615114.0,2251.7,6836.4,6448.1
Green Turtle Cay,59,6,10.5,13.0,1997.4,1992.5,2002.2,2001.2,160.2,246.6,225.6,227.9,22.0,28.1,25.6,26.5,84.0,93.0,192.1,183.4,14.0,1051.4,1071.6,30253.1,55767.4,73998.1,512.8,1598.3,2183.5
San Andros,51,14,6.7,9.9,2003.0,1998.8,2001.5,2002.0,95.1,156.0,90.9,87.3,13.0,19.9,23.5,20.9,4.0,17.8,9.4,8.6,8.4,631.0,643.1,29588.8,166233.9,101185.0,580.2,1487.7,2064.2
Stella Maris,42,12,8.2,10.7,1997.0,2000.2,1999.4,1998.6,201.4,366.6,399.6,391.7,22.0,43.2,124.2,121.4,12.5,29.5,59.2,61.8,17.6,1319.9,1345.3,44432.5,84917.9,60255.5,1057.9,2786.5,3684.0
Cape Eleuthera,42,11,593.7,65.2,1999.8,1998.3,2000.6,2001.1,248.4,247.2,247.4,245.8,17.0,27.8,17.5,17.5,8.0,29.6,9.1,9.7,199.1,15299.9,15593.7,156108.1,1008054.6,1172000.1,3716.9,21292.8,24047.4
Cockburn Town,38,15,247.6,48.9,2003.2,1999.8,1999.2,2000.6,191.2,421.3,1380.9,489.1,25.0,31.5,40.3,37.7,13.5,35.2,107.9,64.3,60.9,4665.1,4754.6,180471.1,645010.6,572038.1,4749.2,14371.4,14017.2
