Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United States of America,3504,613,77763.7,56218.4,1999.3,2005.3,2005.1,2006.6,226.3,968.2,493.0,850.1,24.0,157.1,119.7,221.4,10.0,53.9,31.4,55.7,14216.5,1083137.2,1103933.5,42021773.6,146727295.9,166532503.4,11992.5,43475.3,50870.8
Turks and Caicos Islands,191,24,1797.4,300.6,1992.1,1995.2,1999.6,1996.6,419.1,483.9,365.1,409.8,44.0,63.4,25.8,49.8,9.0,19.6,7.5,17.4,501.2,38650.1,39392.2,1006856.7,3936814.7,3992832.9,5271.5,20072.1,23841.3
Mexico,126,79,10411.2,9109.6,2002.2,2004.1,2005.9,2004.9,1184.2,1337.1,1295.9,1280.7,103.0,163.8,131.8,152.2,26.0,59.9,35.3,47.5,1351.3,104184.2,106184.5,5842846.6,18037785.5,21197422.5,46371.8,157339.6,187240.9
Jamaica,75,38,3877.1,1787.4,2006.9,2006.4,2009.0,2006.9,725.5,937.9,749.7,1030.5,52.0,170.7,82.8,180.6,9.0,77.0,18.0,42.5,547.8,42352.8,43166.0,1313201.7,5571964.1,6892698.4,17509.4,76565.9,93960.0
Virgin Islands (U.S.),73,24,7227.3,1364.1,2008.8,2008.4,2010.5,2009.4,851.7,1104.0,865.3,996.3,45.0,145.7,56.1,115.1,9.0,53.3,15.1,50.3,1152.0,88573.6,90274.2,401110.3,8107226.6,11371747.7,5494.7,104822.9,144501.3
South Africa,51,15,11796.2,16274.7,2007.6,2006.1,2007.6,2008.0,7007.0,7007.2,7101.7,7194.9,430.0,504.0,528.1,568.1,17.0,15.0,16.9,15.6,1791.8,138573.7,141234.4,11370190.7,35414817.0,39761032.3,222944.9,764063.9,912133.7
Spain,47,40,15664.5,19501.2,2005.4,2005.6,2005.8,2006.1,4233.9,4201.4,4217.9,4201.5,281.0,331.8,293.9,305.2,20.0,28.9,25.8,28.2,1654.2,128120.7,130580.6,10041643.2,25981339.7,29930256.1,213652.0,682739.2,801162.8
Dominican Republic,47,38,1487.5,1784.1,2001.1,2005.6,2008.0,2008.1,927.2,1091.3,923.4,1051.9,89.0,115.6,141.7,170.3,27.0,104.0,32.7,37.8,233.4,18039.0,18385.4,1028822.2,3817570.2,4280351.1,21889.8,91535.8,108570.6
China,37,26,32551.1,36732.7,2006.8,2006.7,2006.8,2006.9,11919.1,10661.2,11202.3,10914.7,707.0,666.2,725.8,726.7,17.0,18.5,18.8,18.9,3378.6,261712.3,266737.2,19116563.0,54270422.7,62696303.7,516663.9,1770388.9,2072560.5
Portugal,34,17,8793.3,10058.5,2002.9,2002.0,2004.0,2004.2,3592.5,3484.2,3608.1,3605.8,207.5,250.4,212.5,214.5,13.0,36.8,17.0,18.1,1101.1,85286.5,86924.0,6550644.1,16885737.7,19111606.5,192666.0,577358.6,666359.6
