Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,556,170,47702.3,54358.8,2005.1,2006.0,2008.7,2008.6,1222.6,1742.5,1807.4,1779.8,102.5,130.7,192.9,193.8,29.0,33.5,37.0,37.1,5382.9,416395.2,424390.0,31644519.5,94632919.1,108470900.1,56914.6,199601.4,235702.3
Bulk carrier,536,496,116922.8,218375.1,2010.0,2010.1,2009.3,2009.3,3316.6,4042.6,4269.6,4297.1,322.5,425.9,575.4,577.6,10.0,25.2,18.5,18.2,7248.4,561343.0,572120.8,51283897.1,119914138.9,140655485.2,95678.9,332134.2,396527.2
Oil tanker,128,96,47349.8,90064.5,2006.4,2005.9,2007.2,2007.2,3416.5,5089.6,5125.3,5168.1,313.0,539.7,646.6,646.0,15.0,19.9,13.5,13.0,3664.9,283591.4,289036.4,31587681.3,59145185.5,65239853.1,246778.8,660145.6,808898.6
Liquefied gas tanker,95,60,35653.7,30550.9,2009.6,2010.5,2010.2,2010.5,3539.8,5181.8,4914.9,4994.4,256.0,356.6,422.4,439.0,8.0,22.4,15.2,17.4,4185.1,261114.6,266128.0,7259759.9,53294549.6,44418696.3,76418.5,683403.8,1059074.3
Miscellaneous - fishing,70,53,1372.2,1099.0,2002.7,2002.4,2004.6,2004.7,6266.4,13247.1,13731.3,15024.0,747.0,1695.1,3320.3,3329.2,79.5,444.3,717.3,692.5,619.0,46505.0,47397.9,7728454.9,17143202.9,19490085.8,110406.5,259836.6,308020.6
General cargo,64,35,3970.8,4985.8,2003.4,2005.8,2004.9,2005.1,1782.4,4367.2,4500.7,4477.0,213.5,473.0,610.7,604.3,18.5,62.8,72.5,73.4,447.4,34459.4,35121.0,2633988.2,8930476.6,12939263.5,41156.1,215481.7,289457.9
Refrigerated bulk,57,35,1102.7,1195.8,1992.6,1992.9,1998.2,1998.1,4016.5,5228.7,4299.8,4149.6,463.0,585.9,823.1,812.9,77.0,199.9,141.6,149.0,750.6,56817.9,57908.8,3547524.2,7751512.7,8731350.1,62237.3,132626.9,143197.2
Chemical tanker,56,41,3735.9,6139.1,2008.8,2008.4,2007.5,2007.5,2286.7,3459.7,2804.6,2819.4,208.0,346.0,462.7,462.9,29.0,37.9,35.2,34.4,531.6,41135.3,41925.1,1563587.4,9555869.4,11137301.3,27921.2,199538.4,245817.2
Cruise,41,19,1076.2,124.7,1995.4,1997.0,2001.1,1999.6,149.0,676.9,562.3,555.8,15.0,47.9,90.1,95.0,36.0,31.6,39.3,37.5,315.8,24461.2,24930.9,470224.3,2677718.8,3244752.3,11468.9,55800.2,61001.6
Vehicle,32,28,3485.8,1145.3,2006.8,2007.1,2004.6,2004.3,2217.8,2125.0,1851.9,1883.9,153.0,138.1,236.5,245.4,5.0,6.6,7.1,6.9,211.0,16343.0,16656.8,1159811.4,5113524.5,5921982.5,36244.1,137763.8,148264.1
Service - tug,22,19,195.6,158.1,2005.3,2004.6,2010.6,2011.0,3363.1,3897.7,3817.1,4019.9,592.5,912.1,1093.8,1238.5,11.0,23.7,39.3,37.2,123.1,9412.7,9593.5,4043548.8,9561775.8,12802701.0,183797.7,474598.6,640788.6
Service - other,13,10,351.7,197.3,1996.3,1998.9,2000.8,2000.3,3105.4,3730.3,4303.2,4160.2,318.0,407.2,663.8,658.0,59.0,235.8,304.5,206.0,98.3,7503.3,7647.4,1377026.2,2825355.4,3044491.5,105925.1,235701.1,266140.0
Ro-Ro,1,1,3.1,1.6,2013.0,2013.0,2013.0,2013.0,131.4,131.4,131.4,131.4,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,0.7,52.8,53.8,1699.5,3131.6,3651.2,1699.5,3994.4,4240.1
