Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Maputo,219,115,2632.6,3622.8,2001.9,2003.7,2004.5,2004.8,528.8,697.0,582.7,577.7,47.0,104.1,69.1,67.6,56.0,101.0,94.7,96.4,540.3,41591.8,42390.3,2801255.2,9424809.4,10587807.9,12791.1,47000.6,55686.8
Beira,175,108,2346.6,3463.9,2002.9,2005.2,2004.6,2005.1,570.4,1003.2,597.5,597.9,51.0,143.7,102.4,102.0,69.0,150.6,153.0,153.7,510.1,39370.6,40126.6,2277901.8,7366460.2,8322544.2,13016.6,49066.4,58504.9
Nacala Porto,76,46,812.3,1220.4,2002.3,2006.5,2003.5,2004.5,548.8,768.7,507.0,494.4,43.0,104.0,75.1,76.7,62.0,157.8,166.0,134.4,213.3,16452.3,16768.1,835909.4,2368979.8,2695101.9,10998.8,37650.4,44461.2
Quelimane,25,6,48.4,67.1,2008.3,2010.7,2009.1,2008.6,496.2,1276.6,539.4,520.5,67.0,1560.7,499.5,390.6,44.0,43.9,58.9,60.1,24.5,1851.3,1886.9,153250.1,411005.3,568729.5,6130.0,22020.5,28541.6
Porto Amelia,23,12,58.0,70.0,2005.1,2006.8,2008.1,2006.8,150.2,801.4,242.4,189.5,15.0,122.2,157.6,75.5,54.0,151.1,194.0,151.6,37.9,2900.1,2955.8,113421.3,226303.2,255979.3,4931.4,13625.1,16104.9
Porto De Angoche,21,7,16.0,16.2,2002.9,2009.7,2004.8,2002.0,475.1,1333.8,594.2,458.8,75.0,273.1,245.3,200.2,113.0,174.6,111.9,132.4,19.5,1471.7,1500.0,81002.2,115634.6,151971.6,3857.2,10274.3,13380.4
Inhambane,18,9,29.3,29.0,1981.8,1983.2,1997.8,2002.2,969.4,1056.1,741.2,682.5,177.5,300.2,199.3,178.1,40.0,64.6,590.6,624.9,18.3,1378.5,1405.0,138511.3,309700.4,351382.9,7695.1,18405.8,21618.0
Chinde,5,4,5.5,3.7,1991.8,1993.5,1999.8,2003.9,809.5,1818.6,1634.9,1321.8,175.0,489.6,647.3,793.5,148.0,837.0,1460.0,1150.9,7.6,572.0,583.0,19687.8,46965.9,57756.1,3937.6,10184.5,12907.7
Pebane,4,3,15.3,9.5,1998.8,2000.0,1993.1,1992.9,5625.7,5818.5,6399.8,6481.6,506.5,666.2,841.8,889.4,94.0,193.8,252.2,277.9,9.6,719.0,732.8,66624.9,147483.0,167451.0,16656.2,39141.1,46342.2
Mocambique,4,4,2.2,0.6,1993.0,1993.0,1990.6,1997.7,185.4,340.6,200.9,242.5,25.0,61.0,41.6,72.3,27.0,33.2,23.4,38.4,1.5,116.7,119.0,3733.5,11557.1,19166.3,933.4,3039.2,4689.3
Ibo,2,2,1.5,0.3,1974.5,1974.5,1979.0,1977.4,187.4,187.4,185.7,186.3,19.0,19.0,19.0,19.0,5.0,5.0,5.0,5.0,0.7,51.1,52.1,1142.3,6451.6,14028.1,571.2,3299.7,6377.2
Porto Belo,2,1,0.6,0.4,1985.0,1985.0,1985.0,1985.0,1038.2,1038.2,1038.2,1038.2,328.5,328.5,377.1,377.1,5.0,5.0,7.1,7.1,1.1,81.3,82.8,2555.5,5668.5,6444.5,1277.7,3007.1,3564.7
Mocimboa Da Praia,1,1,0.0,0.0,1989.0,1989.0,1989.0,1989.0,182.8,182.8,182.8,182.8,27.0,27.0,27.0,27.0,1.0,1.0,1.0,1.0,0.1,8.1,8.3,261.3,579.7,659.1,261.3,615.1,729.1
