Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,632,554,69816.1,126048.6,2011.0,2011.0,2011.0,2011.0,3265.5,2804.7,2968.3,2991.5,277.0,266.9,406.3,408.2,130.0,167.7,158.5,158.5,5357.0,414800.3,422764.4,35516151.3,84369380.4,101990466.7,56196.4,209431.0,251089.8
Container,263,54,5934.4,7489.8,1999.8,2002.2,2001.3,2001.2,804.4,1017.9,981.9,974.7,76.0,93.1,131.2,130.6,34.0,53.6,56.4,56.3,1097.0,84755.5,86382.8,6604552.9,24065989.6,26588925.5,25112.4,94109.0,111458.6
General cargo,140,88,4428.5,6595.5,2006.4,2007.6,2010.9,2011.1,852.3,2359.3,2189.7,2254.8,94.5,225.0,380.3,381.8,101.5,154.2,201.8,202.2,617.6,47374.0,48283.6,2972073.6,10412545.1,15218316.0,21229.1,117985.4,159762.9
Chemical tanker,134,99,7220.5,11828.7,2008.9,2009.5,2009.6,2009.7,1023.2,2193.5,2282.7,2310.6,121.5,196.6,346.0,346.5,66.0,92.7,123.5,122.5,1133.9,87690.3,89374.0,2781826.7,17950014.4,20898702.0,20759.9,157050.0,193819.4
Oil tanker,71,53,5000.6,8334.2,2005.5,2007.2,2007.2,2007.2,3345.8,2684.9,2439.4,2426.9,283.0,251.4,345.7,343.4,91.0,128.3,123.8,124.1,764.1,59151.1,60286.8,7409360.6,16410408.2,18914636.0,104357.2,305472.5,362483.6
Vehicle,55,44,5235.0,1701.2,2008.2,2008.3,2010.6,2010.2,593.2,1590.3,1621.3,1637.7,72.0,105.8,204.9,207.6,8.0,9.0,8.2,8.2,310.0,24013.1,24474.1,1722667.5,7595116.6,8795919.1,31321.2,119052.0,128126.0
Cruise,44,10,1211.2,130.1,1998.7,1995.8,2002.9,2002.7,322.4,600.5,480.9,483.3,20.0,43.6,62.4,62.9,7.0,7.4,10.7,10.7,317.4,24572.2,25044.0,764347.1,2833050.3,2899695.5,17371.5,57173.8,54517.1
Liquefied gas tanker,36,12,1174.8,1355.6,2011.0,2010.8,2011.7,2011.5,1216.7,1633.4,1280.4,1278.6,180.0,243.9,291.3,288.6,45.0,70.1,68.1,67.9,250.1,19210.2,19579.0,773074.2,2750584.3,2808940.7,21474.3,128644.9,175873.0
Refrigerated bulk,25,20,1130.4,1191.3,1993.3,1993.3,1995.2,1994.9,2218.2,5046.4,5841.2,5705.3,459.0,387.0,514.3,512.8,86.0,98.8,108.5,106.3,496.2,37753.3,38478.1,3534237.2,7722480.0,8698647.4,141369.5,301256.8,325266.8
Miscellaneous - fishing,24,13,62.5,38.7,1978.9,1985.6,1992.8,1992.7,460.8,6511.4,4821.7,5412.8,128.5,880.9,1870.9,2279.5,41.5,388.0,1496.5,1226.5,77.3,5802.2,5913.6,271849.3,603014.2,685566.1,11327.1,26657.7,31601.1
Ro-Ro,18,4,409.4,372.0,2012.1,2012.0,2012.0,2012.0,357.2,426.4,448.4,446.2,27.0,31.2,51.8,51.6,19.5,18.8,21.4,21.5,44.4,3440.4,3506.4,399322.7,735827.5,857926.7,22184.6,52142.0,55349.7
Service - tug,10,6,7.9,8.9,2004.3,2001.8,1999.8,1994.2,711.8,1219.6,1027.9,1140.1,137.0,595.5,698.1,846.1,58.5,581.2,791.0,670.9,14.0,1052.2,1072.4,228875.3,541221.3,724666.0,22887.5,59099.7,79794.6
Service - other,7,6,43.6,40.6,1997.9,1996.3,1990.2,1995.1,2510.8,2762.9,2606.8,2238.9,162.0,161.3,216.0,226.5,93.0,441.9,452.0,281.8,15.3,1148.7,1170.8,283389.9,581453.8,626551.6,40484.3,90084.3,101717.9
Other liquids tankers,1,1,0.1,0.2,1958.0,1958.0,1958.0,1958.0,74.5,74.5,74.5,74.5,18.0,18.0,18.0,18.0,87.0,87.0,87.0,87.0,1.5,115.7,118.0,86.9,248.2,535.1,86.9,301.1,486.6
