Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
South Africa,520,357,10097.0,13210.3,2005.0,2007.8,2006.6,2007.5,707.4,863.7,680.9,733.9,61.0,133.3,128.9,144.8,58.0,89.0,71.3,81.1,1705.8,131358.9,133881.0,7901926.1,23431280.4,26990278.8,15196.0,55363.5,65313.3
Singapore,160,145,26207.7,44499.6,2011.3,2011.4,2011.6,2011.8,4815.0,4762.3,4760.9,4761.8,436.5,458.8,455.9,460.0,12.0,15.4,15.6,14.9,2273.6,175950.1,179328.3,14402238.4,39700129.0,47001908.1,90014.0,356493.9,429527.6
India,95,89,14753.1,26434.4,2009.8,2009.9,2010.3,2010.2,3605.4,3605.4,3500.0,3482.6,337.0,434.0,342.5,341.4,72.0,91.4,92.4,94.3,1219.2,94343.5,96154.9,8166330.9,20430180.7,24186366.2,85961.4,305797.5,364527.7
Mauritius,92,59,4270.2,6633.3,2005.8,2007.4,2007.6,2008.3,1467.1,1562.7,1613.7,1672.1,145.0,194.0,251.9,270.5,23.5,28.8,32.0,30.6,481.1,37205.1,37919.4,3135355.5,10020391.8,11268016.2,34080.0,127839.8,151970.9
"Tanzania, United Republic of",85,62,3512.6,2578.5,2005.4,2004.8,2007.3,2007.9,1081.2,970.6,1146.3,945.8,86.0,85.7,95.4,92.0,59.0,117.6,72.1,118.0,412.8,31899.1,32511.6,2243380.1,6511191.1,7542186.4,26392.7,82676.2,92001.3
United Arab Emirates,84,76,8446.3,14036.0,2008.5,2008.4,2008.6,2008.6,3403.5,3422.9,3427.1,3429.4,296.5,342.2,351.9,352.8,34.5,63.1,63.5,64.4,1007.8,78050.8,79549.4,7022836.8,20445860.2,24051555.6,83605.2,318909.8,383920.7
Kenya,76,36,2184.2,2695.5,2001.8,2003.8,1999.6,1999.2,1203.2,1190.9,1316.1,1264.7,102.0,141.2,149.2,152.3,61.0,110.8,79.9,91.1,352.8,27217.6,27740.2,2137692.6,6954674.8,7794641.9,28127.5,101435.7,119900.4
Comoros,35,16,327.5,555.7,2007.7,2007.4,2011.0,2011.1,266.0,806.5,671.5,687.5,52.0,150.6,107.6,107.2,17.0,4.5,9.6,8.7,51.9,3993.0,4069.6,304628.0,899712.7,1135733.6,8703.7,34773.8,43421.3
Indonesia,32,30,5872.2,10568.9,2009.0,2009.7,2009.7,2009.8,4813.4,4692.5,4650.5,4652.5,433.0,458.7,461.7,463.2,10.5,21.7,19.1,17.6,467.0,36171.2,36865.6,2637648.0,7351058.1,8557914.9,82426.5,341306.8,410858.8
Madagascar,29,21,556.1,725.7,2003.6,2004.7,2007.7,2008.3,1044.3,1091.4,1143.2,1147.8,97.0,117.3,128.6,137.1,56.0,71.6,74.5,77.8,91.9,7045.7,7180.9,398865.8,1590267.0,1942033.5,13754.0,65122.1,81537.8
