Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Basrah Oil Terminal,1677,936,208462.6,395801.0,2004.8,2005.9,2009.1,2009.1,591.2,1466.2,1712.2,1752.0,56.0,170.6,365.2,366.9,61.0,81.9,90.8,90.9,13836.6,1070983.0,1091545.8,113518304.5,210124785.3,229075860.7,67691.3,187528.0,232208.8
Khawr Al Amaya,970,363,12323.6,19332.3,1998.0,2000.8,2005.8,2006.1,453.6,1257.7,961.3,1039.2,53.0,154.4,305.0,325.2,16.0,101.4,160.3,179.9,1894.3,145783.8,148582.8,10374275.8,29034805.1,35110726.1,10695.1,39744.6,49717.9
Umm Qasr,515,279,18607.5,28155.9,2003.0,2005.1,2007.8,2008.6,646.6,1875.1,1421.4,1673.2,56.0,217.6,509.8,579.4,43.0,104.1,159.2,177.7,2185.2,168836.6,172078.3,12761925.3,36939300.5,44650447.7,24780.4,95003.5,115709.0
Al Faw,316,114,1552.3,2171.6,1998.7,1996.8,2002.2,2002.6,610.1,1122.7,1014.3,1066.2,60.0,141.6,130.9,137.9,38.5,186.4,221.6,234.3,368.5,28112.1,28651.9,2102503.1,6760547.8,8613811.2,6653.5,25516.5,33183.5
Khor Al Zubair,50,35,1078.0,1729.0,1997.5,2001.3,2010.1,2010.1,679.6,1236.5,1744.4,1757.1,81.5,188.9,504.6,500.9,59.0,106.7,122.9,124.4,179.7,13841.2,14107.0,1399705.4,3420544.4,4061179.3,27994.1,88435.7,108047.3
Khawr Al Zubair Lng Terminal,33,28,1120.0,1835.9,2005.5,2004.6,2008.0,2007.9,896.7,1591.2,1958.5,1994.8,120.0,153.4,255.0,257.8,74.0,118.5,166.3,164.8,205.8,15855.5,16159.9,1561825.0,3609965.6,4348596.3,47328.0,141962.8,172357.0
Basrah,9,3,53.4,72.6,2004.6,2001.7,2004.9,2005.0,463.1,1115.8,726.4,677.1,76.0,84.3,67.7,69.0,51.0,62.0,41.6,43.3,7.3,557.9,568.7,76036.8,199342.0,245643.6,8448.5,26815.5,32368.1
Al Hillah,1,1,342.6,678.6,2007.0,2007.0,2007.0,2007.0,2125.6,2125.6,2125.6,2125.6,199.0,199.0,199.0,199.0,552.0,552.0,552.0,552.0,25.1,1944.0,1981.4,161362.3,271970.6,283136.7,161362.3,437863.1,548481.1
Nasiriyah,1,1,36.7,63.7,2004.0,2004.0,2004.0,2004.0,1303.9,1303.9,1303.9,1303.9,403.0,403.0,403.0,403.0,16.0,16.0,16.0,16.0,4.2,322.0,328.1,28404.8,56218.1,69728.7,28404.8,90680.2,105432.5
Najaf,1,1,8.7,6.5,1998.0,1998.0,1998.0,1998.0,344.7,344.7,344.7,344.7,27.0,27.0,27.0,27.0,2.0,2.0,2.0,2.0,1.2,89.0,90.7,5995.3,23256.8,26537.6,5995.3,25103.3,30631.5
Samarra',1,1,1.5,1.9,1976.0,1976.0,1976.0,1976.0,379.3,379.3,379.3,379.3,89.0,89.0,89.0,89.0,13.0,13.0,13.0,13.0,0.4,30.9,31.5,3319.0,9735.9,13426.5,3319.0,13296.8,16765.8
Mosul (Ak Mawsil),1,1,6.5,7.6,1982.0,1982.0,1982.0,1982.0,1568.2,1568.2,1568.2,1568.2,673.0,673.0,673.0,673.0,24.0,24.0,24.0,24.0,3.5,261.7,266.7,5743.7,16640.5,18376.4,5743.7,31446.6,41353.0
Baghdad,1,1,1.3,1.4,1989.0,1989.0,1989.0,1989.0,286.8,286.8,286.8,286.8,29.0,29.0,29.0,29.0,167.0,167.0,167.0,167.0,2.6,199.1,202.9,4300.0,9395.6,10583.3,4300.0,9163.2,9893.5
