Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Oil tanker,1203,649,387386.3,743163.2,2005.5,2006.8,2008.8,2008.8,1238.1,3178.8,3506.2,3539.4,140.0,320.1,662.2,664.2,39.0,66.6,75.8,75.7,26696.1,2066391.6,2106066.3,202833823.2,355348440.0,380938159.4,168606.7,453217.3,561836.1
General cargo,829,218,3730.0,5069.6,1998.4,2000.2,2003.7,2004.4,539.2,840.9,771.3,753.1,59.0,92.7,180.6,170.9,48.0,109.8,96.1,97.3,874.4,66618.4,67897.4,4857291.4,15090388.2,21694645.0,5859.2,24656.7,33775.9
Container,567,91,10240.2,12187.4,2003.0,2003.6,2004.1,2004.1,502.8,605.9,544.3,542.7,40.0,47.8,66.3,66.5,19.0,22.9,26.2,26.8,1361.2,105089.6,107107.3,9455198.8,29699102.5,33105973.2,16675.8,56342.5,65988.7
Bulk carrier,252,204,5288.7,9230.0,2007.2,2007.8,2008.5,2008.4,513.1,709.4,695.3,695.8,51.0,81.6,162.3,159.3,99.5,124.6,106.6,107.9,550.3,42574.7,43392.1,3093049.9,7330364.9,9307265.6,12274.0,46840.3,56659.6
Chemical tanker,201,89,3338.3,5415.4,2005.8,2006.7,2006.4,2006.4,637.5,906.1,862.8,863.4,64.0,124.1,234.6,235.6,32.0,70.5,82.0,81.2,595.3,45835.7,46715.7,2061693.4,9754523.1,11409619.1,10257.2,55946.4,68075.8
Service - tug,190,62,62.8,52.6,1998.0,1998.5,1994.2,1992.0,393.5,711.2,622.6,679.6,127.0,253.7,859.2,937.2,26.0,263.8,403.0,459.1,114.6,8608.5,8773.8,1345663.6,3182089.3,4260645.5,7082.4,18288.1,24692.1
Ro-Ro,135,26,419.6,261.9,1989.9,1998.8,1984.3,1985.6,443.6,359.8,618.7,597.1,51.0,105.9,128.0,121.7,29.0,40.5,99.3,100.4,192.0,14719.5,15002.1,391209.6,1638308.9,1073436.4,2897.8,6915.3,8369.8
Liquefied gas tanker,65,21,768.1,936.6,2004.0,2005.2,2000.3,1999.3,789.8,1260.6,1297.5,1292.9,74.0,183.5,306.1,312.7,25.0,68.5,47.1,47.7,189.2,14513.0,14791.7,706956.0,2048167.0,2261832.3,10876.2,59547.0,78305.8
Service - other,44,12,74.2,76.0,1983.3,1993.8,1984.5,1983.6,528.3,768.3,645.6,622.2,91.5,156.2,199.9,192.9,142.5,328.5,466.4,393.9,44.5,3343.2,3407.4,530651.2,1088779.8,1173226.2,12060.3,26836.1,30301.8
Ferry-pax only,30,1,14.7,1.3,1993.0,1993.0,1993.0,1993.0,547.6,547.6,805.7,805.7,11.5,11.5,26.4,26.4,19.0,19.0,96.8,96.8,17.8,1336.3,1361.9,109368.9,222740.0,280583.5,3645.6,8477.7,11176.5
Vehicle,29,7,255.6,119.1,1988.3,2001.9,1992.4,1989.6,499.9,375.1,431.5,458.7,59.0,113.9,102.3,90.6,35.0,15.4,44.9,53.4,47.1,3564.2,3632.7,120562.5,531551.4,615590.7,4157.3,15802.0,17006.4
Refrigerated bulk,2,2,9.8,10.6,1984.5,1984.5,1984.2,1984.3,1146.3,1146.3,1137.6,1134.3,350.0,350.0,365.4,360.0,4.5,4.5,4.5,4.5,10.4,781.5,796.5,31389.2,68587.0,77256.8,15694.6,33445.0,36110.6
Miscellaneous - fishing,1,1,0.4,0.2,1990.0,1990.0,1990.0,1990.0,535.2,535.2,535.2,535.2,830.0,830.0,830.0,830.0,417.0,417.0,417.0,417.0,2.0,151.9,154.8,1317.2,2921.8,3321.8,1317.2,3100.0,3674.8
