Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Arab Emirates,1296,504,37847.6,66176.5,2001.6,2004.2,2006.8,2007.3,594.2,867.7,1030.9,1081.4,64.0,113.5,622.1,674.5,32.0,76.3,48.0,46.6,4049.7,312251.6,318246.8,27118880.6,64927371.8,74389292.5,20925.1,65984.1,81638.7
Iran (Islamic Republic of),982,436,6916.4,11371.0,1998.2,2000.8,2003.8,2004.2,277.2,614.7,398.6,382.0,30.0,80.9,152.7,153.2,40.5,112.8,106.7,106.1,1410.8,108373.6,110454.4,7472105.7,19103810.9,23311326.5,7609.1,25911.3,32512.9
Kuwait,207,112,451.2,642.6,2001.1,2002.7,2003.4,2004.3,168.1,529.8,218.7,207.9,46.0,183.5,268.3,248.5,36.0,133.2,121.1,113.7,194.0,14740.7,15023.7,962461.0,2381297.4,3022904.5,4649.6,13542.5,17642.1
India,200,109,36762.1,69402.9,2003.8,2004.0,2003.4,2003.4,1516.1,1927.8,1761.7,1773.1,162.5,230.6,213.0,212.3,52.0,83.0,81.5,82.0,3044.6,235731.4,240257.4,20748591.3,38046760.3,41644997.8,103743.0,282257.4,347990.4
China,134,102,111758.3,214219.8,2008.5,2009.1,2009.5,2009.5,6072.6,5925.9,5981.5,6036.9,556.0,573.6,610.6,610.7,56.0,78.5,75.5,75.5,6294.6,487558.4,496919.6,51659901.4,87851938.1,91949584.3,385521.7,1048828.3,1312686.7
Qatar,102,74,2805.7,3347.3,2007.0,2007.8,2006.0,2006.4,443.2,556.9,520.3,524.6,35.0,52.0,49.9,52.7,19.0,51.2,27.6,32.1,301.3,23304.7,23752.2,1969079.5,5153015.5,6023080.7,19304.7,62521.3,73683.2
Saudi Arabia,91,76,1422.9,2371.8,2007.3,2007.6,2008.2,2008.5,320.6,446.2,362.7,354.7,32.0,66.7,72.3,72.8,47.0,114.0,90.3,94.2,211.2,16314.7,16627.9,980475.3,2444206.4,2996005.4,10774.5,37177.3,46179.1
Oman,67,54,2864.7,5200.3,2007.9,2008.5,2009.5,2009.7,730.6,840.1,771.2,765.2,69.0,97.0,107.5,107.6,34.0,79.1,40.6,37.6,329.6,25470.6,25959.7,1848173.8,3748811.0,4322976.9,27584.7,83632.8,104172.2
Bahrain,57,20,881.2,1131.8,2007.5,2006.2,2007.6,2007.8,329.0,490.3,458.7,471.6,30.0,84.8,79.0,89.4,15.0,127.0,78.2,98.9,135.6,10486.8,10688.1,788096.4,2251006.0,2540065.7,13826.3,44659.2,52365.1
Egypt,50,49,22359.3,43000.8,2009.7,2009.7,2010.9,2011.0,3475.2,3459.2,3528.8,3532.9,345.0,342.2,347.3,347.4,43.5,69.9,63.8,63.8,1529.8,118489.6,120764.6,11036246.3,19125789.8,20336722.8,220724.9,597364.3,743202.9
