Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Arab Emirates,1658,711,57062.4,103633.0,2002.4,2005.0,2006.7,2007.0,588.4,755.6,770.0,776.3,58.0,96.7,281.1,291.6,46.0,101.4,95.0,95.5,6219.1,480472.1,489697.1,37953883.1,83246720.5,94157323.2,22891.4,68660.9,84945.4
Iran (Islamic Republic of),746,307,3908.0,6603.4,1996.8,1999.4,2003.9,2004.4,208.5,480.9,409.7,407.0,31.0,103.3,228.4,241.3,25.0,71.4,273.3,293.3,852.7,65415.7,66671.7,4553046.0,11039275.9,13155072.2,6103.3,19172.7,24099.9
Kuwait,258,118,3727.3,6439.3,2001.0,2001.5,2006.7,2006.8,221.6,1011.5,886.2,1105.7,15.0,145.1,680.9,735.0,28.5,105.4,96.7,97.5,414.3,31784.1,32394.3,2735741.5,5992422.4,7246607.6,10603.6,31942.8,40572.0
Saudi Arabia,143,92,2940.4,3806.9,2006.2,2006.8,2007.0,2007.2,300.5,517.7,423.2,416.0,25.0,52.8,57.4,61.2,33.0,58.1,63.0,71.4,410.1,31706.7,32315.5,1929557.7,5326711.8,6440105.7,13493.4,48187.9,58638.8
Singapore,111,99,39093.3,74551.3,2009.4,2009.7,2009.8,2009.9,3912.7,3951.8,3767.3,3826.7,355.0,389.9,392.5,392.9,74.0,100.8,88.6,88.3,2295.1,177751.1,181163.9,22312305.8,41503388.3,45996831.0,201011.8,555662.7,684223.1
India,104,57,17500.5,33050.9,2004.7,2004.5,2005.3,2005.4,1428.3,1806.1,1640.6,1658.7,137.0,163.8,182.9,183.2,68.0,81.2,86.9,87.2,1192.0,92303.1,94075.3,9790617.5,17799933.0,19506684.9,94140.6,258199.9,320337.9
Indonesia,86,75,41510.6,79707.5,2009.9,2010.1,2010.5,2010.5,3941.4,4026.0,3931.8,3969.9,356.0,383.8,392.4,393.0,70.5,79.0,82.3,82.4,1974.0,152906.3,155842.1,21282870.5,37511014.8,40136051.3,247475.2,668056.3,828723.3
Qatar,81,51,1697.7,2273.8,2004.3,2005.6,2003.7,2004.4,418.0,577.0,462.4,451.3,34.0,146.7,73.4,90.6,33.0,53.8,58.0,66.6,228.0,17621.5,17959.8,1359901.6,3239340.4,3662465.9,16788.9,48492.5,57405.4
Malaysia,80,69,36814.3,70213.0,2009.8,2010.3,2010.5,2010.5,3891.2,3827.8,3753.9,3793.8,333.0,349.2,356.2,356.4,87.5,88.5,91.6,91.6,1809.6,140169.0,142860.2,18422481.8,32651389.1,34821753.1,230281.0,627788.3,780662.8
Oman,46,41,1657.4,2770.2,2008.5,2008.2,2008.6,2008.7,695.1,1118.3,1244.7,1240.2,95.5,122.6,185.6,188.4,75.0,111.7,130.6,130.2,243.3,18826.4,19187.8,1580068.4,4009688.3,4940287.6,34349.3,116845.5,144550.8
China,32,19,8428.8,15876.5,2005.8,2007.1,2011.6,2011.7,764.7,3638.4,3550.8,3847.4,68.0,378.3,508.7,511.5,37.0,300.0,96.9,98.0,417.2,32276.0,32895.7,4196713.9,7408393.4,7898577.4,131147.3,358479.1,443073.6
Turkey,19,19,2199.6,3762.7,2002.9,2002.9,2006.1,2006.0,4209.3,4036.5,4318.0,4333.7,376.0,458.8,409.3,412.1,64.0,185.2,208.8,215.4,263.1,20341.4,20732.0,1032595.0,3564430.2,4303064.8,54347.1,267134.5,327128.4
United States of America,17,7,2626.6,4807.4,1984.5,2003.7,2009.1,2009.2,323.6,9259.0,9524.5,10310.1,45.0,1015.4,1171.1,1170.7,8.0,246.0,274.2,277.8,238.3,18413.0,18766.5,1077122.2,3249508.8,3763403.4,63360.1,287848.8,355562.1
"Korea, Republic of",15,9,4670.9,8003.5,2006.7,2008.1,2011.5,2012.2,432.8,4212.7,4310.3,4684.1,39.0,322.2,483.4,498.1,28.0,47.8,73.3,81.5,262.7,20348.0,20738.7,2136179.6,4258181.6,4559269.6,142412.0,401913.4,491828.2
Australia,14,14,3768.1,7051.2,2007.4,2007.4,2007.6,2007.5,6856.4,6525.3,6526.9,6525.9,741.0,827.1,830.7,825.6,219.0,194.0,200.7,200.4,300.5,23277.8,23724.8,1436176.8,4215592.2,4815812.4,102584.1,468762.2,572889.6
Brazil,14,14,3499.6,6149.6,2010.7,2010.7,2011.3,2011.1,8814.3,9124.7,7920.4,7904.2,821.0,905.1,893.4,887.1,173.5,157.6,164.0,163.7,341.6,26367.1,26873.4,2319543.0,5488225.2,6702796.3,165681.6,581798.6,707342.4
Hong Kong,13,2,293.1,370.7,2007.2,2002.5,2008.0,2008.0,746.6,1023.6,596.8,596.6,46.0,146.0,65.1,65.0,14.0,24.0,15.8,15.7,36.8,2851.8,2906.6,305681.6,809637.6,915657.4,23514.0,68498.8,79693.8
Sri Lanka,11,8,1422.4,2677.0,2003.5,2006.1,2012.0,2012.5,2475.7,2510.0,2522.1,2521.9,211.0,227.0,229.4,229.5,49.0,60.7,86.6,88.3,90.7,7010.6,7145.3,728273.8,1527900.8,1647478.1,66206.7,215504.2,270797.8
Pakistan,10,10,231.1,348.5,2010.0,2010.0,2010.4,2010.5,1215.3,1228.9,1049.9,1077.2,96.0,119.1,131.0,135.9,18.5,32.6,47.2,52.7,26.8,2072.3,2112.1,189067.6,496111.3,630901.9,18906.8,74552.1,92691.3
Egypt,10,10,702.8,1178.6,2004.0,2004.0,2005.1,2005.1,3356.6,3020.0,3185.4,3214.9,301.5,401.5,528.9,546.8,20.0,76.3,89.6,90.0,81.8,6325.7,6447.1,357293.1,1137545.5,1533107.2,35729.3,176045.6,223302.2
Viet Nam,9,7,787.1,1196.1,2010.1,2009.7,2010.9,2010.9,4448.6,3884.1,4312.7,4338.7,389.0,424.1,511.9,511.0,255.0,231.7,261.3,262.2,95.8,7393.9,7535.9,500067.7,1335206.0,2028917.6,55563.1,249511.4,320046.7
Haiti,8,1,6.4,4.3,1971.0,1971.0,1971.0,1971.0,226.3,226.3,256.5,256.5,28.5,28.5,36.4,36.4,3.5,3.5,4.8,4.8,1.8,134.3,136.8,15457.2,119169.5,56235.0,1932.2,4715.3,6721.8
Bahrain,7,7,122.2,211.8,2004.9,2004.9,2004.9,2005.2,328.8,597.1,379.9,367.6,70.0,57.9,74.2,76.2,63.0,74.3,59.6,61.9,18.0,1394.1,1420.9,74262.3,155340.7,192453.8,10608.9,33458.1,42577.6
Japan,6,3,1475.7,2766.5,2002.7,2008.3,2015.3,2015.3,212.5,4359.9,6468.1,6491.1,26.5,377.0,557.8,557.7,13.0,23.3,39.0,39.3,61.7,4780.3,4872.0,874177.5,1641468.0,1761489.0,145696.3,378392.4,473710.8
South Africa,6,6,879.7,1554.2,2008.3,2008.3,2009.0,2008.9,4699.6,4612.1,4575.6,4555.5,397.0,402.2,401.5,401.0,388.0,425.2,412.5,412.8,84.9,6578.7,6705.0,559692.9,1215180.3,1474907.9,93282.2,323589.9,381321.3
Spain,5,5,382.6,505.1,2005.2,2005.2,2010.5,2011.2,6221.9,6003.5,5833.5,5791.9,542.0,509.2,503.0,501.8,40.0,94.6,61.1,53.9,60.3,4650.5,4739.7,387306.6,1233304.9,1748972.8,77461.3,363855.2,475742.8
Philippines,5,1,114.8,141.0,2005.0,2005.0,2005.0,2005.0,337.6,337.6,419.1,419.1,50.0,50.0,49.2,49.2,12.0,12.0,11.1,11.1,12.5,969.0,987.6,113732.0,274166.5,301877.1,22746.4,60697.9,68611.8
Sudan,4,4,88.7,98.2,2013.2,2013.2,2013.2,2013.1,2803.0,2896.2,2910.6,2906.2,286.5,292.8,292.9,291.3,13.0,20.5,22.4,22.3,28.1,2160.0,2201.4,74146.4,214814.2,237223.6,18536.6,101487.1,133458.0
Maldives,4,2,73.8,77.4,2016.0,2016.0,2016.0,2016.0,2263.7,2268.4,2268.3,2268.2,170.5,178.0,178.1,177.8,44.5,176.8,179.5,183.5,19.9,1528.4,1557.7,58431.9,169286.9,186946.9,14608.0,79978.1,105173.2
Comoros,4,4,350.8,629.1,2010.5,2010.5,2011.8,2011.8,3721.7,3755.8,3663.9,3668.8,343.5,330.5,313.9,313.6,127.5,278.8,488.0,513.9,53.9,4163.4,4243.3,230458.0,664913.0,774350.6,57614.5,219015.9,262849.7
Greece,4,4,452.8,811.8,2004.5,2004.5,2007.8,2008.1,3904.4,3934.6,3958.8,3972.6,361.5,455.5,512.4,517.3,109.0,143.8,181.1,183.9,60.2,4663.2,4752.7,186651.8,664555.3,763035.2,46662.9,231620.6,280890.9
Ukraine,4,4,465.0,759.0,2010.0,2010.0,2010.0,2010.0,4751.5,4761.5,4763.7,4764.0,437.5,437.2,435.3,435.2,37.0,48.0,46.5,46.2,61.5,4764.3,4855.8,179443.5,1030352.3,1257482.8,44860.9,326172.4,405870.4
Canada,3,3,340.9,650.8,1989.3,1989.3,2011.7,2011.7,451.9,3113.8,7381.4,7485.7,316.0,364.3,717.1,717.5,296.0,316.3,297.1,297.0,28.0,2161.1,2202.6,141560.4,415229.2,481900.9,47186.8,212702.7,261238.3
Thailand,3,3,1254.1,2395.3,2006.0,2006.0,2010.6,2010.8,4640.0,4357.6,4753.7,4778.7,436.0,423.7,445.5,446.5,72.0,75.0,88.2,88.8,76.6,5933.3,6047.3,678387.1,1258276.8,1402911.2,226129.0,638461.6,795696.6
Gibraltar,3,3,364.5,636.7,2007.3,2007.3,2005.3,2004.8,5494.0,5471.5,5451.7,5457.5,611.0,654.0,747.2,762.5,276.0,229.0,289.1,286.8,42.8,3308.9,3372.4,249669.1,720991.9,972964.3,83223.0,366052.5,460761.3
"Taiwan, Province of China",2,1,0.3,0.3,1997.0,1997.0,1997.0,1997.0,405.9,405.9,405.9,405.9,129.5,129.5,120.6,120.6,22.0,22.0,19.5,19.5,0.6,47.8,48.7,6644.6,15712.5,21038.2,3322.3,8578.8,11582.8
Djibouti,2,2,11.2,13.6,1994.5,1994.5,2010.6,2009.9,1391.3,1391.3,1857.1,1762.7,129.5,129.5,192.7,190.0,19.0,19.0,35.6,34.9,2.8,214.3,218.5,24911.8,72848.6,101048.3,12455.9,48588.1,62280.9
Cyprus,2,1,204.6,69.2,1976.0,1976.0,1976.0,1976.0,4118.9,4118.9,4118.9,4118.9,249.0,249.0,249.9,249.9,64.5,64.5,72.1,72.1,26.8,2077.0,2116.9,118783.2,348436.5,480516.9,59391.6,237937.7,300012.5
Argentina,2,2,705.2,1291.2,2004.5,2004.5,2003.8,2003.8,9763.3,9763.3,9821.0,9825.4,935.0,935.0,946.7,947.2,345.5,345.5,350.6,350.9,52.7,4083.6,4162.0,393769.7,925775.9,1104230.1,196884.8,733998.2,874211.5
Colombia,2,1,0.0,0.1,1958.0,1958.0,1958.0,1958.0,61.2,61.2,61.2,61.2,13.0,13.0,16.8,16.8,3.0,3.0,1.5,1.5,0.0,2.8,2.8,203.9,585.1,840.8,102.0,332.4,478.0
Malta,2,2,225.7,379.2,2008.5,2008.5,2014.1,2015.6,4314.4,4314.4,4262.3,4248.8,394.5,394.5,385.6,383.2,181.0,181.0,297.2,328.5,26.7,2072.0,2111.8,104676.5,270242.2,310189.9,52338.2,201573.0,239954.7
"Tanzania, United Republic of",2,2,291.3,517.3,2010.5,2010.5,2010.7,2010.7,3215.9,3215.9,3190.6,3190.3,276.5,276.5,265.7,265.5,82.0,82.0,85.9,86.0,27.2,2104.1,2144.5,325704.2,726841.2,809344.6,162852.1,440645.2,533798.9
Togo,2,1,155.2,299.6,1998.0,1998.0,1998.0,1998.0,951.7,951.7,951.7,951.7,90.0,90.0,103.3,103.3,64.0,64.0,70.6,70.6,21.2,1644.6,1676.2,109662.2,206634.8,232776.5,54831.1,143984.4,173935.7
Uruguay,1,1,182.8,291.3,2007.0,2007.0,2007.0,2007.0,9034.5,9034.5,9034.5,9034.5,972.0,972.0,972.0,972.0,155.0,155.0,155.0,155.0,18.0,1385.4,1412.0,110070.8,401901.7,593410.7,110070.8,658578.1,899353.0
Cuba,1,1,0.2,0.1,1971.0,1971.0,1971.0,1971.0,67.7,67.7,67.7,67.7,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.1,4.7,4.8,509.6,3928.7,1853.9,509.6,1243.6,1772.8
Nigeria,1,1,1.3,1.4,1989.0,1989.0,1989.0,1989.0,286.8,286.8,286.8,286.8,29.0,29.0,29.0,29.0,167.0,167.0,167.0,167.0,2.6,199.1,202.9,4300.0,9395.6,10583.3,4300.0,9163.2,9893.5
Mexico,1,1,23.8,41.7,1995.0,1995.0,1995.0,1995.0,913.0,913.0,913.0,913.0,676.0,676.0,676.0,676.0,160.0,160.0,160.0,160.0,3.5,268.6,273.8,18593.5,36799.7,45643.5,18593.5,59358.2,69014.9
Russian Federation,1,1,1.5,1.9,1976.0,1976.0,1976.0,1976.0,379.3,379.3,379.3,379.3,89.0,89.0,89.0,89.0,13.0,13.0,13.0,13.0,0.4,30.9,31.5,3319.0,9735.9,13426.5,3319.0,13296.8,16765.8
Estonia,1,1,80.0,59.4,1982.0,1982.0,1982.0,1982.0,7934.7,7934.7,7934.7,7934.7,648.0,648.0,648.0,648.0,170.0,170.0,170.0,170.0,26.7,2052.8,2092.2,63714.3,117405.7,136887.3,63714.3,149752.2,158964.7
Morocco,1,1,121.9,210.5,2008.0,2008.0,2008.0,2008.0,5510.7,5510.7,5510.7,5510.7,585.0,585.0,585.0,585.0,16.0,16.0,16.0,16.0,21.7,1681.2,1713.5,93907.3,185859.0,230525.2,93907.3,299791.6,348563.4
Mauritius,1,1,96.6,44.4,1986.0,1986.0,1986.0,1986.0,5262.6,5262.6,5262.6,5262.6,266.0,266.0,266.0,266.0,118.0,118.0,118.0,118.0,13.6,1055.4,1075.6,76226.7,223602.1,308362.0,76226.7,305383.4,385053.9
France,1,1,51.6,65.0,2005.0,2005.0,2005.0,2005.0,5169.3,5169.3,5169.3,5169.3,411.0,411.0,411.0,411.0,8.0,8.0,8.0,8.0,12.7,983.4,1002.2,24568.6,89707.5,132453.8,24568.6,146999.7,200742.4
Kenya,1,1,0.7,0.4,2008.0,2008.0,2008.0,2008.0,2356.4,2356.4,2356.4,2356.4,1607.0,1607.0,1607.0,1607.0,0.0,0.0,0.0,0.0,3.2,238.3,242.9,9040.9,21379.0,28625.4,9040.9,23345.3,31520.1
