Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Saudi Arabia,67,24,814.6,1347.5,1999.4,2002.8,2001.5,2001.5,408.3,598.5,547.8,561.1,42.0,65.2,100.8,104.6,57.0,84.1,114.8,120.7,206.4,15915.7,16221.3,845978.6,2199824.9,2436256.0,12626.5,38032.1,47463.5
Djibouti,17,9,171.3,223.2,2001.8,2002.3,2005.6,2005.4,522.3,585.9,704.5,696.7,47.0,81.0,134.2,136.0,16.0,63.3,25.1,23.6,29.6,2269.7,2313.2,143727.9,544681.2,676478.5,8454.6,40010.3,51313.3
United Arab Emirates,15,9,870.9,1501.6,2003.7,2006.8,2001.1,2000.7,1762.7,1828.6,1850.7,1845.7,204.0,254.1,239.7,238.3,39.0,49.8,52.8,52.9,117.7,9070.4,9244.6,1001208.6,2314020.4,2625855.7,66747.2,185414.9,225843.6
Egypt,14,11,143.0,211.9,1998.6,2001.8,2005.1,2004.6,1038.7,1392.6,985.3,970.1,131.0,160.0,149.9,153.6,232.5,293.0,201.2,217.3,61.3,4728.9,4819.7,265807.7,717818.8,940641.2,18986.3,62148.8,79949.0
Somalia,11,4,149.6,214.1,2001.1,1999.0,2001.9,2001.7,1227.4,715.7,905.7,873.8,163.0,93.4,163.7,161.1,55.0,59.0,71.1,71.0,36.5,2779.9,2833.3,178697.2,679708.1,787842.4,16245.2,68952.6,84751.6
Singapore,6,6,316.5,446.4,2009.7,2009.7,2009.7,2009.7,4226.8,4249.3,4250.4,4249.4,366.0,366.0,366.8,367.0,9.0,10.8,10.3,10.2,50.7,3906.0,3981.0,173027.2,582974.6,872791.4,28837.9,160722.7,216438.8
Oman,5,5,79.4,107.8,1994.0,1994.0,1995.3,1994.2,1962.3,2186.1,2020.2,1985.0,342.0,1706.4,1266.3,1604.1,95.0,141.6,148.9,147.8,135.3,10176.1,10371.5,113808.3,324837.4,378781.1,22761.7,83417.5,101820.6
Yemen,4,4,51.2,72.7,2003.2,2003.2,2005.5,2003.4,667.5,6931.1,1474.9,1280.5,367.5,1052.5,1791.5,1451.2,121.5,323.0,134.4,125.1,16.2,1222.1,1245.6,114997.9,314034.6,443510.5,28749.5,94189.4,130731.4
India,4,4,203.1,340.5,2007.5,2007.5,2007.2,2007.2,2509.0,2476.8,2429.5,2442.1,205.0,207.8,199.3,200.2,43.0,60.0,41.0,39.8,18.4,1420.9,1448.2,223475.4,537945.1,679672.1,55868.8,192313.2,231835.7
Jordan,3,3,41.1,63.7,1998.3,1998.3,2003.1,2002.5,953.0,935.8,938.6,936.6,87.0,91.3,86.6,86.7,61.0,48.7,45.0,44.1,7.6,583.0,594.2,31662.8,88584.1,126594.0,10554.3,46483.9,59972.3
Turkey,3,3,20.4,29.0,1999.3,1999.3,2001.0,1999.6,1818.7,1760.3,1781.2,1781.9,206.0,230.3,233.6,240.8,43.0,34.7,29.0,31.7,5.0,386.0,393.4,58492.2,170341.2,238104.7,19497.4,73336.0,96165.8
Greece,3,3,56.0,91.6,1993.3,1993.3,1994.3,1994.3,1842.4,2647.4,2230.0,2285.4,230.0,278.3,296.4,303.6,19.0,18.7,17.5,17.4,9.7,748.4,762.7,81889.1,236626.1,332886.5,27296.4,116879.7,149060.0
Malaysia,2,2,168.2,246.4,2010.0,2010.0,2010.0,2009.7,4078.6,4078.6,4077.1,4084.0,368.0,368.0,368.0,366.9,29.0,29.0,29.0,26.5,16.2,1248.6,1272.6,93081.6,339868.9,501818.9,46540.8,278463.9,380269.8
South Africa,2,2,134.7,205.3,2003.5,2003.5,2002.5,2002.0,4129.7,4129.7,4100.5,4086.9,337.0,337.0,342.8,346.0,22.5,22.5,24.8,26.0,11.1,854.0,870.4,81802.7,251506.0,382976.7,40901.4,210436.8,278543.6
Sudan,2,2,5.1,6.6,2009.0,2009.0,2007.7,2007.5,364.5,364.5,360.9,360.5,36.0,36.0,35.0,34.9,47.5,47.5,36.1,34.5,1.5,111.8,113.9,5219.0,16536.2,23412.5,2609.5,12143.5,15846.9
China,1,1,78.9,112.2,2009.0,2009.0,2009.0,2009.0,5571.0,5571.0,5571.0,5571.0,467.0,467.0,467.0,467.0,48.0,48.0,48.0,48.0,11.6,890.4,907.5,42397.2,154805.0,228570.7,42397.2,253672.0,346414.0
Sri Lanka,1,1,148.0,234.6,2009.0,2009.0,2009.0,2009.0,4694.8,4694.8,4694.8,4694.8,626.0,626.0,626.0,626.0,0.0,0.0,0.0,0.0,22.3,1723.9,1757.0,209368.7,502774.6,567173.0,209368.7,637116.0,745076.2
Hong Kong,1,1,49.4,80.7,1999.0,1999.0,1999.0,1999.0,5754.3,5754.3,5754.3,5754.3,526.0,526.0,526.0,526.0,2.0,2.0,2.0,2.0,9.0,689.9,703.2,30495.2,111347.2,164405.0,30495.2,182459.7,249166.6
Israel,1,1,5.8,8.9,2004.0,2004.0,2004.0,2004.0,1154.4,1154.4,1154.4,1154.4,117.0,117.0,117.0,117.0,131.0,131.0,131.0,131.0,1.8,136.2,138.9,15251.3,44737.8,61696.3,15251.3,61100.4,77040.6
Bangladesh,1,1,58.7,62.4,2010.0,2010.0,2010.0,2010.0,3775.1,3775.1,3775.1,3775.1,279.0,279.0,279.0,279.0,9.0,9.0,9.0,9.0,12.1,931.5,949.4,23566.7,86049.3,127052.4,23566.7,141005.1,192556.2
Brunei Darussalam,1,1,15.6,27.4,1988.0,1988.0,1988.0,1988.0,684.8,684.8,684.8,684.8,42.0,42.0,42.0,42.0,167.0,167.0,167.0,167.0,5.2,402.2,409.9,24431.7,58669.8,66184.6,24431.7,74346.4,86944.5
