,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,068,Bolivia (Plurinational State of),27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",645258035.674,2605836.3385969996
1,068,Bolivia (Plurinational State of),26,"Ores, slag and ash",1055609892.155,722193.162211
2,068,Bolivia (Plurinational State of),23,"Food industries, residues and wastes thereof; prepared animal fodder",264220458.362,675073.108103
3,068,Bolivia (Plurinational State of),15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",111372532.46,136286.201247
4,068,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",21059866.269,102531.74948999999
5,068,Bolivia (Plurinational State of),44,Wood and articles of wood; wood charcoal,33269699.623000003,34048.265489000005
6,068,Bolivia (Plurinational State of),10,Cereals,63875426.260000005,25409.698633
7,068,Bolivia (Plurinational State of),22,"Beverages, spirits and vinegar",10177698.357,18685.098134
8,068,Bolivia (Plurinational State of),08,"Fruit and nuts, edible; peel of citrus fruit or melons",137870465.454,17611.603177
9,068,Bolivia (Plurinational State of),12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",31239337.542,17262.105758
10,068,Bolivia (Plurinational State of),28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",19334341.06,12909.072047000001
11,068,Bolivia (Plurinational State of),31,Fertilizers,2805506.5160000003,11402.287901
12,068,Bolivia (Plurinational State of),80,Tin; articles thereof,77004509.942,9565.513614
13,068,Bolivia (Plurinational State of),72,Iron and steel,3461868.174,7668.697872
14,068,Bolivia (Plurinational State of),17,Sugars and sugar confectionery,4411813.333,7647.392741
15,068,Bolivia (Plurinational State of),41,Raw hides and skins (other than furskins) and leather,9733898.744,7316.032962
16,068,Bolivia (Plurinational State of),11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2830182.651,4689.720799
17,068,Bolivia (Plurinational State of),69,Ceramic products,981258.137,3979.661564
18,068,Bolivia (Plurinational State of),07,Vegetables and certain roots and tubers; edible,6522604.348,3844.297663
19,068,Bolivia (Plurinational State of),38,Chemical products n.e.c.,1019352.73,2629.932701
20,068,Bolivia (Plurinational State of),74,Copper and articles thereof,12992537.113000002,2284.176921
21,068,Bolivia (Plurinational State of),20,"Preparations of vegetables, fruit, nuts or other parts of plants",4726781.921,1853.553014
22,068,Bolivia (Plurinational State of),94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",7480757.65,1811.128394
23,068,Bolivia (Plurinational State of),48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1463753.241,1453.20496
24,068,Bolivia (Plurinational State of),19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",6315477.793,1353.1204539999999
25,068,Bolivia (Plurinational State of),09,"Coffee, tea, mate and spices",7818283.22,1338.495926
26,068,Bolivia (Plurinational State of),51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",9459257.128,1087.4776550000001
27,068,Bolivia (Plurinational State of),34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",861501.216,978.298506
28,068,Bolivia (Plurinational State of),16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",4463314.958000001,922.175873
29,068,Bolivia (Plurinational State of),73,Iron or steel articles,1142526.725,850.8505329999999
30,068,Bolivia (Plurinational State of),68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1431421.084,740.811846
31,068,Bolivia (Plurinational State of),39,Plastics and articles thereof,850952.126,697.2690660000001
32,068,Bolivia (Plurinational State of),29,Organic chemicals,323869.375,560.23934
33,068,Bolivia (Plurinational State of),36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2306773.6210000003,389.671287
34,068,Bolivia (Plurinational State of),78,Lead and articles thereof,593371.62,370.579414
35,068,Bolivia (Plurinational State of),76,Aluminium and articles thereof,453255.806,312.74028100000004
36,068,Bolivia (Plurinational State of),84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1787860.8730000001,303.375187
37,068,Bolivia (Plurinational State of),70,Glass and glassware,251168.14800000002,292.15197
38,068,Bolivia (Plurinational State of),85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",719348.3319999999,213.082613
39,068,Bolivia (Plurinational State of),18,Cocoa and cocoa preparations,1353700.754,205.32071200000001
40,068,Bolivia (Plurinational State of),87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1528509.499,198.625613
41,068,Bolivia (Plurinational State of),81,"Metals; n.e.c., cermets and articles thereof",392347.22400000005,188.30946699999998
42,068,Bolivia (Plurinational State of),71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",58445017.779,160.740236
43,068,Bolivia (Plurinational State of),47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,23147.03,145.75785499999998
44,068,Bolivia (Plurinational State of),21,Miscellaneous edible preparations,320469.736,136.81300800000002
45,068,Bolivia (Plurinational State of),89,"Ships, boats and floating structures",17758.092,136.408364
46,068,Bolivia (Plurinational State of),65,Headgear and parts thereof,556366.632,34.550056999999995
47,068,Bolivia (Plurinational State of),63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",339082.535,26.056553
48,068,Bolivia (Plurinational State of),61,Apparel and clothing accessories; knitted or crocheted,972023.878,19.675421999999998
49,068,Bolivia (Plurinational State of),04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",111388.76599999999,19.390102000000002
50,068,Bolivia (Plurinational State of),52,Cotton,45685.593,19.381599
51,068,Bolivia (Plurinational State of),40,Rubber and articles thereof,55800.325,18.410018
52,068,Bolivia (Plurinational State of),33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",399564.703,17.341265
53,068,Bolivia (Plurinational State of),83,Metal; miscellaneous products of base metal,247226.791,15.256338999999999
54,068,Bolivia (Plurinational State of),05,Animal originated products; not elsewhere specified or included,403157.27,13.852889000000001
55,068,Bolivia (Plurinational State of),35,Albuminoidal substances; modified starches; glues; enzymes,42964.751,11.007921
56,068,Bolivia (Plurinational State of),54,Man-made filaments; strip and the like of man-made textile materials,12632.58,10.496677
57,068,Bolivia (Plurinational State of),86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",22444.779000000002,10.411826
58,068,Bolivia (Plurinational State of),64,Footwear; gaiters and the like; parts of such articles,159394.52000000002,10.088518
59,068,Bolivia (Plurinational State of),92,Musical instruments; parts and accessories of such articles,26572.475000000002,10.03395
60,068,Bolivia (Plurinational State of),97,Works of art; collectors' pieces and antiques,97134.5,9.863942999999999
61,068,Bolivia (Plurinational State of),32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",60828.371,8.5425
62,068,Bolivia (Plurinational State of),49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",65837.99799999999,7.82577
63,068,Bolivia (Plurinational State of),42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",77613.516,5.381565999999999
64,068,Bolivia (Plurinational State of),56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",7012.556,5.286101
65,068,Bolivia (Plurinational State of),62,Apparel and clothing accessories; not knitted or crocheted,278185.206,4.907678
66,068,Bolivia (Plurinational State of),90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",218077.99599999998,4.766084
67,068,Bolivia (Plurinational State of),13,"Lac; gums, resins and other vegetable saps and extracts",42719.027,4.022819999999999
68,068,Bolivia (Plurinational State of),82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",11566.845000000001,3.2105639999999998
69,068,Bolivia (Plurinational State of),95,"Toys, games and sports requisites; parts and accessories thereof",41576.621,2.310499
70,068,Bolivia (Plurinational State of),30,Pharmaceutical products,698638.1579999999,2.2732810000000003
71,068,Bolivia (Plurinational State of),46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",10201.056999999999,1.933546
72,068,Bolivia (Plurinational State of),88,"Aircraft, spacecraft, and parts thereof",828241.2259999999,1.846906
73,068,Bolivia (Plurinational State of),57,Carpets and other textile floor coverings,7347.478,0.8445739999999999
74,068,Bolivia (Plurinational State of),43,Furskins and artificial fur; manufactures thereof,5924.112,0.8023569999999999
75,068,Bolivia (Plurinational State of),02,Meat and edible meat offal,3332.978,0.457218
76,068,Bolivia (Plurinational State of),93,Arms and ammunition; parts and accessories thereof,62.924,0.122286
77,068,Bolivia (Plurinational State of),96,Miscellaneous manufactured articles,1962.5210000000002,0.118288
78,068,Bolivia (Plurinational State of),37,Photographic or cinematographic goods,126.273,0.117101
79,068,Bolivia (Plurinational State of),14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,65.534,0.116613
80,068,Bolivia (Plurinational State of),03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1210.224,0.110562
81,068,Bolivia (Plurinational State of),53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1298.791,0.082164
82,068,Bolivia (Plurinational State of),55,Man-made staple fibres,292.215,0.013768
83,068,Bolivia (Plurinational State of),59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",278.363,0.009925000000000002
84,068,Bolivia (Plurinational State of),60,Fabrics; knitted or crocheted,100.06099999999999,0.001645
85,068,Bolivia (Plurinational State of),67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",117.912,0.0015589999999999998
86,068,Bolivia (Plurinational State of),01,Animals; live,1.064,0.000277
87,068,Bolivia (Plurinational State of),58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",0.0,0.0
