,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,710,South Africa,26,"Ores, slag and ash",3294605689.152,14155919.569822
1,710,South Africa,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2535566362.422,8023508.989661
2,710,South Africa,72,Iron and steel,4256964256.047,4951998.347441
3,710,South Africa,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2187947109.234,1971780.23327
4,710,South Africa,44,Wood and articles of wood; wood charcoal,384973908.40900004,1736156.7053010003
5,710,South Africa,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",235099657.511,1136127.491952
6,710,South Africa,22,"Beverages, spirits and vinegar",887689001.228,930150.58775
7,710,South Africa,10,Cereals,220403956.209,799654.42246
8,710,South Africa,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8914755393.582,708172.978166
9,710,South Africa,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",691062707.911,665740.7393499999
10,710,South Africa,29,Organic chemicals,532649105.61300004,519801.32071400003
11,710,South Africa,39,Plastics and articles thereof,790171103.612,487862.335137
12,710,South Africa,76,Aluminium and articles thereof,1236373970.543,485904.778801
13,710,South Africa,17,Sugars and sugar confectionery,234538280.776,464592.782492
14,710,South Africa,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",348955896.059,334799.100233
15,710,South Africa,73,Iron or steel articles,628596945.011,334050.184534
16,710,South Africa,38,Chemical products n.e.c.,582752942.586,306305.098267
17,710,South Africa,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,176772879.648,260635.652117
18,710,South Africa,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2437155631.116,255372.220501
19,710,South Africa,20,"Preparations of vegetables, fruit, nuts or other parts of plants",299234794.969,227375.116406
20,710,South Africa,31,Fertilizers,126547975.628,225743.89179
21,710,South Africa,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",128387502.514,167734.42044800002
22,710,South Africa,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",67699775.59,128091.295657
23,710,South Africa,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",175966156.606,126248.33326
24,710,South Africa,89,"Ships, boats and floating structures",108050966.869,122708.924662
25,710,South Africa,23,"Food industries, residues and wastes thereof; prepared animal fodder",143315547.935,108783.762987
26,710,South Africa,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",74236765.283,105135.657622
27,710,South Africa,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",161231832.205,99800.438538
28,710,South Africa,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",150347119.512,89022.593903
29,710,South Africa,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",87684983.30399999,86296.385747
30,710,South Africa,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",469547179.578,84025.738203
31,710,South Africa,70,Glass and glassware,70870674.428,82805.13507399999
32,710,South Africa,74,Copper and articles thereof,446443291.105,81276.318493
33,710,South Africa,07,Vegetables and certain roots and tubers; edible,56748594.157,77536.445425
34,710,South Africa,40,Rubber and articles thereof,224820261.174,59085.843442000005
35,710,South Africa,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",188975454.173,57365.72870299999
36,710,South Africa,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",362020582.812,54310.838178
37,710,South Africa,21,Miscellaneous edible preparations,120052172.0,49285.732687
38,710,South Africa,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",86256569.009,43801.249081
39,710,South Africa,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",160069923.313,35281.725741
40,710,South Africa,75,Nickel and articles thereof,94734181.75,32725.552922000003
41,710,South Africa,02,Meat and edible meat offal,61270627.577,26301.761136
42,710,South Africa,69,Ceramic products,27691830.334,22996.610162
43,710,South Africa,41,Raw hides and skins (other than furskins) and leather,70913940.818,21153.268638
44,710,South Africa,81,"Metals; n.e.c., cermets and articles thereof",32033507.224,20328.511631
45,710,South Africa,35,Albuminoidal substances; modified starches; glues; enzymes,32459542.772,18151.738361
46,710,South Africa,96,Miscellaneous manufactured articles,42139395.192,16002.016426
47,710,South Africa,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",66481684.656,15769.326774000001
48,710,South Africa,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2702120765.8719997,15613.123376
49,710,South Africa,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,33899228.894,14367.413548
50,710,South Africa,83,Metal; miscellaneous products of base metal,64478052.616,13599.813549
51,710,South Africa,09,"Coffee, tea, mate and spices",60888747.389,12979.392655
52,710,South Africa,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",36127600.741000004,12759.111569
53,710,South Africa,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",26251626.915,9875.092782
54,710,South Africa,55,Man-made staple fibres,16942176.63,8376.061302
55,710,South Africa,52,Cotton,22397361.815,8172.450819999999
56,710,South Africa,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",37824914.293,7430.585966000001
57,710,South Africa,79,Zinc and articles thereof,12676603.269,7053.132759
58,710,South Africa,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",55199195.93,6486.871492
59,710,South Africa,30,Pharmaceutical products,59015761.268,5695.972659
60,710,South Africa,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",17087639.065,5408.0965989999995
61,710,South Africa,01,Animals; live,303228.625,5349.734992000001
62,710,South Africa,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",60848756.18,5013.320584
63,710,South Africa,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",34376157.781,5007.045741
64,710,South Africa,78,Lead and articles thereof,8395425.867999999,4700.547942
65,710,South Africa,95,"Toys, games and sports requisites; parts and accessories thereof",22814297.712,4300.295577
66,710,South Africa,57,Carpets and other textile floor coverings,15287126.128,4219.1899189999995
67,710,South Africa,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",16540903.025,4000.7800199999997
68,710,South Africa,18,Cocoa and cocoa preparations,13394239.975000001,3788.325375
69,710,South Africa,05,Animal originated products; not elsewhere specified or included,9949486.297,3366.517499
70,710,South Africa,54,Man-made filaments; strip and the like of man-made textile materials,14863390.68,3237.478438
71,710,South Africa,64,Footwear; gaiters and the like; parts of such articles,16378482.413,3173.4461850000002
72,710,South Africa,61,Apparel and clothing accessories; knitted or crocheted,24175808.779,3109.988631
73,710,South Africa,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",10902877.617,2351.132132
74,710,South Africa,62,Apparel and clothing accessories; not knitted or crocheted,19379536.009,2349.3957419999997
75,710,South Africa,93,Arms and ammunition; parts and accessories thereof,14046467.612,1922.331042
76,710,South Africa,13,"Lac; gums, resins and other vegetable saps and extracts",7147139.425,1853.773583
77,710,South Africa,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",3248847.523,1754.045904
78,710,South Africa,60,Fabrics; knitted or crocheted,8947145.732,1481.151539
79,710,South Africa,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",10966606.689,1423.0222580000002
