Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,76,16,38.3,54.1,1975.8,1995.1,1992.5,1993.1,324.6,661.5,735.3,738.8,19.5,57.7,209.9,205.2,15.0,22.2,30.7,30.4,20.8,1568.4,1598.6,154506.2,444414.5,635586.7,2033.0,6803.9,9617.0
Service - other,24,6,6.4,2.7,1999.1,2000.7,1999.7,1999.4,379.6,516.5,438.7,430.1,61.0,511.8,343.0,301.8,25.0,17.4,45.5,46.3,17.1,1287.3,1312.0,18798.6,38570.5,41562.1,783.3,1742.9,1968.0
Cruise,12,9,61.0,6.6,1999.9,1998.7,2002.1,2001.2,103.6,114.4,154.3,145.6,12.0,11.8,20.5,19.5,9.5,10.7,9.8,9.9,20.0,1541.3,1570.9,17302.6,143215.8,190988.4,1441.9,9958.1,11838.9
Miscellaneous - fishing,5,4,2.7,1.7,1994.8,1993.8,1999.8,2000.2,400.3,914.0,646.0,642.3,27.0,92.1,138.5,130.4,16.0,13.8,6.4,6.5,3.7,276.9,282.3,11699.6,25951.9,29504.7,2339.9,5506.9,6528.1
Ro-Ro,5,3,36.2,19.6,1996.8,1996.7,1996.6,1996.8,275.8,808.7,666.4,677.4,14.0,80.7,126.1,142.6,7.0,6.0,5.4,4.6,11.3,873.7,890.5,21040.0,38770.2,45203.5,4208.0,9890.4,10498.8
Service - tug,4,4,5.1,3.8,2009.8,2009.8,2008.2,2008.2,173.1,349.0,740.0,673.3,16.5,44.0,119.0,118.4,26.0,88.2,66.3,65.2,2.7,205.0,209.0,98439.1,232778.8,311678.3,24609.8,63546.9,85799.0
Ferry-RoPax,4,1,233.6,76.4,1998.0,1998.0,1998.0,1998.0,3013.9,3013.9,4581.7,4581.7,248.0,248.0,720.9,720.9,0.0,0.0,0.0,0.0,72.5,5576.3,5683.4,474581.7,1173603.0,1440018.4,118645.4,253260.6,230667.3
Bulk carrier,4,4,18.5,30.1,2005.2,2005.2,2009.1,2009.3,600.8,671.1,272.4,267.2,70.5,64.8,62.1,60.2,9.0,10.2,8.4,7.8,3.5,270.1,275.3,28865.3,67019.0,80298.4,7216.3,23014.2,28521.3
Chemical tanker,2,2,3.2,5.0,1998.0,1998.0,1997.2,1997.2,427.9,427.9,423.9,437.7,33.0,33.0,46.0,46.3,11.5,11.5,16.5,16.6,1.6,123.5,125.9,8032.1,24875.6,31727.9,4016.1,13811.3,17822.9
Other liquids tankers,2,1,4.6,8.0,1988.0,1988.0,1988.0,1988.0,1209.6,1209.6,1209.6,1209.6,119.5,119.5,119.9,119.9,112.0,112.0,118.1,118.1,6.8,524.1,534.2,4091.3,11681.8,25186.0,2045.6,7086.9,11451.6
