Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,138,50,409.6,208.0,1986.3,1998.4,1998.5,1998.2,324.6,599.1,622.7,672.2,22.0,111.6,457.3,353.8,14.0,23.1,8.2,16.6,160.0,12246.9,12482.0,837356.4,2200881.2,2831754.4,6067.8,15626.7,17708.9
Int. Dep. Inventory,137,50,229.6,148.8,1986.4,1998.7,1999.7,2003.2,190.6,363.5,349.1,481.3,18.0,38.6,57.5,75.8,16.0,49.6,63.2,39.6,84.5,6455.8,6579.8,338088.1,965450.6,1244401.5,2467.8,6986.5,8085.0
Domestic Inventory,2,2,0.2,0.1,2000.5,2000.5,2000.3,2000.3,529.4,529.4,397.3,412.1,194.0,194.0,216.3,219.7,5.0,5.0,5.6,5.7,0.9,68.6,69.9,612.2,1256.0,1353.4,306.1,681.1,769.0
