Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Service - tug,838,58,698.1,590.7,2008.1,2009.0,2010.1,2009.7,203.7,534.6,395.7,370.5,57.5,290.0,736.4,709.7,19.0,52.4,133.6,125.2,400.7,30108.7,30686.8,15109729.4,35729961.4,47840487.1,18030.7,46558.5,62861.9
Miscellaneous - fishing,412,46,611.6,332.2,1998.6,1998.5,1992.6,1992.8,613.9,1466.1,1692.8,1809.2,132.0,332.7,578.5,658.2,19.0,63.3,293.5,269.9,452.6,34107.9,34762.8,2336280.6,5182320.7,5891773.9,5670.6,13345.5,15820.2
Chemical tanker,344,14,866.8,1343.0,2008.7,2008.4,2008.9,2008.9,249.0,240.2,300.4,301.2,40.0,67.2,151.4,154.0,46.0,57.9,71.1,71.6,719.7,54589.0,55637.1,1338570.7,4251526.0,5146905.9,3891.2,13782.8,16800.3
Oil tanker,288,49,1719.1,3148.3,2005.9,2010.6,2009.5,2009.6,210.5,206.9,168.0,165.9,41.5,99.7,85.1,83.5,41.0,53.0,55.1,53.5,964.1,73655.8,75069.9,1837804.1,2327637.7,2817447.3,6381.3,16495.7,20912.2
Container,126,26,554.4,729.4,2002.2,2002.8,2000.9,2000.8,253.2,277.2,299.7,301.9,28.0,27.8,39.0,39.3,51.0,41.7,57.1,57.3,202.9,15431.0,15727.3,700871.8,2467264.0,2783777.1,5562.5,20781.0,24868.0
Service - other,105,11,145.5,115.5,1992.2,2001.0,1999.7,1999.3,452.9,1111.8,1175.3,1248.1,67.0,225.2,749.2,745.9,36.0,46.2,115.4,117.4,126.4,9497.4,9679.8,806184.9,1654114.5,1782408.5,7678.0,17084.7,19291.1
General cargo,99,39,230.3,300.3,2005.2,2006.8,2005.1,2005.2,237.8,272.7,273.9,271.3,24.0,42.7,112.6,107.8,38.0,67.6,74.6,73.1,73.7,5611.0,5718.7,303158.4,934494.6,1327503.5,3062.2,13051.7,17383.9
Liquefied gas tanker,99,7,396.8,443.3,2002.8,2009.6,2007.9,2008.0,282.8,197.4,245.8,244.7,44.0,45.7,93.4,94.5,61.0,61.5,216.9,215.3,439.0,33514.9,34158.4,169774.5,828484.3,764291.5,1714.9,12042.4,17441.9
Ro-Ro,82,5,25.2,34.0,2002.0,2003.6,2001.4,2001.6,214.1,268.9,461.3,508.6,29.5,42.0,131.0,122.5,116.0,147.7,429.8,435.0,208.3,15643.0,15943.3,123215.2,949941.7,448268.7,1502.6,3667.0,5227.5
Refrigerated bulk,19,15,39.4,46.6,1988.7,1990.0,1991.1,1991.3,473.8,436.9,418.0,431.4,54.0,97.8,126.2,128.5,68.0,154.3,105.5,106.3,79.6,5990.3,6105.3,138372.8,302351.3,340570.3,7282.8,15519.5,16756.4
Bulk carrier,7,7,39.1,65.3,2007.1,2007.1,2007.7,2007.6,254.2,238.8,244.3,244.5,23.0,72.6,75.1,76.2,131.0,170.3,152.4,152.3,8.2,630.2,642.3,24370.9,60506.3,84295.3,3481.6,14256.9,17743.2
Cruise,2,1,7.9,0.7,1994.0,1994.0,1994.0,1994.0,232.7,232.7,232.7,232.7,18.5,18.5,18.5,18.5,7.0,7.0,7.0,7.0,3.1,240.7,245.3,1906.8,15782.8,21047.5,953.4,6584.5,7828.1
Ferry-pax only,1,1,0.0,0.0,1988.0,1988.0,1988.0,1988.0,95.9,95.9,95.9,95.9,22.0,22.0,22.0,22.0,3.0,3.0,3.0,3.0,0.0,3.7,3.8,339.6,691.7,871.3,339.6,789.8,1041.2
